production_order_id,company_id,production_order_code,sales_order_line_id,plant_id,product_id,planned_qty,completed_qty,planned_start_date,planned_finish_date,actual_finish_date,progress_rate,status
1611,1,生产-001611,1611,1,19,1,1.0,2026-03-16,2026-06-22,2026-06-19,100.0,已完成
1612,1,生产-001612,1612,2,13,2,2.0,2026-03-16,2026-05-05,2026-05-01,100.0,已完成
1613,1,生产-001613,1613,2,9,3,3.0,2026-03-16,2026-06-12,2026-06-14,100.0,已完成
1614,1,生产-001614,1614,2,4,4,4.0,2026-03-17,2026-06-20,2026-06-18,100.0,已完成
1615,1,生产-001615,1615,1,29,1,1.0,2026-03-17,2026-04-21,2026-04-21,100.0,已完成
1616,1,生产-001616,1616,1,37,2,2.0,2026-03-18,2026-05-30,2026-05-29,100.0,已完成
1617,1,生产-001617,1617,2,35,1,1.0,2026-03-20,2026-05-15,2026-05-12,100.0,已完成
1618,1,生产-001618,1618,1,14,1,1.0,2026-03-20,2026-05-01,2026-04-27,100.0,已完成
1619,1,生产-001619,1619,1,31,2,2.0,2026-03-20,2026-05-30,2026-05-27,100.0,已完成
1620,1,生产-001620,1620,1,18,1,1.0,2026-03-20,2026-04-15,2026-04-14,100.0,已完成
1621,1,生产-001621,1621,1,14,1,1.0,2026-03-21,2026-06-29,2026-06-28,100.0,已完成
1622,1,生产-001622,1622,2,19,1,1.0,2026-03-21,2026-06-27,2026-06-26,100.0,已完成
1623,1,生产-001623,1623,1,10,2,2.0,2026-03-22,2026-05-31,2026-06-05,100.0,已完成
1624,1,生产-001624,1624,1,32,1,1.0,2026-03-22,2026-05-25,2026-05-23,100.0,已完成
1625,1,生产-001625,1625,1,1,3,3.0,2026-03-22,2026-06-26,2026-06-24,100.0,已完成
1626,1,生产-001626,1626,1,6,4,4.0,2026-03-22,2026-06-21,2026-06-17,100.0,已完成
1627,1,生产-001627,1627,1,14,4,4.0,2026-03-23,2026-04-18,2026-04-25,100.0,已完成
1628,1,生产-001628,1628,2,16,3,3.0,2026-03-23,2026-05-14,2026-05-19,100.0,已完成
1629,1,生产-001629,1629,2,25,3,3.0,2026-03-23,2026-05-28,2026-05-26,100.0,已完成
1630,1,生产-001630,1630,1,23,4,4.0,2026-03-23,2026-07-12,2026-07-09,100.0,已完成
1631,1,生产-001631,1631,1,18,1,1.0,2026-03-24,2026-04-23,2026-04-21,100.0,已完成
1632,1,生产-001632,1632,2,13,1,1.0,2026-03-25,2026-05-04,2026-05-06,100.0,已完成
1633,1,生产-001633,1633,1,15,2,2.0,2026-03-25,2026-06-13,2026-06-19,100.0,已完成
1634,1,生产-001634,1634,1,22,1,1.0,2026-03-26,2026-07-05,2026-07-11,100.0,已完成
1635,1,生产-001635,1635,2,3,2,2.0,2026-03-26,2026-05-07,2026-05-05,100.0,已完成
1636,1,生产-001636,1636,1,15,4,4.0,2026-03-29,2026-05-04,2026-05-03,100.0,已完成
1637,1,生产-001637,1637,1,37,3,3.0,2026-03-29,2026-05-07,2026-05-05,100.0,已完成
1638,1,生产-001638,1638,1,16,1,1.0,2026-03-29,2026-06-29,2026-07-02,100.0,已完成
1639,1,生产-001639,1639,1,28,3,3.0,2026-03-30,2026-07-12,2026-07-14,100.0,已完成
1640,1,生产-001640,1640,1,21,1,1.0,2026-03-30,2026-06-11,2026-06-12,100.0,已完成
1641,1,生产-001641,1641,1,14,5,5.0,2026-03-31,2026-07-05,2026-07-11,100.0,已完成
1642,1,生产-001642,1642,2,5,1,1.0,2026-03-31,2026-07-04,2026-07-06,100.0,已完成
1643,1,生产-001643,1643,1,27,2,2.0,2026-03-31,2026-06-27,2026-06-26,100.0,已完成
1644,1,生产-001644,1644,1,17,1,1.0,2026-03-31,2026-07-05,2026-07-10,100.0,已完成
1645,1,生产-001645,1645,1,36,3,3.0,2026-03-31,2026-07-12,2026-07-16,100.0,已完成
1646,1,生产-001646,1646,1,39,2,2.0,2026-03-31,2026-05-29,2026-06-04,100.0,已完成
1647,1,生产-001647,1647,1,16,5,5.0,2026-04-01,2026-07-20,2026-07-17,100.0,已完成
1648,1,生产-001648,1648,1,13,1,1.0,2026-04-01,2026-05-30,2026-05-30,100.0,已完成
1649,1,生产-001649,1649,2,12,3,3.0,2026-04-02,2026-06-16,2026-06-22,100.0,已完成
1650,1,生产-001650,1650,2,1,2,2.0,2026-04-02,2026-05-19,2026-05-26,100.0,已完成
1651,1,生产-001651,1651,1,4,1,1.0,2026-04-03,2026-06-07,2026-06-07,100.0,已完成
1652,1,生产-001652,1652,2,23,5,5.0,2026-04-04,2026-07-20,2026-07-16,100.0,已完成
1653,1,生产-001653,1653,1,14,5,5.0,2026-04-05,2026-07-04,2026-07-01,100.0,已完成
1654,1,生产-001654,1654,1,32,2,2.0,2026-04-05,2026-06-13,2026-06-19,100.0,已完成
1655,1,生产-001655,1655,2,40,2,2.0,2026-04-05,2026-07-07,2026-07-03,100.0,已完成
1656,1,生产-001656,1656,1,14,3,3.0,2026-04-05,2026-07-16,2026-07-19,100.0,已完成
1657,1,生产-001657,1657,2,9,5,5.0,2026-04-06,2026-06-16,2026-06-13,100.0,已完成
1658,1,生产-001658,1658,1,7,1,1.0,2026-04-06,2026-07-05,2026-07-01,100.0,已完成
1659,1,生产-001659,1659,2,9,1,1.0,2026-04-07,2026-07-09,2026-07-14,100.0,已完成
1660,1,生产-001660,1660,1,23,1,1.0,2026-04-07,2026-06-14,2026-06-16,100.0,已完成
1661,1,生产-001661,1661,1,18,1,1.0,2026-04-09,2026-07-05,2026-07-04,100.0,已完成
1662,1,生产-001662,1662,2,4,1,1.0,2026-04-09,2026-06-11,2026-06-17,100.0,已完成
1663,1,生产-001663,1663,2,11,2,2.0,2026-04-09,2026-05-23,2026-05-21,100.0,已完成
1664,1,生产-001664,1664,1,36,2,2.0,2026-04-10,2026-06-22,2026-06-29,100.0,已完成
1665,1,生产-001665,1665,2,9,3,3.0,2026-04-10,2026-05-31,2026-05-27,100.0,已完成
1666,1,生产-001666,1666,2,22,2,2.0,2026-04-11,2026-06-19,2026-06-23,100.0,已完成
1667,1,生产-001667,1667,1,14,1,1.0,2026-04-11,2026-06-28,2026-07-02,100.0,已完成
1668,1,生产-001668,1668,2,33,3,3.0,2026-04-12,2026-06-02,2026-06-03,100.0,已完成
1669,1,生产-001669,1669,1,34,5,5.0,2026-04-12,2026-06-05,2026-06-12,100.0,已完成
1670,1,生产-001670,1670,2,8,1,1.0,2026-04-12,2026-06-30,2026-07-05,100.0,已完成
1671,1,生产-001671,1671,1,6,5,5.0,2026-04-12,2026-07-14,2026-07-20,100.0,已完成
1672,1,生产-001672,1672,1,24,4,4.0,2026-04-13,2026-07-05,2026-07-08,100.0,已完成
1673,1,生产-001673,1673,1,5,1,1.0,2026-04-14,2026-06-05,2026-06-07,100.0,已完成
1674,1,生产-001674,1674,2,17,1,1.0,2026-04-14,2026-05-12,2026-05-17,100.0,已完成
1675,1,生产-001675,1675,1,26,5,5.0,2026-04-14,2026-06-29,2026-06-27,100.0,已完成
1676,1,生产-001676,1676,2,8,1,1.0,2026-04-16,2026-07-02,2026-07-04,100.0,已完成
1677,1,生产-001677,1677,1,16,1,1.0,2026-04-16,2026-07-21,2026-07-23,100.0,已完成
1678,1,生产-001678,1678,2,11,1,1.0,2026-04-16,2026-06-29,2026-06-27,100.0,已完成
1679,1,生产-001679,1679,1,25,1,1.0,2026-04-16,2026-06-11,2026-06-11,100.0,已完成
1680,1,生产-001680,1680,1,36,5,5.0,2026-04-17,2026-06-29,2026-07-03,100.0,已完成
1681,1,生产-001681,1681,1,13,5,5.0,2026-04-17,2026-06-10,2026-06-16,100.0,已完成
1682,1,生产-001682,1682,1,17,5,5.0,2026-04-17,2026-06-08,2026-06-13,100.0,已完成
1683,1,生产-001683,1683,1,34,2,2.0,2026-04-18,2026-06-08,2026-06-07,100.0,已完成
1684,1,生产-001684,1684,1,8,2,2.0,2026-04-18,2026-05-23,2026-05-28,100.0,已完成
1685,1,生产-001685,1685,1,9,1,1.0,2026-04-18,2026-07-09,2026-07-13,100.0,已完成
1686,1,生产-001686,1686,2,1,1,1.0,2026-04-18,2026-05-16,2026-05-13,100.0,已完成
1687,1,生产-001687,1687,2,5,2,2.0,2026-04-18,2026-06-02,2026-06-05,100.0,已完成
1688,1,生产-001688,1688,1,26,1,1.0,2026-04-18,2026-06-08,2026-06-08,100.0,已完成
1689,1,生产-001689,1689,2,39,2,2.0,2026-04-19,2026-05-26,2026-05-24,100.0,已完成
1690,1,生产-001690,1690,1,28,3,3.0,2026-04-19,2026-06-11,2026-06-15,100.0,已完成
1691,1,生产-001691,1691,1,22,1,0.4898,2026-04-20,2026-07-28,,48.98,生产中
1692,1,生产-001692,1692,2,1,2,2.0,2026-04-21,2026-07-11,2026-07-17,100.0,已完成
1693,1,生产-001693,1693,1,4,5,5.0,2026-04-21,2026-07-19,2026-07-21,100.0,已完成
1694,1,生产-001694,1694,1,31,1,1.0,2026-04-21,2026-07-13,2026-07-15,100.0,已完成
1695,1,生产-001695,1695,1,7,2,2.0,2026-04-23,2026-05-24,2026-05-30,100.0,已完成
1696,1,生产-001696,1696,1,8,4,4.0,2026-04-23,2026-06-24,2026-06-23,100.0,已完成
1697,1,生产-001697,1697,1,38,4,3.5969,2026-04-23,2026-07-27,,89.92,生产中
1698,1,生产-001698,1698,2,34,2,2.0,2026-04-25,2026-06-07,2026-06-13,100.0,已完成
1699,1,生产-001699,1699,2,5,1,1.0,2026-04-25,2026-06-26,2026-06-24,100.0,已完成
1700,1,生产-001700,1700,2,24,2,1.5147,2026-04-26,2026-08-15,,75.73,生产中
1701,1,生产-001701,1701,1,12,2,0.9623,2026-04-26,2026-08-03,,48.12,生产中
1702,1,生产-001702,1702,1,25,5,5.0,2026-04-26,2026-06-05,2026-06-04,100.0,已完成
1703,1,生产-001703,1703,1,16,1,1.0,2026-04-26,2026-05-30,2026-05-31,100.0,已完成
1704,1,生产-001704,1704,1,33,1,1.0,2026-04-26,2026-07-11,2026-07-11,100.0,已完成
1705,1,生产-001705,1705,1,28,1,1.0,2026-04-27,2026-07-16,2026-07-19,100.0,已完成
1706,1,生产-001706,1706,2,32,1,1.0,2026-04-27,2026-06-19,2026-06-17,100.0,已完成
1707,1,生产-001707,1707,1,26,2,2.0,2026-04-27,2026-06-21,2026-06-18,100.0,已完成
1708,1,生产-001708,1708,1,16,3,2.2261,2026-04-27,2026-08-07,,74.2,生产中
1709,1,生产-001709,1709,2,27,5,5.0,2026-04-28,2026-05-27,2026-05-23,100.0,已完成
1710,1,生产-001710,1710,2,15,1,1.0,2026-04-28,2026-07-03,2026-07-06,100.0,已完成
1711,1,生产-001711,1711,1,36,1,1.0,2026-04-28,2026-05-28,2026-05-31,100.0,已完成
1712,1,生产-001712,1712,2,5,3,3.0,2026-04-29,2026-07-20,2026-07-24,100.0,已完成
1713,1,生产-001713,1713,1,23,1,1.0,2026-04-29,2026-07-11,2026-07-10,100.0,已完成
1714,1,生产-001714,1714,2,7,1,1.0,2026-04-29,2026-06-07,2026-06-10,100.0,已完成
1715,1,生产-001715,1715,2,3,5,5.0,2026-04-30,2026-06-10,2026-06-09,100.0,已完成
1716,1,生产-001716,1716,1,17,4,4.0,2026-04-30,2026-06-30,2026-07-02,100.0,已完成
1717,1,生产-001717,1717,1,16,2,0.7579,2026-04-30,2026-08-08,,37.89,生产中
1718,1,生产-001718,1718,1,17,5,5.0,2026-05-01,2026-06-10,2026-06-14,100.0,已完成
1719,1,生产-001719,1719,2,37,4,0.1889,2026-05-01,2026-07-25,,4.72,生产中
1720,1,生产-001720,1720,1,12,2,1.1217,2026-05-01,2026-08-10,,56.09,生产中
1721,1,生产-001721,1721,1,18,5,2.3813,2026-05-02,2026-07-30,,47.63,生产中
1722,1,生产-001722,1722,1,9,2,2.0,2026-05-02,2026-06-13,2026-06-10,100.0,已完成
1723,1,生产-001723,1723,1,7,3,3.0,2026-05-02,2026-06-10,2026-06-16,100.0,已完成
1724,1,生产-001724,1724,1,21,2,0.0425,2026-05-02,2026-08-18,,2.13,生产中
1725,1,生产-001725,1725,2,3,1,1.0,2026-05-02,2026-07-01,2026-07-02,100.0,已完成
1726,1,生产-001726,1726,1,27,2,2.0,2026-05-02,2026-07-10,2026-07-13,100.0,已完成
1727,1,生产-001727,1727,1,11,2,2.0,2026-05-03,2026-07-12,2026-07-18,100.0,已完成
1728,1,生产-001728,1728,1,35,5,5.0,2026-05-03,2026-07-03,2026-06-29,100.0,已完成
1729,1,生产-001729,1729,1,3,2,1.69,2026-05-03,2026-07-28,,84.5,生产中
1730,1,生产-001730,1730,1,33,3,1.7928,2026-05-03,2026-08-12,,59.76,生产中
1731,1,生产-001731,1731,1,24,1,1.0,2026-05-04,2026-06-09,2026-06-06,100.0,已完成
1732,1,生产-001732,1732,2,2,1,1.0,2026-05-04,2026-06-26,2026-06-28,100.0,已完成
1733,1,生产-001733,1733,2,20,1,1.0,2026-05-04,2026-07-20,2026-07-23,100.0,已完成
1734,1,生产-001734,1734,1,9,4,2.5665,2026-05-05,2026-07-23,,64.16,生产中
1735,1,生产-001735,1735,2,23,3,2.0123,2026-05-05,2026-08-16,,67.08,生产中
1736,1,生产-001736,1736,2,38,5,1.5841,2026-05-05,2026-08-11,,31.68,生产中
1737,1,生产-001737,1737,1,28,5,5.0,2026-05-05,2026-07-19,2026-07-23,100.0,已完成
1738,1,生产-001738,1738,1,22,1,1.0,2026-05-06,2026-06-29,2026-06-27,100.0,已完成
1739,1,生产-001739,1739,2,30,3,3.0,2026-05-06,2026-07-07,2026-07-12,100.0,已完成
1740,1,生产-001740,1740,2,39,2,2.0,2026-05-06,2026-07-04,2026-07-03,100.0,已完成
1741,1,生产-001741,1741,2,4,2,2.0,2026-05-08,2026-06-29,2026-07-05,100.0,已完成
1742,1,生产-001742,1742,2,31,4,4.0,2026-05-08,2026-07-08,2026-07-07,100.0,已完成
1743,1,生产-001743,1743,1,26,3,3.0,2026-05-08,2026-07-12,2026-07-14,100.0,已完成
1744,1,生产-001744,1744,2,28,2,0.9076,2026-05-08,2026-08-15,,45.38,生产中
1745,1,生产-001745,1745,1,18,2,0.4031,2026-05-09,2026-08-20,,20.16,生产中
1746,1,生产-001746,1746,1,34,3,3.0,2026-05-10,2026-06-07,2026-06-10,100.0,已完成
1747,1,生产-001747,1747,2,34,2,0.427,2026-05-11,2026-08-11,,21.35,生产中
1748,1,生产-001748,1748,1,6,1,1.0,2026-05-11,2026-07-01,2026-07-01,100.0,已完成
1749,1,生产-001749,1749,2,11,5,1.4509,2026-05-12,2026-08-16,,29.02,生产中
1750,1,生产-001750,1750,1,37,2,2.0,2026-05-12,2026-06-09,2026-06-08,100.0,已完成
1751,1,生产-001751,1751,1,3,4,4.0,2026-05-12,2026-07-10,2026-07-11,100.0,已完成
1752,1,生产-001752,1752,1,32,1,0.3936,2026-05-12,2026-08-20,,39.36,生产中
1753,1,生产-001753,1753,1,29,1,1.0,2026-05-12,2026-07-13,2026-07-20,100.0,已完成
1754,1,生产-001754,1754,1,18,3,0.8098,2026-05-13,2026-08-11,,26.99,生产中
1755,1,生产-001755,1755,1,18,2,2.0,2026-05-14,2026-07-20,2026-07-16,100.0,已完成
1756,1,生产-001756,1756,1,17,4,2.7834,2026-05-14,2026-08-11,,69.58,生产中
1757,1,生产-001757,1757,1,21,3,2.4525,2026-05-14,2026-08-30,,81.75,生产中
1758,1,生产-001758,1758,1,13,1,1.0,2026-05-14,2026-07-14,2026-07-10,100.0,已完成
1759,1,生产-001759,1759,1,12,1,1.0,2026-05-15,2026-07-01,2026-07-07,100.0,已完成
1760,1,生产-001760,1760,2,16,2,2.0,2026-05-15,2026-07-07,2026-07-13,100.0,已完成
1761,1,生产-001761,1761,2,37,2,2.0,2026-05-15,2026-06-13,2026-06-14,100.0,已完成
1762,1,生产-001762,1762,1,29,1,1.0,2026-05-16,2026-07-14,2026-07-20,100.0,已完成
1763,1,生产-001763,1763,2,3,1,1.0,2026-05-16,2026-07-19,2026-07-23,100.0,已完成
1764,1,生产-001764,1764,2,1,4,4.0,2026-05-17,2026-07-03,2026-06-30,100.0,已完成
1765,1,生产-001765,1765,1,4,3,3.0,2026-05-18,2026-07-02,2026-07-01,100.0,已完成
1766,1,生产-001766,1766,2,1,1,1.0,2026-05-18,2026-07-02,2026-07-02,100.0,已完成
1767,1,生产-001767,1767,1,6,1,1.0,2026-05-18,2026-06-27,2026-06-29,100.0,已完成
1768,1,生产-001768,1768,1,10,1,0.6208,2026-05-18,2026-08-19,,62.08,生产中
1769,1,生产-001769,1769,1,26,5,5.0,2026-05-19,2026-07-16,2026-07-22,100.0,已完成
1770,1,生产-001770,1770,1,31,3,3.0,2026-05-19,2026-06-27,2026-06-27,100.0,已完成
1771,1,生产-001771,1771,1,27,1,1.0,2026-05-19,2026-07-09,2026-07-15,100.0,已完成
1772,1,生产-001772,1772,1,1,1,1.0,2026-05-20,2026-07-08,2026-07-13,100.0,已完成
1773,1,生产-001773,1773,2,24,1,1.0,2026-05-21,2026-06-27,2026-06-25,100.0,已完成
1774,1,生产-001774,1774,1,36,5,4.4937,2026-05-22,2026-07-25,,89.87,生产中
1775,1,生产-001775,1775,1,8,2,1.6699,2026-05-22,2026-07-25,,83.5,生产中
1776,1,生产-001776,1776,1,1,1,0.2454,2026-05-22,2026-09-02,,24.54,生产中
1777,1,生产-001777,1777,1,14,4,0.1111,2026-05-23,2026-08-15,,2.78,生产中
1778,1,生产-001778,1778,1,14,1,0.8271,2026-05-23,2026-09-07,,82.71,生产中
1779,1,生产-001779,1779,1,39,1,0.4345,2026-05-23,2026-09-09,,43.45,生产中
1780,1,生产-001780,1780,1,25,4,4.0,2026-05-23,2026-07-15,2026-07-20,100.0,已完成
1781,1,生产-001781,1781,2,11,2,1.1134,2026-05-23,2026-08-28,,55.67,生产中
1782,1,生产-001782,1782,1,24,1,1.0,2026-05-24,2026-06-22,2026-06-21,100.0,已完成
1783,1,生产-001783,1783,2,37,5,4.062,2026-05-24,2026-08-11,,81.24,生产中
1784,1,生产-001784,1784,2,16,2,2.0,2026-05-24,2026-07-20,2026-07-19,100.0,已完成
1785,1,生产-001785,1785,2,37,5,1.0125,2026-05-24,2026-09-09,,20.25,生产中
1786,1,生产-001786,1786,1,23,3,2.1772,2026-05-24,2026-08-11,,72.57,生产中
1787,1,生产-001787,1787,2,21,5,3.3563,2026-05-24,2026-08-21,,67.13,生产中
1788,1,生产-001788,1788,1,15,1,0.7084,2026-05-25,2026-09-12,,70.84,生产中
1789,1,生产-001789,1789,2,34,3,3.0,2026-05-25,2026-06-25,2026-06-25,100.0,已完成
1790,1,生产-001790,1790,2,6,1,1.0,2026-05-25,2026-07-17,2026-07-19,100.0,已完成
1791,1,生产-001791,1791,1,37,1,0.6518,2026-05-26,2026-09-11,,65.18,生产中
1792,1,生产-001792,1792,2,13,1,0.611,2026-05-26,2026-08-31,,61.1,生产中
1793,1,生产-001793,1793,2,20,4,4.0,2026-05-26,2026-06-21,2026-06-20,100.0,已完成
1794,1,生产-001794,1794,1,7,1,0.0745,2026-05-26,2026-07-25,,7.45,生产中
1795,1,生产-001795,1795,2,9,2,1.0021,2026-05-27,2026-09-13,,50.11,生产中
1796,1,生产-001796,1796,1,33,4,4.0,2026-05-27,2026-07-16,2026-07-18,100.0,已完成
1797,1,生产-001797,1797,1,15,4,4.0,2026-05-27,2026-07-16,2026-07-21,100.0,已完成
1798,1,生产-001798,1798,1,23,1,0.0235,2026-05-28,2026-07-30,,2.35,生产中
1799,1,生产-001799,1799,1,18,1,1.0,2026-05-28,2026-07-03,2026-07-10,100.0,已完成
1800,1,生产-001800,1800,1,37,1,0.8297,2026-05-30,2026-09-08,,82.97,生产中
1801,1,生产-001801,1801,2,9,2,0.4873,2026-05-30,2026-09-14,,24.37,生产中
1802,1,生产-001802,1802,2,28,1,0.8828,2026-05-31,2026-08-04,,88.28,生产中
1803,1,生产-001803,1803,2,4,2,1.04,2026-05-31,2026-08-21,,52.0,生产中
1804,1,生产-001804,1804,2,7,5,5.0,2026-05-31,2026-07-11,2026-07-16,100.0,已完成
1805,1,生产-001805,1805,1,29,4,3.6151,2026-05-31,2026-08-11,,90.38,生产中
1806,1,生产-001806,1806,1,33,3,2.5504,2026-05-31,2026-08-23,,85.01,生产中
1807,1,生产-001807,1807,1,26,5,5.0,2026-05-31,2026-07-20,2026-07-17,100.0,已完成
1808,1,生产-001808,1808,1,18,5,1.4777,2026-06-02,2026-08-14,,29.55,生产中
1809,1,生产-001809,1809,1,40,2,1.0697,2026-06-02,2026-08-05,,53.49,生产中
1810,1,生产-001810,1810,1,13,1,0.6071,2026-06-02,2026-08-25,,60.71,生产中
1811,1,生产-001811,1811,2,12,1,0.26,2026-06-02,2026-08-05,,26.0,生产中
1812,1,生产-001812,1812,2,11,4,1.7636,2026-06-02,2026-08-05,,44.09,生产中
1813,1,生产-001813,1813,1,40,1,1.0,2026-06-03,2026-07-06,2026-07-06,100.0,已完成
1814,1,生产-001814,1814,1,11,1,1.0,2026-06-03,2026-07-07,2026-07-09,100.0,已完成
1815,1,生产-001815,1815,1,25,5,0.4042,2026-06-03,2026-07-22,,8.08,生产中
1816,1,生产-001816,1816,1,10,1,0.6793,2026-06-04,2026-08-05,,67.93,生产中
1817,1,生产-001817,1817,2,5,1,0.4415,2026-06-04,2026-08-05,,44.15,生产中
1818,1,生产-001818,1818,2,17,2,0.5633,2026-06-04,2026-07-25,,28.17,生产中
1819,1,生产-001819,1819,2,17,2,0.1083,2026-06-04,2026-09-18,,5.41,生产中
1820,1,生产-001820,1820,1,28,1,0.776,2026-06-05,2026-08-15,,77.6,生产中
1821,1,生产-001821,1821,1,31,1,0.0428,2026-06-06,2026-09-20,,4.28,生产中
1822,1,生产-001822,1822,1,39,1,1.0,2026-06-06,2026-07-11,2026-07-09,100.0,已完成
1823,1,生产-001823,1823,1,39,5,4.1742,2026-06-06,2026-09-04,,83.48,生产中
1824,1,生产-001824,1824,2,28,4,4.0,2026-06-06,2026-07-05,2026-07-05,100.0,已完成
1825,1,生产-001825,1825,1,21,2,1.6806,2026-06-06,2026-08-27,,84.03,生产中
1826,1,生产-001826,1826,2,26,2,0.0568,2026-06-06,2026-09-17,,2.84,生产中
1827,1,生产-001827,1827,2,27,1,0.5698,2026-06-07,2026-08-18,,56.98,生产中
1828,1,生产-001828,1828,1,4,2,0.1755,2026-06-07,2026-09-02,,8.77,生产中
1829,1,生产-001829,1829,1,13,5,5.0,2026-06-07,2026-07-08,2026-07-13,100.0,已完成
1830,1,生产-001830,1830,1,4,5,1.9698,2026-06-07,2026-07-26,,39.4,生产中
1831,1,生产-001831,1831,1,39,4,0.0814,2026-06-08,2026-08-11,,2.04,生产中
1832,1,生产-001832,1832,2,28,1,0.069,2026-06-08,2026-09-22,,6.9,生产中
1833,1,生产-001833,1833,2,9,4,2.8545,2026-06-08,2026-08-17,,71.36,生产中
1834,1,生产-001834,1834,1,27,3,0.9243,2026-06-08,2026-09-11,,30.81,生产中
1835,1,生产-001835,1835,1,1,2,1.9597,2026-06-08,2026-08-25,,97.98,生产中
1836,1,生产-001836,1836,2,22,5,5.0,2026-06-08,2026-07-14,2026-07-18,100.0,已完成
1837,1,生产-001837,1837,1,11,2,2.0,2026-06-09,2026-07-13,2026-07-18,100.0,已完成
1838,1,生产-001838,1838,2,18,1,0.6597,2026-06-09,2026-07-23,,65.97,生产中
1839,1,生产-001839,1839,2,18,2,0.1849,2026-06-10,2026-09-06,,9.24,生产中
1840,1,生产-001840,1840,2,31,1,0.8394,2026-06-10,2026-08-24,,83.94,生产中
1841,1,生产-001841,1841,1,34,4,2.7194,2026-06-11,2026-08-24,,67.98,生产中
1842,1,生产-001842,1842,2,39,1,1.0,2026-06-11,2026-07-12,2026-07-15,100.0,已完成
1843,1,生产-001843,1843,1,19,1,0.0698,2026-06-12,2026-09-24,,6.98,生产中
1844,1,生产-001844,1844,1,21,5,5.0,2026-06-12,2026-07-12,2026-07-18,100.0,已完成
1845,1,生产-001845,1845,2,8,5,5.0,2026-06-12,2026-07-15,2026-07-20,100.0,已完成
1846,1,生产-001846,1846,1,36,4,0.2262,2026-06-13,2026-09-28,,5.66,生产中
1847,1,生产-001847,1847,1,5,2,0.6616,2026-06-13,2026-08-14,,33.08,生产中
1848,1,生产-001848,1848,1,3,1,0.6742,2026-06-13,2026-07-24,,67.42,生产中
1849,1,生产-001849,1849,1,26,4,0.0673,2026-06-14,2026-07-28,,1.68,生产中
1850,1,生产-001850,1850,2,29,4,1.5146,2026-06-14,2026-09-10,,37.86,生产中
1851,1,生产-001851,1851,2,10,1,0.0795,2026-06-14,2026-07-28,,7.95,生产中
1852,1,生产-001852,1852,2,14,3,1.3719,2026-06-14,2026-08-16,,45.73,生产中
1853,1,生产-001853,1853,1,31,2,1.4746,2026-06-14,2026-08-02,,73.73,生产中
1854,1,生产-001854,1854,1,4,4,0.2389,2026-06-15,2026-10-01,,5.97,生产中
1855,1,生产-001855,1855,1,11,1,0.0857,2026-06-15,2026-07-26,,8.57,生产中
1856,1,生产-001856,1856,1,14,1,0.7985,2026-06-16,2026-07-30,,79.85,生产中
1857,1,生产-001857,1857,1,27,1,0.6255,2026-06-16,2026-08-09,,62.55,生产中
1858,1,生产-001858,1858,1,29,1,0.5103,2026-06-16,2026-08-27,,51.03,生产中
1859,1,生产-001859,1859,2,20,5,4.1301,2026-06-16,2026-09-07,,82.6,生产中
1860,1,生产-001860,1860,1,34,1,0.7271,2026-06-17,2026-07-24,,72.71,生产中
1861,1,生产-001861,1861,1,21,1,0.1096,2026-06-17,2026-10-03,,10.96,生产中
1862,1,生产-001862,1862,1,11,2,0.13,2026-06-17,2026-09-25,,6.5,生产中
1863,1,生产-001863,1863,1,23,4,2.8664,2026-06-18,2026-08-14,,71.66,生产中
1864,1,生产-001864,1864,1,24,2,0.9798,2026-06-18,2026-08-14,,48.99,生产中
1865,1,生产-001865,1865,1,10,4,2.6673,2026-06-19,2026-08-31,,66.68,生产中
1866,1,生产-001866,1866,1,3,4,0.4007,2026-06-19,2026-08-15,,10.02,生产中
1867,1,生产-001867,1867,2,5,3,1.1421,2026-06-19,2026-09-07,,38.07,生产中
1868,1,生产-001868,1868,2,6,2,0.1078,2026-06-20,2026-09-27,,5.39,生产中
1869,1,生产-001869,1869,2,11,1,0.6553,2026-06-20,2026-08-28,,65.53,生产中
1870,1,生产-001870,1870,1,25,1,0.0611,2026-06-21,2026-10-06,,6.11,生产中
1871,1,生产-001871,1871,1,5,4,3.5332,2026-06-21,2026-08-17,,88.33,生产中
1872,1,生产-001872,1872,1,10,4,1.5284,2026-06-21,2026-08-31,,38.21,生产中
1873,1,生产-001873,1873,1,4,1,0.8431,2026-06-22,2026-08-07,,84.31,生产中
1874,1,生产-001874,1874,1,3,1,0.0864,2026-06-22,2026-09-26,,8.64,生产中
1875,1,生产-001875,1875,1,17,2,0.5967,2026-06-22,2026-08-17,,29.84,生产中
1876,1,生产-001876,1876,1,33,1,0.0971,2026-06-22,2026-09-24,,9.71,生产中
1877,1,生产-001877,1877,1,36,1,0.8606,2026-06-24,2026-07-24,,86.06,生产中
1878,1,生产-001878,1878,2,26,4,1.4131,2026-06-24,2026-09-13,,35.33,生产中
1879,1,生产-001879,1879,1,32,4,0.4256,2026-06-24,2026-09-22,,10.64,生产中
1880,1,生产-001880,1880,2,22,2,0.147,2026-06-25,2026-09-05,,7.35,生产中
1881,1,生产-001881,1881,2,40,5,3.6147,2026-06-25,2026-08-18,,72.29,生产中
1882,1,生产-001882,1882,2,12,2,0.7611,2026-06-25,2026-08-13,,38.05,生产中
1883,1,生产-001883,1883,1,32,1,0.471,2026-06-26,2026-09-14,,47.1,生产中
