quality_inspection_id,inspection_code,inspection_type,supplier_id,material_id,production_order_id,inspection_date,inspected_qty,accepted_qty,rejected_qty,result,defect_type
2849,来料检验-002849,来料检验,9,114,,2026-07-01,747.1981,747.1981,0.0,合格,
2850,来料检验-002850,来料检验,41,110,,2025-12-12,96,96,0,合格,
2851,来料检验-002851,来料检验,2,33,,2026-06-20,51,51,0,合格,
2852,来料检验-002852,来料检验,14,98,,2026-02-06,412.224,412.224,0.0,合格,
2853,来料检验-002853,来料检验,25,25,,2026-08-03,150,150,0,合格,
2854,来料检验-002854,来料检验,23,71,,2026-05-05,46,46,0,合格,
2855,来料检验-002855,来料检验,13,91,,2025-10-01,913.7406,913.7406,0.0,合格,
2856,来料检验-002856,来料检验,49,68,,2026-05-25,787.8585,729.6546,58.2039,不合格,尺寸超差
2857,来料检验-002857,来料检验,12,63,,2026-07-30,130,130,0,合格,
2858,来料检验-002858,来料检验,15,119,,2026-03-10,121,121,0,合格,
2859,来料检验-002859,来料检验,50,29,,2025-08-05,145,145,0,合格,
2860,来料检验-002860,来料检验,38,8,,2025-11-10,55,51,4,不合格,表面缺陷
2861,来料检验-002861,来料检验,40,97,,2025-09-06,35,35,0,合格,
2862,来料检验-002862,来料检验,40,68,,2025-06-14,519.4873,519.4873,0.0,合格,
2863,来料检验-002863,来料检验,8,43,,2025-03-05,539.0118,539.0118,0.0,合格,
2864,来料检验-002864,来料检验,15,3,,2025-06-23,522.6227,522.6227,0.0,合格,
2865,来料检验-002865,来料检验,19,37,,2024-10-06,77,77,0,合格,
2866,来料检验-002866,来料检验,35,24,,2026-05-26,88,88,0,合格,
2867,来料检验-002867,来料检验,42,102,,2026-07-26,26,26,0,合格,
2868,来料检验-002868,来料检验,7,104,,2026-05-25,127,127,0,合格,
2869,来料检验-002869,来料检验,35,17,,2026-06-02,124,124,0,合格,
2870,来料检验-002870,来料检验,45,47,,2026-04-21,28,25,3,不合格,表面缺陷
2871,来料检验-002871,来料检验,4,49,,2025-11-25,52,52,0,合格,
2872,来料检验-002872,来料检验,24,86,,2026-07-31,68,68,0,合格,
2873,来料检验-002873,来料检验,26,39,,2025-03-12,139,139,0,合格,
2874,来料检验-002874,来料检验,16,82,,2025-04-11,359.269,359.269,0.0,合格,
2875,来料检验-002875,来料检验,45,66,,2024-11-09,487.1927,487.1927,0.0,合格,
2876,来料检验-002876,来料检验,15,116,,2026-05-29,1084.7847,1084.7847,0.0,合格,
2877,来料检验-002877,来料检验,49,17,,2025-05-30,8,8,0,合格,
2878,来料检验-002878,来料检验,44,32,,2025-09-25,119,119,0,合格,
2879,来料检验-002879,来料检验,18,50,,2026-07-11,162.9561,162.9561,0.0,合格,
2880,来料检验-002880,来料检验,13,39,,2025-07-17,28,28,0,合格,
2881,来料检验-002881,来料检验,19,47,,2025-02-03,57,57,0,合格,
2882,来料检验-002882,来料检验,16,70,,2025-08-08,138,138,0,合格,
2883,来料检验-002883,来料检验,31,18,,2024-08-13,708.5071,708.5071,0.0,合格,
2884,来料检验-002884,来料检验,46,16,,2024-10-17,68,68,0,合格,
2885,来料检验-002885,来料检验,41,27,,2026-08-04,332.1603,332.1603,0.0,合格,
2886,来料检验-002886,来料检验,14,98,,2024-09-22,581.093,581.093,0.0,合格,
2887,来料检验-002887,来料检验,13,108,,2025-10-25,120.9488,120.9488,0.0,合格,
2888,来料检验-002888,来料检验,6,66,,2025-10-06,760.3916,760.3916,0.0,合格,
2889,来料检验-002889,来料检验,38,67,,2025-09-11,906.2842,906.2842,0.0,合格,
2890,来料检验-002890,来料检验,47,81,,2024-11-19,54,54,0,合格,
2891,来料检验-002891,来料检验,25,73,,2024-12-03,47,47,0,合格,
2892,来料检验-002892,来料检验,14,35,,2025-05-27,928.9587,928.9587,0.0,合格,
2893,来料检验-002893,来料检验,33,77,,2024-09-24,103,97,6,不合格,性能不达标
2894,来料检验-002894,来料检验,48,1,,2024-10-18,1045.2336,1045.2336,0.0,合格,
2895,来料检验-002895,来料检验,40,107,,2025-11-10,82.5424,76.1367,6.4057,不合格,表面缺陷
2896,来料检验-002896,来料检验,19,7,,2025-08-19,76,76,0,合格,
2897,来料检验-002897,来料检验,39,73,,2025-08-04,76,76,0,合格,
2898,来料检验-002898,来料检验,28,110,,2025-12-09,117,117,0,合格,
2899,来料检验-002899,来料检验,20,110,,2025-09-04,75,75,0,合格,
2900,来料检验-002900,来料检验,43,113,,2026-04-13,102,102,0,合格,
2901,来料检验-002901,来料检验,19,37,,2024-12-15,43,43,0,合格,
2902,来料检验-002902,来料检验,6,66,,2025-09-17,1121.8976,1121.8976,0.0,合格,
2903,来料检验-002903,来料检验,31,73,,2025-02-02,88,88,0,合格,
2904,来料检验-002904,来料检验,11,73,,2025-11-30,121,121,0,合格,
2905,来料检验-002905,来料检验,21,48,,2026-06-07,60,60,0,合格,
2906,来料检验-002906,来料检验,11,63,,2025-10-01,65,65,0,合格,
2907,来料检验-002907,来料检验,12,91,,2026-05-17,327.5824,327.5824,0.0,合格,
2908,来料检验-002908,来料检验,10,6,,2026-02-11,20,20,0,合格,
2909,来料检验-002909,来料检验,26,109,,2026-06-12,36,36,0,合格,
2910,来料检验-002910,来料检验,39,73,,2024-12-30,16,16,0,合格,
2911,来料检验-002911,来料检验,25,101,,2024-12-01,148,148,0,合格,
2912,来料检验-002912,来料检验,35,82,,2025-09-25,798.6475,744.3815,54.266,不合格,性能不达标
2913,来料检验-002913,来料检验,34,95,,2026-01-30,39,39,0,合格,
2914,来料检验-002914,来料检验,37,103,,2025-04-17,124,124,0,合格,
2915,来料检验-002915,来料检验,25,73,,2024-12-23,90,90,0,合格,
2916,来料检验-002916,来料检验,12,109,,2024-08-16,30,30,0,合格,
2917,来料检验-002917,来料检验,40,68,,2025-09-01,184.3244,184.3244,0.0,合格,
2918,来料检验-002918,来料检验,45,66,,2025-05-25,466.2658,466.2658,0.0,合格,
2919,来料检验-002919,来料检验,46,32,,2025-10-03,95,95,0,合格,
2920,来料检验-002920,来料检验,26,51,,2025-10-07,166.3935,166.3935,0.0,合格,
2921,来料检验-002921,来料检验,9,62,,2025-03-02,63,63,0,合格,
2922,来料检验-002922,来料检验,18,46,,2025-06-29,37,37,0,合格,
2923,来料检验-002923,来料检验,22,120,,2026-01-10,64,64,0,合格,
2924,来料检验-002924,来料检验,33,107,,2025-10-06,520.5088,520.5088,0.0,合格,
2925,来料检验-002925,来料检验,8,17,,2025-05-13,106,106,0,合格,
2926,来料检验-002926,来料检验,49,40,,2025-03-21,30,30,0,合格,
2927,来料检验-002927,来料检验,24,1,,2025-09-05,221.39,221.39,0.0,合格,
2928,来料检验-002928,来料检验,3,54,,2025-10-04,28,28,0,合格,
2929,来料检验-002929,来料检验,9,114,,2025-01-20,120.6712,120.6712,0.0,合格,
2930,来料检验-002930,来料检验,22,115,,2025-10-16,277.2146,244.1081,33.1065,不合格,尺寸超差
2931,来料检验-002931,来料检验,45,4,,2025-01-09,783.3706,783.3706,0.0,合格,
2932,来料检验-002932,来料检验,8,2,,2026-03-13,889.3141,889.3141,0.0,合格,
2933,来料检验-002933,来料检验,44,35,,2024-08-18,663.5069,663.5069,0.0,合格,
2934,来料检验-002934,来料检验,22,59,,2026-02-15,199.0223,199.0223,0.0,合格,
2935,来料检验-002935,来料检验,9,70,,2026-04-30,113,105,8,不合格,性能不达标
2936,来料检验-002936,来料检验,36,106,,2026-05-29,804.6099,804.6099,0.0,合格,
2937,来料检验-002937,来料检验,5,46,,2025-11-06,102,102,0,合格,
2938,来料检验-002938,来料检验,4,44,,2024-12-01,380.9811,380.9811,0.0,合格,
2939,来料检验-002939,来料检验,13,98,,2025-08-30,542.8065,542.8065,0.0,合格,
2940,来料检验-002940,来料检验,3,65,,2026-06-19,88,88,0,合格,
2941,来料检验-002941,来料检验,48,101,,2025-04-27,78,78,0,合格,
2942,来料检验-002942,来料检验,33,28,,2026-06-19,1193.7002,1193.7002,0.0,合格,
2943,来料检验-002943,来料检验,46,24,,2025-04-05,96,96,0,合格,
2944,来料检验-002944,来料检验,8,45,,2025-05-22,57,57,0,合格,
2945,来料检验-002945,来料检验,13,8,,2024-11-22,11,11,0,合格,
2946,来料检验-002946,来料检验,21,106,,2026-05-12,185.5452,185.5452,0.0,合格,
2947,来料检验-002947,来料检验,35,2,,2024-10-03,405.892,405.892,0.0,合格,
2948,来料检验-002948,来料检验,40,41,,2024-12-15,140,140,0,合格,
2949,来料检验-002949,来料检验,41,74,,2025-06-11,849.8186,849.8186,0.0,合格,
2950,来料检验-002950,来料检验,16,70,,2025-12-03,111,111,0,合格,
2951,来料检验-002951,来料检验,28,95,,2026-05-14,127,127,0,合格,
2952,来料检验-002952,来料检验,42,43,,2026-03-14,322.945,322.945,0.0,合格,
2953,来料检验-002953,来料检验,14,8,,2026-05-17,77,77,0,合格,
2954,来料检验-002954,来料检验,39,113,,2026-06-21,146,146,0,合格,
2955,来料检验-002955,来料检验,41,115,,2025-11-25,530.0241,530.0241,0.0,合格,
2956,来料检验-002956,来料检验,40,68,,2026-03-18,1101.1973,1101.1973,0.0,合格,
2957,来料检验-002957,来料检验,48,18,,2026-08-02,317.3649,317.3649,0.0,合格,
2958,来料检验-002958,来料检验,24,34,,2026-06-16,247.9398,247.9398,0.0,合格,
2959,来料检验-002959,来料检验,9,77,,2026-03-24,119,119,0,合格,
2960,来料检验-002960,来料检验,18,89,,2025-05-15,89,89,0,合格,
2961,来料检验-002961,来料检验,3,115,,2025-03-17,39.6326,39.6326,0.0,合格,
2962,来料检验-002962,来料检验,35,93,,2025-10-16,77,77,0,合格,
2963,来料检验-002963,来料检验,33,119,,2025-12-01,28,28,0,合格,
2964,来料检验-002964,来料检验,32,29,,2025-06-24,149,149,0,合格,
2965,来料检验-002965,来料检验,30,31,,2026-07-04,139,139,0,合格,
2966,来料检验-002966,来料检验,39,78,,2025-10-08,12,12,0,合格,
2967,来料检验-002967,来料检验,18,49,,2025-11-08,147,147,0,合格,
2968,来料检验-002968,来料检验,34,120,,2026-02-12,154,154,0,合格,
2969,来料检验-002969,来料检验,48,98,,2026-07-21,1191.6845,1191.6845,0.0,合格,
2970,来料检验-002970,来料检验,22,92,,2026-06-22,1008.3221,1008.3221,0.0,合格,
2971,来料检验-002971,来料检验,1,1,,2024-10-09,409.549,409.549,0.0,合格,
2972,来料检验-002972,来料检验,28,32,,2025-08-11,48,48,0,合格,
2973,来料检验-002973,来料检验,40,41,,2024-10-08,44,44,0,合格,
2974,来料检验-002974,来料检验,42,23,,2026-03-05,85,85,0,合格,
2975,来料检验-002975,来料检验,35,24,,2025-06-17,110,110,0,合格,
2976,来料检验-002976,来料检验,42,78,,2026-03-08,65,65,0,合格,
2977,来料检验-002977,来料检验,32,94,,2025-05-30,88,88,0,合格,
2978,来料检验-002978,来料检验,33,28,,2025-11-24,950.872,950.872,0.0,合格,
2979,来料检验-002979,来料检验,23,59,,2025-10-28,1178.8687,1178.8687,0.0,合格,
2980,来料检验-002980,来料检验,44,57,,2026-07-13,111,111,0,合格,
2981,来料检验-002981,来料检验,27,26,,2026-06-21,719.8314,719.8314,0.0,合格,
2982,来料检验-002982,来料检验,39,48,,2025-11-14,95,95,0,合格,
2983,来料检验-002983,来料检验,15,47,,2025-10-19,37,37,0,合格,
2984,来料检验-002984,来料检验,37,89,,2025-05-30,94,82,12,不合格,尺寸超差
2985,来料检验-002985,来料检验,33,107,,2025-06-18,651.7494,651.7494,0.0,合格,
2986,来料检验-002986,来料检验,42,60,,2024-09-26,962.149,962.149,0.0,合格,
2987,来料检验-002987,来料检验,17,18,,2025-03-19,908.2138,908.2138,0.0,合格,
2988,来料检验-002988,来料检验,45,4,,2025-10-03,880.5297,880.5297,0.0,合格,
2989,来料检验-002989,来料检验,29,3,,2025-01-04,42.9582,42.9582,0.0,合格,
2990,来料检验-002990,来料检验,38,103,,2024-09-14,71,71,0,合格,
2991,来料检验-002991,来料检验,24,86,,2024-10-04,19,19,0,合格,
2992,来料检验-002992,来料检验,26,34,,2026-05-23,1123.1795,1123.1795,0.0,合格,
2993,来料检验-002993,来料检验,37,53,,2026-07-25,127,127,0,合格,
2994,来料检验-002994,来料检验,33,55,,2026-02-28,48,48,0,合格,
2995,来料检验-002995,来料检验,2,109,,2025-09-15,55,55,0,合格,
2996,来料检验-002996,来料检验,49,66,,2026-06-19,435.7172,435.7172,0.0,合格,
2997,来料检验-002997,来料检验,24,88,,2024-12-16,87,87,0,合格,
2998,来料检验-002998,来料检验,44,57,,2024-08-11,128,128,0,合格,
2999,来料检验-002999,来料检验,13,98,,2026-07-19,482.5293,482.5293,0.0,合格,
3000,来料检验-003000,来料检验,13,8,,2026-03-09,76,76,0,合格,
3001,来料检验-003001,来料检验,36,14,,2026-04-22,143,143,0,合格,
3002,来料检验-003002,来料检验,11,111,,2024-12-03,25,25,0,合格,
3003,来料检验-003003,来料检验,40,9,,2025-07-06,30,30,0,合格,
3004,来料检验-003004,来料检验,42,23,,2025-07-21,151,151,0,合格,
3005,来料检验-003005,来料检验,40,93,,2026-01-23,131,131,0,合格,
3006,来料检验-003006,来料检验,10,39,,2024-09-24,139,139,0,合格,
3007,来料检验-003007,来料检验,3,70,,2024-12-25,88,88,0,合格,
3008,来料检验-003008,来料检验,3,33,,2025-02-07,67,67,0,合格,
3009,来料检验-003009,来料检验,37,88,,2024-12-20,151,151,0,合格,
3010,来料检验-003010,来料检验,22,76,,2025-09-20,671.3384,671.3384,0.0,合格,
3011,来料检验-003011,来料检验,50,10,,2026-02-05,1049.6708,1049.6708,0.0,合格,
3012,来料检验-003012,来料检验,25,100,,2026-02-22,529.5438,529.5438,0.0,合格,
3013,来料检验-003013,来料检验,49,75,,2025-10-01,441.3558,441.3558,0.0,合格,
3014,来料检验-003014,来料检验,11,79,,2025-01-06,8,8,0,合格,
3015,来料检验-003015,来料检验,4,30,,2024-10-17,154,154,0,合格,
3016,来料检验-003016,来料检验,9,70,,2024-12-26,73,66,7,不合格,表面缺陷
3017,来料检验-003017,来料检验,44,87,,2024-11-25,22,22,0,合格,
3018,来料检验-003018,来料检验,7,49,,2025-11-22,101,101,0,合格,
3019,来料检验-003019,来料检验,18,46,,2026-05-30,64,64,0,合格,
3020,来料检验-003020,来料检验,30,31,,2024-12-14,111,111,0,合格,
3021,来料检验-003021,来料检验,33,36,,2026-03-22,433.0828,433.0828,0.0,合格,
3022,来料检验-003022,来料检验,42,102,,2025-07-19,6,6,0,合格,
3023,来料检验-003023,来料检验,48,31,,2025-10-29,147,134,13,不合格,尺寸超差
3024,来料检验-003024,来料检验,23,42,,2026-03-11,914.1142,914.1142,0.0,合格,
3025,来料检验-003025,来料检验,3,65,,2024-09-06,26,26,0,合格,
3026,来料检验-003026,来料检验,3,3,,2025-12-05,909.7358,909.7358,0.0,合格,
3027,来料检验-003027,来料检验,18,40,,2025-02-01,157,157,0,合格,
3028,来料检验-003028,来料检验,12,109,,2024-10-09,111,111,0,合格,
3029,来料检验-003029,来料检验,19,7,,2026-01-13,139,139,0,合格,
3030,来料检验-003030,来料检验,24,52,,2025-10-17,332.0136,332.0136,0.0,合格,
3031,来料检验-003031,来料检验,24,53,,2025-09-28,49,49,0,合格,
3032,来料检验-003032,来料检验,11,50,,2025-09-30,1178.3808,1178.3808,0.0,合格,
3033,来料检验-003033,来料检验,48,1,,2026-05-20,638.0983,638.0983,0.0,合格,
3034,来料检验-003034,来料检验,25,64,,2026-02-09,138,138,0,合格,
3035,来料检验-003035,来料检验,22,120,,2025-05-21,29,29,0,合格,
3036,来料检验-003036,来料检验,39,29,,2025-06-05,143,143,0,合格,
3037,来料检验-003037,来料检验,22,9,,2026-07-08,112,112,0,合格,
3038,来料检验-003038,来料检验,12,26,,2025-10-16,436.6242,436.6242,0.0,合格,
3039,来料检验-003039,来料检验,21,48,,2026-03-04,129,129,0,合格,
3040,来料检验-003040,来料检验,46,54,,2025-12-06,9,9,0,合格,
3041,来料检验-003041,来料检验,1,68,,2025-11-05,733.3833,733.3833,0.0,合格,
3042,来料检验-003042,来料检验,35,2,,2025-07-30,416.7692,416.7692,0.0,合格,
3043,来料检验-003043,来料检验,3,41,,2025-03-16,95,95,0,合格,
3044,来料检验-003044,来料检验,43,36,,2026-05-30,1013.0026,1013.0026,0.0,合格,
3045,来料检验-003045,来料检验,40,107,,2025-12-08,548.8105,548.8105,0.0,合格,
3046,来料检验-003046,来料检验,2,109,,2026-01-08,61,61,0,合格,
3047,来料检验-003047,来料检验,45,47,,2025-08-15,79,79,0,合格,
3048,来料检验-003048,来料检验,15,47,,2025-05-12,86,86,0,合格,
3049,来料检验-003049,来料检验,20,72,,2025-01-23,12,12,0,合格,
3050,来料检验-003050,来料检验,27,26,,2025-04-03,269.1892,269.1892,0.0,合格,
3051,来料检验-003051,来料检验,27,83,,2025-04-27,118.5833,118.5833,0.0,合格,
3052,来料检验-003052,来料检验,48,48,,2025-01-08,75,75,0,合格,
3053,来料检验-003053,来料检验,37,89,,2025-07-22,90,90,0,合格,
3054,来料检验-003054,来料检验,14,33,,2026-03-17,17,17,0,合格,
3055,来料检验-003055,来料检验,42,84,,2026-03-21,209.1197,209.1197,0.0,合格,
3056,来料检验-003056,来料检验,28,69,,2026-05-29,118,118,0,合格,
3057,来料检验-003057,来料检验,3,2,,2025-12-26,101.4454,101.4454,0.0,合格,
3058,来料检验-003058,来料检验,16,19,,2026-02-02,955.4167,955.4167,0.0,合格,
3059,来料检验-003059,来料检验,39,104,,2026-03-08,140,140,0,合格,
3060,来料检验-003060,来料检验,47,86,,2025-10-27,129,129,0,合格,
3061,来料检验-003061,来料检验,25,73,,2025-01-28,127,127,0,合格,
3062,来料检验-003062,来料检验,44,32,,2026-03-17,98,98,0,合格,
3063,来料检验-003063,来料检验,47,55,,2026-07-03,49,49,0,合格,
3064,来料检验-003064,来料检验,46,16,,2026-06-14,102,102,0,合格,
3065,来料检验-003065,来料检验,19,19,,2025-12-02,105.621,105.621,0.0,合格,
3066,来料检验-003066,来料检验,18,38,,2025-06-27,42,42,0,合格,
3067,来料检验-003067,来料检验,44,11,,2024-12-23,1029.4781,1029.4781,0.0,合格,
3068,来料检验-003068,来料检验,34,30,,2026-07-21,80,80,0,合格,
3069,来料检验-003069,来料检验,50,39,,2024-10-08,31,31,0,合格,
3070,来料检验-003070,来料检验,18,11,,2024-11-15,459.6145,429.5463,30.0682,不合格,尺寸超差
3071,来料检验-003071,来料检验,35,75,,2025-11-22,122.3334,122.3334,0.0,合格,
3072,来料检验-003072,来料检验,33,72,,2024-12-25,100,94,6,不合格,表面缺陷
3073,来料检验-003073,来料检验,41,101,,2024-09-28,20,20,0,合格,
3074,来料检验-003074,来料检验,3,106,,2025-10-16,902.9699,902.9699,0.0,合格,
3075,来料检验-003075,来料检验,35,24,,2025-09-08,39,39,0,合格,
3076,来料检验-003076,来料检验,36,7,,2025-10-05,156,156,0,合格,
3077,来料检验-003077,来料检验,49,82,,2025-05-03,136.192,136.192,0.0,合格,
3078,来料检验-003078,来料检验,14,75,,2024-11-02,184.933,184.933,0.0,合格,
3079,来料检验-003079,来料检验,4,16,,2026-05-30,29,29,0,合格,
3080,来料检验-003080,来料检验,50,116,,2026-07-19,861.032,861.032,0.0,合格,
3081,来料检验-003081,来料检验,29,105,,2026-07-06,76,76,0,合格,
3082,来料检验-003082,来料检验,42,85,,2024-09-24,57,57,0,合格,
3083,来料检验-003083,来料检验,20,110,,2024-12-03,121,121,0,合格,
3084,来料检验-003084,来料检验,39,104,,2025-03-07,92,92,0,合格,
3085,来料检验-003085,来料检验,26,84,,2024-11-26,751.2971,751.2971,0.0,合格,
