order_cost_snapshot_id,sales_order_id,snapshot_date,material_cost,labor_cost,outsource_cost,overhead_cost,logistics_cost,total_cost,sales_revenue,gross_profit,gross_margin_rate,cost_type
1262,1262,2025-12-23,84678.75,34260.53,34993.7,19918.93,2991.81,176843.72,252895.12,76051.4,0.3007,实际
1263,1263,2026-01-31,300520.4,115634.3,36292.5,90851.4,8420.3,551718.9,682610.18,130891.28,0.1918,实际
1264,1264,2026-02-06,516046.72,38396.52,75174.32,126238.32,14780.52,770636.4,986634.14,215997.74,0.2189,实际
1265,1265,2025-12-13,53214.83,37530.91,32399.7,24210.39,2140.36,149496.2,186124.47,36628.27,0.1968,实际
1266,1266,2026-02-23,161233.68,50566.1,6535.92,26505.96,4194.24,249035.9,355551.21,106515.31,0.2996,实际
1267,1267,2026-01-10,517474.45,147227.4,116080.15,154751.0,15838.85,951371.9,1227600.45,276228.55,0.225,实际
1268,1268,2026-02-20,521110.75,95685.0,155084.35,140868.1,16904.9,929653.1,1271696.34,342043.24,0.269,实际
1269,1269,2026-01-09,345931.34,73346.26,58873.56,64311.34,10120.12,552582.62,728696.42,176113.8,0.2417,实际
1270,1270,2026-02-24,598246.56,60104.73,85031.73,118346.58,17081.97,878811.57,1118877.04,240065.47,0.2146,实际
1271,1271,2026-03-02,517474.45,147227.4,116080.15,154751.0,15838.85,951371.9,1331989.5,380617.6,0.2858,实际
1272,1272,2026-01-21,83268.43,23848.93,6430.75,23742.91,2242.48,139533.5,186422.84,46889.34,0.2515,实际
1273,1273,2026-02-22,107515.56,12985.27,18616.95,20158.17,3153.31,162429.25,239393.51,76964.26,0.3215,实际
1274,1274,2025-12-29,464646.8,57396.2,77864.12,73128.68,13562.76,686598.56,844332.91,157734.35,0.1868,实际
1275,1275,2026-01-13,81142.02,21460.93,3600.27,12850.59,2118.56,121172.37,148541.85,27369.48,0.1843,实际
1276,1276,2026-02-15,166478.28,35936.44,16615.14,35942.8,4577.34,259550.0,329476.86,69926.86,0.2122,实际
1277,1277,2026-02-26,159715.01,15627.64,17365.19,36267.61,4427.0,233402.45,290835.04,57432.59,0.1975,实际
1278,1278,2026-01-29,47414.67,35988.8,10155.51,18599.52,1439.25,113597.76,171880.19,58282.43,0.3391,实际
1279,1279,2025-12-17,92468.06,67191.14,53803.14,37398.6,3656.78,254517.7,355773.19,101255.49,0.2846,实际
1280,1280,2025-12-28,129596.26,75748.54,20858.7,37549.78,3761.38,267514.66,351075.68,83561.02,0.238,实际
1281,1281,2026-02-12,215031.12,25970.54,37233.9,40316.34,6306.62,324858.5,479055.51,154197.01,0.3219,实际
1282,1282,2026-01-12,53214.83,37530.91,32399.7,24210.39,2140.36,149496.2,199407.09,49910.89,0.2503,实际
1283,1283,2026-02-27,319430.02,31255.28,34730.38,72535.22,8854.0,466804.9,634456.78,167651.88,0.2642,实际
1284,1284,2025-12-16,63504.03,26439.8,18388.81,15090.74,2047.32,125470.7,180678.79,55208.09,0.3056,实际
1285,1285,2026-01-08,183449.92,32420.38,7733.3,40338.08,4779.58,268721.26,330549.03,61827.77,0.187,实际
1286,1286,2026-01-03,166536.86,47697.86,12861.5,47485.82,4484.96,279067.0,342114.81,63047.81,0.1843,实际
1287,1287,2025-12-23,84678.75,34260.53,34993.7,19918.93,2991.81,176843.72,236443.39,59599.67,0.2521,实际
1288,1288,2025-12-22,459415.11,64467.51,25312.14,71944.5,12118.17,633257.46,809557.48,176300.02,0.2178,实际
1289,1289,2026-03-08,356703.2,181834.25,148893.2,126349.75,12639.9,826420.35,1212791.5,386371.15,0.3186,实际
1290,1290,2025-12-28,232323.4,28698.1,38932.06,36564.34,6781.38,343299.28,447959.64,104660.36,0.2336,实际
1291,1291,2026-03-03,348485.1,43047.15,58398.09,54846.51,10172.07,514948.92,654040.75,139091.83,0.2127,实际
1292,1292,2026-01-03,47414.67,35988.8,10155.51,18599.52,1439.25,113597.76,150928.02,37330.26,0.2473,实际
1293,1293,2025-12-22,222820.36,31312.72,42895.24,49544.32,6642.88,353215.52,436545.43,83329.91,0.1909,实际
1294,1294,2026-03-02,121051.43,33999.86,7534.95,23883.92,3214.66,189684.82,260716.73,71031.91,0.2724,实际
1295,1295,2026-01-09,254036.25,102781.59,104981.1,59756.79,8975.43,530531.16,669381.55,138850.39,0.2074,实际
1296,1296,2025-12-26,103494.89,29445.48,23216.03,30950.2,3167.77,190274.38,279719.89,89445.51,0.3198,实际
1297,1297,2026-01-14,161233.68,50566.1,6535.92,26505.96,4194.24,249035.9,333436.93,84401.03,0.2531,实际
1298,1298,2026-02-09,159706.44,24269.94,55562.98,40122.84,5381.74,285043.92,360905.37,75861.45,0.2102,实际
1299,1299,2026-01-29,129596.26,75748.54,20858.7,37549.78,3761.38,267514.66,382562.48,115047.82,0.3007,实际
1300,1300,2026-03-04,332897.79,72895.56,53695.17,87073.08,9664.83,556226.43,739992.25,183765.82,0.2483,实际
1301,1301,2025-12-30,205230.46,64205.24,23949.28,53718.78,5729.5,352833.26,492769.9,139936.64,0.284,实际
1302,1302,2026-03-13,79853.22,12134.97,27781.49,20061.42,2690.87,142521.96,174339.09,31817.13,0.1825,实际
1303,1303,2026-03-16,345931.34,73346.26,58873.56,64311.34,10120.12,552582.62,678886.31,126303.69,0.186,实际
1304,1304,2026-03-10,100355.77,31441.97,31314.57,27027.71,3291.76,193431.78,257891.69,64459.91,0.2499,实际
1305,1305,2026-01-11,81142.02,21460.93,3600.27,12850.59,2118.56,121172.37,157502.1,36329.73,0.2307,实际
1306,1306,2026-02-02,229159.0,28351.34,31217.46,41923.28,6509.42,337160.5,452219.43,115058.93,0.2544,实际
1307,1307,2026-02-09,343738.5,42527.01,46826.19,62884.92,9764.13,505740.75,651360.02,145619.27,0.2236,实际
1308,1308,2026-01-23,390534.9,65212.0,133471.8,113483.5,13100.15,715802.4,962003.93,246201.53,0.2559,实际
1309,1309,2026-02-06,710086.9,37681.2,140791.95,131595.75,21271.95,1041427.8,1325669.69,284241.89,0.2144,实际
1310,1310,2026-02-16,343738.5,42527.01,46826.19,62884.92,9764.13,505740.75,735945.61,230204.86,0.3128,实际
1311,1311,2026-02-21,142017.38,7536.24,28158.39,26319.15,4254.39,208285.56,293241.89,84956.33,0.2897,实际
1312,1312,2026-01-04,83268.43,23848.93,6430.75,23742.91,2242.48,139533.5,195548.52,56015.02,0.2865,实际
1313,1313,2026-02-09,332897.79,72895.56,53695.17,87073.08,9664.83,556226.43,705399.06,149172.63,0.2115,实际
1314,1314,2026-01-02,166536.86,47697.86,12861.5,47485.82,4484.96,279067.0,353726.01,74659.01,0.2111,实际
1315,1315,2026-03-06,153138.37,21489.17,8437.38,23981.5,4039.39,211085.82,273919.67,62833.85,0.2294,实际
1316,1316,2026-03-08,183449.92,32420.38,7733.3,40338.08,4779.58,268721.26,352323.02,83601.76,0.2373,实际
1317,1317,2026-01-10,194394.39,113622.81,31288.05,56324.67,5642.07,401271.99,551092.21,149820.22,0.2719,实际
1318,1318,2026-02-14,219935.98,64852.3,47375.22,54574.46,6682.78,393420.72,564806.15,171385.43,0.3034,实际
1319,1319,2025-12-28,199415.52,20034.91,28343.91,39448.86,5693.99,292937.19,417389.53,124452.34,0.2982,实际
1320,1320,2026-01-27,691862.68,146692.52,117747.12,128622.68,20240.24,1105165.24,1349792.05,244626.81,0.1812,实际
1321,1321,2026-01-11,363154.29,101999.58,22604.85,71651.76,9643.98,569054.46,763434.04,194379.58,0.2546,实际
1322,1322,2026-02-19,180001.3,162321.05,28533.9,73466.6,5213.4,449536.25,655092.21,205555.96,0.3138,实际
1323,1323,2026-01-01,47414.67,35988.8,10155.51,18599.52,1439.25,113597.76,155983.37,42385.61,0.2717,实际
1324,1324,2026-02-14,229159.0,28351.34,31217.46,41923.28,6509.42,337160.5,454732.07,117571.57,0.2586,实际
1325,1325,2026-03-17,445640.72,62625.44,85790.48,99088.64,13285.76,706431.04,900050.85,193619.81,0.2151,实际
1326,1326,2026-03-25,81142.02,21460.93,3600.27,12850.59,2118.56,121172.37,155821.09,34648.72,0.2224,实际
1327,1327,2026-03-16,79789.0,32686.21,11430.09,18313.2,2280.48,144498.98,209950.36,65451.38,0.3117,实际
1328,1328,2026-01-24,521110.75,95685.0,155084.35,140868.1,16904.9,929653.1,1324186.77,394533.67,0.2979,实际
1329,1329,2025-12-31,266074.15,187654.55,161998.5,121051.95,10701.8,747481.0,922814.72,175333.72,0.19,实际
1330,1330,2026-01-21,205230.46,64205.24,23949.28,53718.78,5729.5,352833.26,442657.27,89824.01,0.2029,实际
1331,1331,2026-02-12,159578.0,65372.42,22860.18,36626.4,4560.96,288997.96,381537.08,92539.12,0.2425,实际
1332,1332,2026-01-02,568069.52,30144.96,112633.56,105276.6,17017.56,833142.24,1058811.29,225669.05,0.2131,实际
1333,1333,2026-02-08,92468.06,67191.14,53803.14,37398.6,3656.78,254517.7,341042.9,86525.2,0.2537,实际
1334,1334,2026-01-19,109967.99,32426.15,23687.61,27287.23,3341.39,196710.36,245095.82,48385.46,0.1974,实际
1335,1335,2026-02-14,193173.4,23295.98,52266.52,40229.76,6136.0,315101.66,397276.89,82175.23,0.2068,实际
1336,1336,2026-03-01,107515.56,12985.27,18616.95,20158.17,3153.31,162429.25,237049.55,74620.3,0.3148,实际
1337,1337,2026-01-12,64798.13,37874.27,10429.35,18774.89,1880.69,133757.33,179382.1,45624.77,0.2543,实际
1338,1338,2026-02-19,111410.18,15656.36,21447.62,24772.16,3321.44,176607.76,227649.04,51041.28,0.2242,实际
1339,1339,2026-03-27,193173.4,23295.98,52266.52,40229.76,6136.0,315101.66,389505.39,74403.73,0.191,实际
1340,1340,2026-01-25,129596.26,75748.54,20858.7,37549.78,3761.38,267514.66,346125.92,78611.26,0.2271,实际
1341,1341,2026-01-18,100355.77,31441.97,31314.57,27027.71,3291.76,193431.78,246084.19,52652.41,0.214,实际
1342,1342,2026-03-15,96586.7,11647.99,26133.26,20114.88,3068.0,157550.83,223195.8,65644.97,0.2941,实际
1343,1343,2026-01-22,270762.3,74525.02,47483.0,67477.94,7956.14,468204.4,641963.31,173758.91,0.2707,实际
1344,1344,2026-01-08,79853.22,12134.97,27781.49,20061.42,2690.87,142521.96,183945.19,41423.23,0.2252,实际
1345,1345,2026-02-07,63504.03,26439.8,18388.81,15090.74,2047.32,125470.7,189104.84,63634.14,0.3365,实际
1346,1346,2026-02-20,398945.0,163431.05,57150.45,91566.0,11402.4,722494.9,910602.53,188107.63,0.2066,实际
1347,1347,2026-03-17,362270.95,118384.5,98581.2,79818.8,11521.3,670576.75,989415.55,318838.8,0.3222,实际
1348,1348,2026-03-06,206989.78,58890.96,46432.06,61900.4,6335.54,380548.76,544596.19,164047.43,0.3012,实际
1349,1349,2026-03-20,96586.7,11647.99,26133.26,20114.88,3068.0,157550.83,207732.13,50181.3,0.2416,实际
1350,1350,2026-02-03,121051.43,33999.86,7534.95,23883.92,3214.66,189684.82,272600.65,82915.83,0.3042,实际
1351,1351,2026-03-26,458318.0,56702.68,62434.92,83846.56,13018.84,674321.0,935179.0,260858.0,0.2789,实际
1352,1352,2026-02-26,161233.68,50566.1,6535.92,26505.96,4194.24,249035.9,337323.27,88287.37,0.2617,实际
1353,1353,2026-03-26,289760.1,34943.97,78399.78,60344.64,9204.0,472652.49,588764.06,116111.57,0.1972,实际
1354,1354,2026-01-27,166536.86,47697.86,12861.5,47485.82,4484.96,279067.0,364826.11,85759.11,0.2351,实际
1355,1355,2026-02-11,36000.26,32464.21,5706.78,14693.32,1042.68,89907.25,134182.15,44274.9,0.33,实际
1356,1356,2026-03-23,864828.35,183365.65,147183.9,160778.35,25300.3,1381456.55,1952761.84,571305.29,0.2926,实际
1357,1357,2026-02-09,138702.09,100786.71,80704.71,56097.9,5485.17,381776.55,509922.3,128145.75,0.2513,实际
1358,1358,2026-03-14,111410.18,15656.36,21447.62,24772.16,3321.44,176607.76,246551.89,69944.13,0.2837,实际
1359,1359,2026-01-11,183449.92,32420.38,7733.3,40338.08,4779.58,268721.26,399838.92,131117.66,0.3279,实际
1360,1360,2026-02-26,458624.8,81050.95,19333.25,100845.2,11948.95,671803.15,913850.82,242047.67,0.2649,实际
1361,1361,2026-01-14,184936.12,134382.28,107606.28,74797.2,7313.56,509035.4,706447.89,197412.49,0.2794,实际
1362,1362,2026-02-12,110965.93,24298.52,17898.39,29024.36,3221.61,185408.81,237635.07,52226.26,0.2198,实际
1363,1363,2026-01-22,289816.76,94707.6,78864.96,63855.04,9217.04,536461.4,717362.88,180901.48,0.2522,实际
1364,1364,2026-02-11,53214.83,37530.91,32399.7,24210.39,2140.36,149496.2,224459.1,74962.9,0.334,实际
1365,1365,2026-03-09,79853.22,12134.97,27781.49,20061.42,2690.87,142521.96,185279.57,42757.61,0.2308,实际
1366,1366,2026-02-14,798575.05,78138.2,86825.95,181338.05,22135.0,1167012.25,1615365.79,448353.54,0.2776,实际
1367,1367,2026-01-20,243426.06,64382.79,10800.81,38551.77,6355.68,363517.11,485773.98,122256.87,0.2517,实际
1368,1368,2026-03-09,199415.52,20034.91,28343.91,39448.86,5693.99,292937.19,393975.3,101038.11,0.2565,实际
1369,1369,2026-03-04,242102.86,67999.72,15069.9,47767.84,6429.32,379369.64,509773.4,130403.76,0.2558,实际
1370,1370,2026-03-05,71340.64,36366.85,29778.64,25269.95,2527.98,165284.07,215214.34,49930.27,0.232,实际
1371,1371,2026-02-22,81142.02,21460.93,3600.27,12850.59,2118.56,121172.37,150356.87,29184.5,0.1941,实际
1372,1372,2026-01-26,183449.92,32420.38,7733.3,40338.08,4779.58,268721.26,363608.91,94887.65,0.261,实际
1373,1373,2026-04-04,129011.68,9599.13,18793.58,31559.58,3695.13,192659.1,245311.38,52652.28,0.2146,实际
1374,1374,2026-04-11,398945.0,163431.05,57150.45,91566.0,11402.4,722494.9,882697.75,160202.85,0.1815,实际
1375,1375,2026-03-13,405710.1,107304.65,18001.35,64252.95,10592.8,605861.85,834720.5,228858.65,0.2742,实际
1376,1376,2026-02-07,159578.0,65372.42,22860.18,36626.4,4560.96,288997.96,415860.77,126862.81,0.3051,实际
1377,1377,2026-02-14,319430.02,31255.28,34730.38,72535.22,8854.0,466804.9,698490.32,231685.42,0.3317,实际
1378,1378,2026-03-20,549839.95,162130.75,118438.05,136436.15,16706.95,983551.8,1439011.37,455459.57,0.3165,实际
1379,1379,2026-02-22,194394.39,113622.81,31288.05,56324.67,5642.07,401271.99,502613.6,101341.61,0.2016,实际
1380,1380,2026-04-09,329903.97,97278.45,71062.83,81861.69,10024.17,590131.08,791730.67,201599.59,0.2546,实际
1381,1381,2026-04-15,598246.56,60104.73,85031.73,118346.58,17081.97,878811.57,1258887.0,380075.43,0.3019,实际
1382,1382,2026-02-07,183449.92,32420.38,7733.3,40338.08,4779.58,268721.26,383735.46,115014.2,0.2997,实际
1383,1383,2026-03-04,72000.52,64928.42,11413.56,29386.64,2085.36,179814.5,228045.87,48231.37,0.2115,实际
1384,1384,2026-03-16,200711.54,62883.94,62629.14,54055.42,6583.52,386863.56,499873.79,113010.23,0.2261,实际
1385,1385,2026-04-07,121636.02,21837.7,30830.08,31304.96,3811.65,209420.42,304437.71,95017.29,0.3121,实际
1386,1386,2026-04-01,322546.68,38955.81,55850.85,60474.51,9459.93,487287.75,649237.8,161950.05,0.2494,实际
1387,1387,2026-03-27,317520.15,132199.0,91944.05,75453.7,10236.6,627353.5,891516.8,264163.3,0.2963,实际
1388,1388,2026-04-15,364908.06,65513.1,92490.24,93914.88,11434.95,628261.26,816094.32,187833.06,0.2302,实际
1389,1389,2026-04-04,108000.78,97392.63,17120.34,44079.96,3128.04,269721.75,333383.94,63662.19,0.191,实际
1390,1390,2026-04-16,110965.93,24298.52,17898.39,29024.36,3221.61,185408.81,254117.14,68708.33,0.2704,实际
1391,1391,2026-03-03,518897.01,110019.39,88310.34,96467.01,15180.18,828873.93,1116063.11,287189.18,0.2573,实际
1392,1392,2026-02-02,676905.75,186312.55,118707.5,168694.85,19890.35,1170511.0,1580465.18,409954.18,0.2594,实际
1393,1393,2026-03-03,208444.3,38274.0,62033.74,56347.24,6761.96,371861.24,540761.86,168900.62,0.3123,实际
1394,1394,2026-04-09,72204.91,37477.63,11448.11,23499.35,2091.33,146721.32,182958.84,36237.52,0.1981,实际
1395,1395,2026-03-19,486544.08,87350.8,123320.32,125219.84,15246.6,837681.68,1126067.87,288386.19,0.2561,实际
1396,1396,2026-02-28,129596.26,75748.54,20858.7,37549.78,3761.38,267514.66,384955.7,117441.04,0.3051,实际
1397,1397,2026-04-10,166478.28,35936.44,16615.14,35942.8,4577.34,259550.0,334368.95,74818.95,0.2238,实际
1398,1398,2026-03-22,110965.93,24298.52,17898.39,29024.36,3221.61,185408.81,250008.62,64599.81,0.2584,实际
1399,1399,2026-02-08,109967.99,32426.15,23687.61,27287.23,3341.39,196710.36,256150.32,59439.96,0.2321,实际
1400,1400,2026-04-15,612553.48,85956.68,33749.52,95926.0,16157.56,844343.28,1149254.2,304910.92,0.2653,实际
1401,1401,2026-04-15,284034.76,15072.48,56316.78,52638.3,8508.78,416571.12,599841.93,183270.81,0.3055,实际
1402,1402,2026-02-02,319412.88,48539.88,111125.96,80245.68,10763.48,570087.84,707479.25,137391.41,0.1942,实际
1403,1403,2026-04-12,413979.56,117781.92,92864.12,123800.8,12671.08,761097.52,1046287.48,285189.96,0.2726,实际
1404,1404,2026-03-19,219935.98,64852.3,47375.22,54574.46,6682.78,393420.72,527597.33,134176.61,0.2543,实际
1405,1405,2026-03-15,129596.26,75748.54,20858.7,37549.78,3761.38,267514.66,332978.26,65463.6,0.1966,实际
1406,1406,2026-02-13,84678.75,34260.53,34993.7,19918.93,2991.81,176843.72,255527.21,78683.49,0.3079,实际
1407,1407,2026-03-24,416195.7,89841.1,41537.85,89857.0,11443.35,648875.0,885112.77,236237.77,0.2669,实际
1408,1408,2026-01-29,598246.56,60104.73,85031.73,118346.58,17081.97,878811.57,1098694.49,219882.92,0.2001,实际
1409,1409,2026-01-29,199415.52,20034.91,28343.91,39448.86,5693.99,292937.19,427875.16,134937.97,0.3154,实际
1410,1410,2026-02-16,691862.68,146692.52,117747.12,128622.68,20240.24,1105165.24,1439497.29,334332.05,0.2323,实际
1411,1411,2026-02-10,482933.5,58239.95,130666.3,100574.4,15340.0,787754.15,997142.18,209388.03,0.21,实际
1412,1412,2026-03-09,300520.4,115634.3,36292.5,90851.4,8420.3,551718.9,782381.76,230662.86,0.2948,实际
1413,1413,2026-04-17,84678.75,34260.53,34993.7,19918.93,2991.81,176843.72,247135.26,70291.54,0.2844,实际
1414,1414,2026-04-02,458318.0,56702.68,62434.92,83846.56,13018.84,674321.0,919571.72,245250.72,0.2667,实际
1415,1415,2026-04-09,111410.18,15656.36,21447.62,24772.16,3321.44,176607.76,234851.09,58243.33,0.248,实际
1416,1416,2026-02-10,142017.38,7536.24,28158.39,26319.15,4254.39,208285.56,269186.12,60900.56,0.2262,实际
1417,1417,2026-03-20,106429.66,75061.82,64799.4,48420.78,4280.72,298992.4,425681.02,126688.62,0.2976,实际
1418,1418,2026-03-16,110965.93,24298.52,17898.39,29024.36,3221.61,185408.81,273811.7,88402.89,0.3229,实际
1419,1419,2026-03-14,64798.13,37874.27,10429.35,18774.89,1880.69,133757.33,176945.7,43188.37,0.2441,实际
1420,1420,2026-04-17,215031.12,25970.54,37233.9,40316.34,6306.62,324858.5,413494.45,88635.95,0.2144,实际
1421,1421,2026-02-01,138702.09,100786.71,80704.71,56097.9,5485.17,381776.55,502470.92,120694.37,0.2402,实际
1422,1422,2026-03-24,232323.4,28698.1,38932.06,36564.34,6781.38,343299.28,500974.89,157675.61,0.3147,实际
1423,1423,2026-03-22,549839.95,162130.75,118438.05,136436.15,16706.95,983551.8,1489187.59,505635.79,0.3395,实际
1424,1424,2026-04-16,557050.9,78281.8,107238.1,123860.8,16607.2,883038.8,1142480.25,259441.45,0.2271,实际
1425,1425,2026-02-17,144908.38,47353.8,39432.48,31927.52,4608.52,268230.7,395805.55,127574.85,0.3223,实际
1426,1426,2026-04-11,416342.15,119244.65,32153.75,118714.55,11212.4,697667.5,885473.86,187806.36,0.2121,实际
1427,1427,2026-03-15,121051.43,33999.86,7534.95,23883.92,3214.66,189684.82,251802.15,62117.33,0.2467,实际
1428,1428,2026-04-12,79853.22,12134.97,27781.49,20061.42,2690.87,142521.96,205382.54,62860.58,0.3061,实际
1429,1429,2026-04-22,458318.0,56702.68,62434.92,83846.56,13018.84,674321.0,854859.91,180538.91,0.2112,实际
1430,1430,2026-03-05,96586.7,11647.99,26133.26,20114.88,3068.0,157550.83,213699.64,56148.81,0.2627,实际
1431,1431,2026-02-15,81142.02,21460.93,3600.27,12850.59,2118.56,121172.37,158238.26,37065.89,0.2342,实际
1432,1432,2026-03-01,797662.08,80139.64,113375.64,157795.44,22775.96,1171748.76,1559025.69,387276.93,0.2484,实际
1433,1433,2026-04-04,289816.76,94707.6,78864.96,63855.04,9217.04,536461.4,721428.1,184966.7,0.2564,实际
1434,1434,2026-02-26,53214.83,37530.91,32399.7,24210.39,2140.36,149496.2,184317.28,34821.08,0.1889,实际
1435,1435,2026-04-25,79789.0,32686.21,11430.09,18313.2,2280.48,144498.98,197688.18,53189.2,0.2691,实际
1436,1436,2026-02-12,319156.0,130744.84,45720.36,73252.8,9121.92,577995.92,809373.71,231377.79,0.2859,实际
1437,1437,2026-02-11,83268.43,23848.93,6430.75,23742.91,2242.48,139533.5,194955.88,55422.38,0.2843,实际
1438,1438,2026-04-15,106429.66,75061.82,64799.4,48420.78,4280.72,298992.4,421551.2,122558.8,0.2907,实际
1439,1439,2026-03-13,159715.01,15627.64,17365.19,36267.61,4427.0,233402.45,294638.01,61235.56,0.2078,实际
1440,1440,2026-03-13,324568.08,85843.72,14401.08,51402.36,8474.24,484689.48,715214.07,230524.59,0.3223,实际
1441,1441,2026-04-25,568069.52,30144.96,112633.56,105276.6,17017.56,833142.24,1090888.4,257746.16,0.2363,实际
1442,1442,2026-05-05,121051.43,33999.86,7534.95,23883.92,3214.66,189684.82,246947.83,57263.01,0.2319,实际
1443,1443,2026-03-06,142017.38,7536.24,28158.39,26319.15,4254.39,208285.56,265783.01,57497.45,0.2163,实际
1444,1444,2026-02-14,92468.06,67191.14,53803.14,37398.6,3656.78,254517.7,348103.01,93585.31,0.2688,实际
1445,1445,2026-03-10,459415.11,64467.51,25312.14,71944.5,12118.17,633257.46,800611.38,167353.92,0.209,实际
1446,1446,2026-05-04,47414.67,35988.8,10155.51,18599.52,1439.25,113597.76,150058.32,36460.56,0.243,实际
1447,1447,2026-04-01,156213.96,26084.8,53388.72,45393.4,5240.06,286320.96,429120.7,142799.74,0.3328,实际
1448,1448,2026-03-23,416342.15,119244.65,32153.75,118714.55,11212.4,697667.5,853215.45,155547.95,0.1823,实际
1449,1449,2026-04-02,94829.34,71977.6,20311.02,37199.04,2878.5,227195.52,320606.16,93410.64,0.2914,实际
1450,1450,2026-05-04,116161.7,14349.05,19466.03,18282.17,3390.69,171649.64,210198.15,38548.51,0.1834,实际
