production_operation_id,production_order_id,operation_no,operation_name,planned_hours,actual_hours,status
4826,1207,2,电气装配,31.6118,28.304,已完成
4827,1207,3,整机装配,31.6118,28.4596,已完成
4828,1207,4,调试检验,31.6118,32.2333,已完成
4829,1208,1,机械加工,62.8447,73.5748,已完成
4830,1208,2,电气装配,62.8447,70.9132,已完成
4831,1208,3,整机装配,62.8447,56.5482,已完成
4832,1208,4,调试检验,62.8447,54.4607,已完成
4833,1209,1,机械加工,59.3416,56.3927,已完成
4834,1209,2,电气装配,59.3416,63.6729,已完成
4835,1209,3,整机装配,59.3416,56.0146,已完成
4836,1209,4,调试检验,59.3416,57.5371,已完成
4837,1210,1,机械加工,42.4664,44.6164,已完成
4838,1210,2,电气装配,42.4664,36.1103,已完成
4839,1210,3,整机装配,42.4664,40.2702,已完成
4840,1210,4,调试检验,42.4664,48.3006,已完成
4841,1211,1,机械加工,88.8212,93.8464,已完成
4842,1211,2,电气装配,88.8212,88.0346,已完成
4843,1211,3,整机装配,88.8212,102.2876,已完成
4844,1211,4,调试检验,88.8212,102.7549,已完成
4845,1212,1,机械加工,88.218,87.5688,已完成
4846,1212,2,电气装配,88.218,75.283,已完成
4847,1212,3,整机装配,88.218,81.7391,已完成
4848,1212,4,调试检验,88.218,100.7452,已完成
4849,1213,1,机械加工,42.5445,46.6169,已完成
4850,1213,2,电气装配,42.5445,37.1526,已完成
4851,1213,3,整机装配,42.5445,48.6035,已完成
4852,1213,4,调试检验,42.5445,44.3939,已完成
4853,1214,1,机械加工,38.5209,38.3443,已完成
4854,1214,2,电气装配,38.5209,44.3816,已完成
4855,1214,3,整机装配,38.5209,42.0359,已完成
4856,1214,4,调试检验,38.5209,33.1559,已完成
4857,1215,1,机械加工,101.2568,117.6216,已完成
4858,1215,2,电气装配,101.2568,107.0034,已完成
4859,1215,3,整机装配,101.2568,88.3957,已完成
4860,1215,4,调试检验,101.2568,115.4696,已完成
4861,1216,1,机械加工,88.1145,82.8817,已完成
4862,1216,2,电气装配,88.1145,83.042,已完成
4863,1216,3,整机装配,88.1145,100.8925,已完成
4864,1216,4,调试检验,88.1145,99.0424,已完成
4865,1217,1,机械加工,59.3416,68.0387,已完成
4866,1217,2,电气装配,59.3416,53.7932,已完成
4867,1217,3,整机装配,59.3416,50.6057,已完成
4868,1217,4,调试检验,59.3416,51.4019,已完成
4869,1218,1,机械加工,38.5209,40.3813,已完成
4870,1218,2,电气装配,38.5209,37.767,已完成
4871,1218,3,整机装配,38.5209,34.4389,已完成
4872,1218,4,调试检验,38.5209,39.3503,已完成
4873,1219,1,机械加工,26.0846,30.0585,已完成
4874,1219,2,电气装配,26.0846,27.0095,已完成
4875,1219,3,整机装配,26.0846,23.2866,已完成
4876,1219,4,调试检验,26.0846,27.8401,已完成
4877,1220,1,机械加工,87.2354,87.4214,已完成
4878,1220,2,电气装配,87.2354,75.1199,已完成
4879,1220,3,整机装配,87.2354,95.5597,已完成
4880,1220,4,调试检验,87.2354,100.3313,已完成
4881,1221,1,机械加工,31.6118,28.5264,已完成
4882,1221,2,电气装配,31.6118,34.7821,已完成
4883,1221,3,整机装配,31.6118,35.4876,已完成
4884,1221,4,调试检验,31.6118,37.2163,已完成
4885,1222,1,机械加工,88.218,88.9098,已完成
4886,1222,2,电气装配,88.218,86.6732,已完成
4887,1222,3,整机装配,88.218,100.8763,已完成
4888,1222,4,调试检验,88.218,84.2618,已完成
4889,1223,1,机械加工,91.2923,78.3778,已完成
4890,1223,2,电气装配,91.2923,89.2374,已完成
4891,1223,3,整机装配,91.2923,91.9235,已完成
4892,1223,4,调试检验,91.2923,83.1943,已完成
4893,1224,1,机械加工,31.6522,36.0338,已完成
4894,1224,2,电气装配,31.6522,34.2056,已完成
4895,1224,3,整机装配,31.6522,32.6337,已完成
4896,1224,4,调试检验,31.6522,31.6315,已完成
4897,1225,1,机械加工,31.6118,36.022,已完成
4898,1225,2,电气装配,31.6118,27.012,已完成
4899,1225,3,整机装配,31.6118,32.9046,已完成
4900,1225,4,调试检验,31.6118,36.5414,已完成
4901,1226,1,机械加工,101.2568,110.2772,已完成
4902,1226,2,电气装配,101.2568,101.4366,已完成
4903,1226,3,整机装配,101.2568,117.8947,已完成
4904,1226,4,调试检验,101.2568,96.1545,已完成
4905,1227,1,机械加工,93.0993,91.9055,已完成
4906,1227,2,电气装配,93.0993,93.4664,已完成
4907,1227,3,整机装配,93.0993,89.7704,已完成
4908,1227,4,调试检验,93.0993,96.4103,已完成
4909,1228,1,机械加工,88.1145,99.7336,已完成
4910,1228,2,电气装配,88.1145,103.0499,已完成
4911,1228,3,整机装配,88.1145,76.426,已完成
4912,1228,4,调试检验,88.1145,77.3419,已完成
4913,1229,1,机械加工,31.6118,30.6951,已完成
4914,1229,2,电气装配,31.6118,36.1271,已完成
4915,1229,3,整机装配,31.6118,36.4628,已完成
4916,1229,4,调试检验,31.6118,27.3099,已完成
4917,1230,1,机械加工,48.8267,45.5145,已完成
4918,1230,2,电气装配,48.8267,49.5956,已完成
4919,1230,3,整机装配,48.8267,57.585,已完成
4920,1230,4,调试检验,48.8267,53.3388,已完成
4921,1231,1,机械加工,48.8267,46.0976,已完成
4922,1231,2,电气装配,48.8267,50.2729,已完成
4923,1231,3,整机装配,48.8267,44.2844,已完成
4924,1231,4,调试检验,48.8267,51.1616,已完成
4925,1232,1,机械加工,52.0027,45.7241,已完成
4926,1232,2,电气装配,52.0027,51.3309,已完成
4927,1232,3,整机装配,52.0027,59.6446,已完成
4928,1232,4,调试检验,52.0027,44.4457,已完成
4929,1233,1,机械加工,88.1145,86.6691,已完成
4930,1233,2,电气装配,88.1145,85.6213,已完成
4931,1233,3,整机装配,88.1145,87.5657,已完成
4932,1233,4,调试检验,88.1145,81.1762,已完成
4933,1234,1,机械加工,26.0846,25.1787,已完成
4934,1234,2,电气装配,26.0846,30.2361,已完成
4935,1234,3,整机装配,26.0846,26.8775,已完成
4936,1234,4,调试检验,26.0846,29.284,已完成
4937,1235,1,机械加工,44.0494,42.2088,已完成
4938,1235,2,电气装配,44.0494,48.8405,已完成
4939,1235,3,整机装配,44.0494,51.4163,已完成
4940,1235,4,调试检验,44.0494,39.3416,已完成
4941,1236,1,机械加工,31.6118,28.8531,已完成
4942,1236,2,电气装配,31.6118,30.6698,已完成
4943,1236,3,整机装配,31.6118,32.7873,已完成
4944,1236,4,调试检验,31.6118,28.0892,已完成
4945,1237,1,机械加工,31.6118,29.6524,已完成
4946,1237,2,电气装配,31.6118,34.8208,已完成
4947,1237,3,整机装配,31.6118,35.267,已完成
4948,1237,4,调试检验,31.6118,33.597,已完成
4949,1238,1,机械加工,26.0846,28.2419,已完成
4950,1238,2,电气装配,26.0846,27.1712,已完成
4951,1238,3,整机装配,26.0846,24.7479,已完成
4952,1238,4,调试检验,26.0846,23.3388,已完成
4953,1239,1,机械加工,44.0494,37.5139,已完成
4954,1239,2,电气装配,44.0494,46.9679,已完成
4955,1239,3,整机装配,44.0494,47.4642,已完成
4956,1239,4,调试检验,44.0494,43.2904,已完成
4957,1240,1,机械加工,42.4664,44.2594,已完成
4958,1240,2,电气装配,42.4664,36.511,已完成
4959,1240,3,整机装配,42.4664,41.6609,已完成
4960,1240,4,调试检验,42.4664,43.3645,已完成
4961,1241,1,机械加工,64.8069,70.987,已完成
4962,1241,2,电气装配,64.8069,64.7632,已完成
4963,1241,3,整机装配,64.8069,58.1201,已完成
4964,1241,4,调试检验,64.8069,64.9478,已完成
4965,1242,1,机械加工,92.3909,89.8669,已完成
4966,1242,2,电气装配,92.3909,97.9821,已完成
4967,1242,3,整机装配,92.3909,85.9983,已完成
4968,1242,4,调试检验,92.3909,83.5138,已完成
4969,1243,1,机械加工,42.5445,45.2083,已完成
4970,1243,2,电气装配,42.5445,37.0779,已完成
4971,1243,3,整机装配,42.5445,47.6429,已完成
4972,1243,4,调试检验,42.5445,36.9322,已完成
4973,1244,1,机械加工,58.3178,65.6726,已完成
4974,1244,2,电气装配,58.3178,53.1032,已完成
4975,1244,3,整机装配,58.3178,62.0393,已完成
4976,1244,4,调试检验,58.3178,51.591,已完成
4977,1245,1,机械加工,92.3909,102.2694,已完成
4978,1245,2,电气装配,92.3909,95.9923,已完成
4979,1245,3,整机装配,92.3909,82.4672,已完成
4980,1245,4,调试检验,92.3909,88.1467,已完成
4981,1246,1,机械加工,42.4664,46.5566,已完成
4982,1246,2,电气装配,42.4664,42.9665,已完成
4983,1246,3,整机装配,42.4664,41.0649,已完成
4984,1246,4,调试检验,42.4664,47.2197,已完成
4985,1247,1,机械加工,92.3909,84.0699,已完成
4986,1247,2,电气装配,92.3909,88.3725,已完成
4987,1247,3,整机装配,92.3909,82.0759,已完成
4988,1247,4,调试检验,92.3909,104.269,已完成
4989,1248,1,机械加工,88.1145,74.9508,已完成
4990,1248,2,电气装配,88.1145,95.256,已完成
4991,1248,3,整机装配,88.1145,89.7706,已完成
4992,1248,4,调试检验,88.1145,98.7593,已完成
4993,1249,1,机械加工,85.4401,77.7495,已完成
4994,1249,2,电气装配,85.4401,100.6387,已完成
4995,1249,3,整机装配,85.4401,85.5481,已完成
4996,1249,4,调试检验,85.4401,99.709,已完成
4997,1250,1,机械加工,66.0286,61.9386,已完成
4998,1250,2,电气装配,66.0286,77.7686,已完成
4999,1250,3,整机装配,66.0286,76.3614,已完成
5000,1250,4,调试检验,66.0286,68.9484,已完成
5001,1251,1,机械加工,97.7957,103.1495,已完成
5002,1251,2,电气装配,97.7957,86.5147,已完成
5003,1251,3,整机装配,97.7957,100.9472,已完成
5004,1251,4,调试检验,97.7957,94.9587,已完成
5005,1252,1,机械加工,31.6522,30.9054,已完成
5006,1252,2,电气装配,31.6522,28.5515,已完成
5007,1252,3,整机装配,31.6522,32.3269,已完成
5008,1252,4,调试检验,31.6522,34.3532,已完成
5009,1253,1,机械加工,59.3416,61.4018,已完成
5010,1253,2,电气装配,59.3416,53.5982,已完成
5011,1253,3,整机装配,59.3416,56.4013,已完成
5012,1253,4,调试检验,59.3416,52.3376,已完成
5013,1254,1,机械加工,64.8069,72.8825,已完成
5014,1254,2,电气装配,64.8069,59.2821,已完成
5015,1254,3,整机装配,64.8069,74.6562,已完成
5016,1254,4,调试检验,64.8069,76.3137,已完成
5017,1255,1,机械加工,101.2568,88.3116,已完成
5018,1255,2,电气装配,101.2568,98.0895,已完成
5019,1255,3,整机装配,101.2568,87.7601,已完成
5020,1255,4,调试检验,101.2568,116.5799,已完成
5021,1256,1,机械加工,99.6553,109.5782,已完成
5022,1256,2,电气装配,99.6553,104.3044,已完成
5023,1256,3,整机装配,99.6553,114.5979,已完成
5024,1256,4,调试检验,99.6553,95.9131,已完成
5025,1257,1,机械加工,102.9192,102.4599,已完成
5026,1257,2,电气装配,102.9192,114.4394,已完成
5027,1257,3,整机装配,102.9192,105.2024,已完成
5028,1257,4,调试检验,102.9192,114.9652,已完成
5029,1258,1,机械加工,88.8212,79.9021,已完成
5030,1258,2,电气装配,88.8212,81.6389,已完成
5031,1258,3,整机装配,88.8212,86.9536,已完成
5032,1258,4,调试检验,88.8212,91.2608,已完成
5033,1259,1,机械加工,44.0494,50.7772,已完成
5034,1259,2,电气装配,44.0494,38.3436,已完成
5035,1259,3,整机装配,44.0494,48.1211,已完成
5036,1259,4,调试检验,44.0494,40.9598,已完成
5037,1260,1,机械加工,99.6553,86.9019,已完成
5038,1260,2,电气装配,99.6553,99.4588,已完成
5039,1260,3,整机装配,99.6553,97.2618,已完成
5040,1260,4,调试检验,99.6553,114.2069,已完成
5041,1261,1,机械加工,71.8473,76.4135,已完成
5042,1261,2,电气装配,71.8473,69.1271,已完成
5043,1261,3,整机装配,71.8473,82.5343,已完成
5044,1261,4,调试检验,71.8473,76.9644,已完成
5045,1262,1,机械加工,93.0993,99.5614,已完成
5046,1262,2,电气装配,93.0993,89.7556,已完成
5047,1262,3,整机装配,93.0993,83.3592,已完成
5048,1262,4,调试检验,93.0993,103.7654,已完成
5049,1263,1,机械加工,62.8447,65.6787,已完成
5050,1263,2,电气装配,62.8447,69.3883,已完成
5051,1263,3,整机装配,62.8447,56.4441,已完成
5052,1263,4,调试检验,62.8447,61.2123,已完成
5053,1264,1,机械加工,26.0846,24.188,已完成
5054,1264,2,电气装配,26.0846,26.9741,已完成
5055,1264,3,整机装配,26.0846,29.6252,已完成
5056,1264,4,调试检验,26.0846,26.7618,已完成
5057,1265,1,机械加工,101.9862,106.2422,已完成
5058,1265,2,电气装配,101.9862,101.7821,已完成
5059,1265,3,整机装配,101.9862,106.1327,已完成
5060,1265,4,调试检验,101.9862,110.3584,已完成
5061,1266,1,机械加工,68.704,62.9869,已完成
5062,1266,2,电气装配,68.704,59.4532,已完成
5063,1266,3,整机装配,68.704,78.0998,已完成
5064,1266,4,调试检验,68.704,71.2551,已完成
5065,1267,1,机械加工,80.0149,72.8309,已完成
5066,1267,2,电气装配,80.0149,87.3386,已完成
5067,1267,3,整机装配,80.0149,90.6927,已完成
5068,1267,4,调试检验,80.0149,74.756,已完成
5069,1268,1,机械加工,52.0027,59.0394,已完成
5070,1268,2,电气装配,52.0027,51.828,已完成
5071,1268,3,整机装配,52.0027,53.1143,已完成
5072,1268,4,调试检验,52.0027,55.1828,已完成
5073,1269,1,机械加工,99.6553,88.1247,已完成
5074,1269,2,电气装配,99.6553,116.1235,已完成
5075,1269,3,整机装配,99.6553,114.1998,已完成
5076,1269,4,调试检验,99.6553,116.7285,已完成
5077,1270,1,机械加工,54.4427,54.7887,已完成
5078,1270,2,电气装配,54.4427,48.0266,已完成
5079,1270,3,整机装配,54.4427,62.6015,已完成
5080,1270,4,调试检验,54.4427,57.4337,已完成
5081,1271,1,机械加工,80.0149,87.5418,已完成
5082,1271,2,电气装配,80.0149,78.3641,已完成
5083,1271,3,整机装配,80.0149,86.9503,已完成
5084,1271,4,调试检验,80.0149,83.3325,已完成
5085,1272,1,机械加工,64.8069,62.0981,已完成
5086,1272,2,电气装配,64.8069,67.4457,已完成
5087,1272,3,整机装配,64.8069,75.7967,已完成
5088,1272,4,调试检验,64.8069,72.3381,已完成
5089,1273,1,机械加工,35.2861,30.3557,已完成
5090,1273,2,电气装配,35.2861,31.0259,已完成
5091,1273,3,整机装配,35.2861,32.3248,已完成
5092,1273,4,调试检验,35.2861,35.7845,已完成
5093,1274,1,机械加工,38.992,43.678,已完成
5094,1274,2,电气装配,38.992,38.5458,已完成
5095,1274,3,整机装配,38.992,44.54,已完成
5096,1274,4,调试检验,38.992,33.8226,已完成
5097,1275,1,机械加工,58.3178,66.1461,已完成
5098,1275,2,电气装配,58.3178,56.1151,已完成
5099,1275,3,整机装配,58.3178,58.0402,已完成
5100,1275,4,调试检验,58.3178,59.1584,已完成
5101,1276,1,机械加工,48.8267,49.3488,已完成
5102,1276,2,电气装配,48.8267,55.9021,已完成
5103,1276,3,整机装配,48.8267,54.1244,已完成
5104,1276,4,调试检验,48.8267,54.4379,已完成
5105,1277,1,机械加工,42.4664,44.5742,已完成
5106,1277,2,电气装配,42.4664,36.7814,已完成
5107,1277,3,整机装配,42.4664,47.1834,已完成
5108,1277,4,调试检验,42.4664,47.3763,已完成
5109,1278,1,机械加工,97.7957,87.6064,已完成
5110,1278,2,电气装配,97.7957,95.2719,已完成
5111,1278,3,整机装配,97.7957,85.0872,已完成
5112,1278,4,调试检验,97.7957,85.0084,已完成
5113,1279,1,机械加工,91.2923,85.977,已完成
5114,1279,2,电气装配,91.2923,101.6755,已完成
5115,1279,3,整机装配,91.2923,98.6749,已完成
5116,1279,4,调试检验,91.2923,101.2878,已完成
5117,1280,1,机械加工,102.9192,101.003,已完成
5118,1280,2,电气装配,102.9192,110.8303,已完成
5119,1280,3,整机装配,102.9192,120.0935,已完成
5120,1280,4,调试检验,102.9192,95.2549,已完成
5121,1281,1,机械加工,35.2861,35.7495,已完成
5122,1281,2,电气装配,35.2861,39.806,已完成
5123,1281,3,整机装配,35.2861,33.746,已完成
5124,1281,4,调试检验,35.2861,37.7086,已完成
5125,1282,1,机械加工,101.9862,107.0531,已完成
5126,1282,2,电气装配,101.9862,107.222,已完成
5127,1282,3,整机装配,101.9862,98.801,已完成
5128,1282,4,调试检验,101.9862,109.2956,已完成
5129,1283,1,机械加工,42.4664,39.9815,已完成
5130,1283,2,电气装配,42.4664,44.5684,已完成
5131,1283,3,整机装配,42.4664,36.7554,已完成
5132,1283,4,调试检验,42.4664,43.8827,已完成
5133,1284,1,机械加工,71.8473,75.1014,已完成
5134,1284,2,电气装配,71.8473,67.3545,已完成
5135,1284,3,整机装配,71.8473,79.5999,已完成
5136,1284,4,调试检验,71.8473,72.069,已完成
5137,1285,1,机械加工,44.0494,43.0104,已完成
5138,1285,2,电气装配,44.0494,46.7664,已完成
5139,1285,3,整机装配,44.0494,41.9712,已完成
5140,1285,4,调试检验,44.0494,50.0043,已完成
5141,1286,1,机械加工,64.8069,68.6989,已完成
5142,1286,2,电气装配,64.8069,57.0349,已完成
5143,1286,3,整机装配,64.8069,73.5752,已完成
5144,1286,4,调试检验,64.8069,55.7855,已完成
5145,1287,1,机械加工,93.0993,109.5148,已完成
5146,1287,2,电气装配,93.0993,79.7529,已完成
5147,1287,3,整机装配,93.0993,108.6896,已完成
5148,1287,4,调试检验,93.0993,108.689,已完成
5149,1288,1,机械加工,58.3945,62.7347,已完成
5150,1288,2,电气装配,58.3945,57.1411,已完成
5151,1288,3,整机装配,58.3945,66.1692,已完成
5152,1288,4,调试检验,58.3945,55.5171,已完成
5153,1289,1,机械加工,98.823,106.4748,已完成
5154,1289,2,电气装配,98.823,85.3423,已完成
5155,1289,3,整机装配,98.823,93.2098,已完成
5156,1289,4,调试检验,98.823,96.9597,已完成
5157,1290,1,机械加工,38.992,34.0583,已完成
5158,1290,2,电气装配,38.992,39.7984,已完成
5159,1290,3,整机装配,38.992,36.0771,已完成
5160,1290,4,调试检验,38.992,44.7165,已完成
5161,1291,1,机械加工,38.992,45.0946,已完成
5162,1291,2,电气装配,38.992,36.9372,已完成
5163,1291,3,整机装配,38.992,39.3946,已完成
5164,1291,4,调试检验,38.992,43.1392,已完成
5165,1292,1,机械加工,97.7957,86.5186,已完成
5166,1292,2,电气装配,97.7957,105.3808,已完成
5167,1292,3,整机装配,97.7957,108.8653,已完成
5168,1292,4,调试检验,97.7957,92.0318,已完成
5169,1293,1,机械加工,42.5445,49.4051,已完成
5170,1293,2,电气装配,42.5445,47.1374,已完成
5171,1293,3,整机装配,42.5445,38.8866,已完成
5172,1293,4,调试检验,42.5445,36.5057,已完成
5173,1294,1,机械加工,92.3909,96.8208,已完成
5174,1294,2,电气装配,92.3909,93.1084,已完成
5175,1294,3,整机装配,92.3909,91.8047,已完成
5176,1294,4,调试检验,92.3909,95.8741,已完成
5177,1295,1,机械加工,93.0993,106.891,已完成
5178,1295,2,电气装配,93.0993,87.4831,已完成
5179,1295,3,整机装配,93.0993,106.7583,已完成
5180,1295,4,调试检验,93.0993,102.0564,已完成
5181,1296,1,机械加工,80.0149,89.2782,已完成
5182,1296,2,电气装配,80.0149,81.0935,已完成
5183,1296,3,整机装配,80.0149,80.486,已完成
5184,1296,4,调试检验,80.0149,81.7693,已完成
5185,1297,1,机械加工,68.704,67.9479,已完成
