purchase_order_id,company_id,purchase_order_code,supplier_id,plant_id,order_date,promised_delivery_date,expected_delivery_date,status,buyer_id,currency,order_amount,source_system
2176,1,采购-002176,23,1,2025-02-05,2025-02-26,2025-02-26,已完成,25,CNY,1785.31,ERP
2177,1,采购-002177,13,2,2025-01-18,2025-02-09,2025-02-09,已完成,26,CNY,45528.32,ERP
2178,1,采购-002178,42,2,2024-08-24,2024-10-04,2024-10-04,已完成,21,CNY,2991.39,ERP
2179,1,采购-002179,21,1,2025-04-07,2025-05-02,2025-05-02,已完成,22,CNY,100804.6,ERP
2180,1,采购-002180,8,2,2024-11-21,2024-12-30,2024-12-30,已完成,23,CNY,2747.56,ERP
2181,1,采购-002181,35,1,2025-04-26,2025-05-28,2025-05-28,已完成,24,CNY,2934.27,ERP
2182,1,采购-002182,40,1,2025-04-14,2025-05-19,2025-05-27,已完成,25,CNY,25483.69,ERP
2183,1,采购-002183,35,1,2025-01-10,2025-01-27,2025-01-27,已完成,26,CNY,9897.39,ERP
2184,1,采购-002184,21,2,2024-12-10,2024-12-17,2024-12-17,已完成,21,CNY,1976.17,ERP
2185,1,采购-002185,18,1,2026-04-30,2026-05-28,2026-05-28,已完成,22,CNY,71254.59,ERP
2186,1,采购-002186,34,1,2025-04-11,2025-04-14,2025-04-14,已完成,23,CNY,28893.66,ERP
2187,1,采购-002187,3,2,2025-10-05,2025-10-31,2025-10-31,已完成,24,CNY,13650.8,ERP
2188,1,采购-002188,18,2,2025-04-26,2025-05-10,2025-05-10,已完成,25,CNY,4459.83,ERP
2189,1,采购-002189,43,1,2024-12-24,2025-01-07,2025-01-07,已完成,26,CNY,16803.5,ERP
2190,1,采购-002190,5,2,2025-01-18,2025-02-08,2025-02-08,已完成,21,CNY,6740.49,ERP
2191,1,采购-002191,26,2,2025-06-06,2025-06-24,2025-06-24,已完成,22,CNY,6616.39,ERP
2192,1,采购-002192,7,1,2024-10-07,2024-11-04,2024-11-04,已完成,23,CNY,48364.53,ERP
2193,1,采购-002193,9,2,2024-09-21,2024-10-25,2024-11-09,已完成,24,CNY,1079.44,ERP
2194,1,采购-002194,41,2,2024-12-22,2025-01-16,2025-01-18,已完成,25,CNY,584.43,ERP
2195,1,采购-002195,37,1,2026-06-29,2026-07-21,2026-07-21,已完成,26,CNY,5018.17,ERP
2196,1,采购-002196,44,2,2026-02-28,2026-03-27,2026-03-27,已完成,21,CNY,3427.58,ERP
2197,1,采购-002197,34,2,2025-10-06,2025-10-24,2025-11-04,已完成,22,CNY,1262.93,ERP
2198,1,采购-002198,28,1,2025-06-16,2025-07-03,2025-07-03,已完成,23,CNY,72785.26,ERP
2199,1,采购-002199,46,2,2024-12-01,2025-01-01,2025-01-01,已完成,24,CNY,6232.16,ERP
2200,1,采购-002200,47,1,2025-10-06,2025-10-17,2025-10-17,已完成,25,CNY,1725.49,ERP
2201,1,采购-002201,40,1,2025-12-10,2026-01-02,2026-01-02,已完成,26,CNY,1060.22,ERP
2202,1,采购-002202,43,1,2025-08-22,2025-09-21,2025-09-21,已完成,21,CNY,39913.54,ERP
2203,1,采购-002203,14,1,2024-10-12,2024-11-19,2024-11-19,已完成,22,CNY,16175.66,ERP
2204,1,采购-002204,5,1,2024-09-19,2024-10-12,2024-10-18,已完成,23,CNY,14710.98,ERP
2205,1,采购-002205,14,1,2025-03-12,2025-03-23,2025-03-23,已完成,24,CNY,9605.49,ERP
2206,1,采购-002206,17,1,2025-06-02,2025-07-06,2025-07-06,已完成,25,CNY,5908.52,ERP
2207,1,采购-002207,29,2,2026-05-06,2026-05-25,2026-05-25,已完成,26,CNY,23189.24,ERP
2208,1,采购-002208,13,2,2025-11-11,2025-11-23,2025-11-23,已完成,21,CNY,6411.98,ERP
2209,1,采购-002209,34,1,2024-08-23,2024-09-22,2024-09-29,已完成,22,CNY,113429.0,ERP
2210,1,采购-002210,5,1,2025-01-27,2025-02-04,2025-02-04,已完成,23,CNY,468034.56,ERP
2211,1,采购-002211,44,2,2025-04-03,2025-05-08,2025-05-08,已完成,24,CNY,4454.27,ERP
2212,1,采购-002212,29,1,2025-10-18,2025-11-20,2025-11-20,已完成,25,CNY,3698.33,ERP
2213,1,采购-002213,46,1,2025-07-26,2025-08-08,2025-08-08,已完成,26,CNY,1646.42,ERP
2214,1,采购-002214,33,2,2025-07-22,2025-08-03,2025-08-03,已完成,21,CNY,14154.3,ERP
2215,1,采购-002215,27,1,2025-11-10,2025-11-18,2025-11-18,已完成,22,CNY,82855.44,ERP
2216,1,采购-002216,38,2,2026-06-29,2026-07-20,2026-07-20,已完成,23,CNY,11434.51,ERP
2217,1,采购-002217,34,1,2026-04-19,2026-05-15,2026-05-15,已完成,24,CNY,58631.29,ERP
2218,1,采购-002218,50,1,2024-09-13,2024-10-09,2024-10-09,已完成,25,CNY,78764.74,ERP
2219,1,采购-002219,42,2,2025-12-13,2025-12-30,2025-12-30,已完成,26,CNY,24063.84,ERP
2220,1,采购-002220,50,1,2026-07-31,2026-08-28,2026-08-28,在途,21,CNY,72324.55,ERP
2221,1,采购-002221,33,2,2024-09-10,2024-10-03,2024-10-03,已完成,22,CNY,2096.27,ERP
2222,1,采购-002222,21,1,2025-07-16,2025-08-02,2025-08-02,已完成,23,CNY,6606.49,ERP
2223,1,采购-002223,24,2,2024-10-25,2024-11-05,2024-11-05,已完成,24,CNY,31671.11,ERP
2224,1,采购-002224,21,1,2026-05-31,2026-07-03,2026-07-12,已完成,25,CNY,278818.22,ERP
2225,1,采购-002225,27,1,2025-02-06,2025-03-07,2025-03-07,已完成,26,CNY,3601.21,ERP
2226,1,采购-002226,8,1,2026-06-04,2026-07-07,2026-07-07,已完成,21,CNY,1677.85,ERP
2227,1,采购-002227,49,1,2025-06-25,2025-07-26,2025-07-26,已完成,22,CNY,978.02,ERP
2228,1,采购-002228,12,1,2024-09-01,2024-09-30,2024-09-30,已完成,23,CNY,42859.76,ERP
2229,1,采购-002229,41,1,2026-03-27,2026-05-05,2026-05-05,已完成,24,CNY,13748.47,ERP
2230,1,采购-002230,35,2,2025-07-03,2025-07-27,2025-07-27,已完成,25,CNY,73003.29,ERP
2231,1,采购-002231,42,2,2024-11-05,2024-12-16,2024-12-16,已完成,26,CNY,2955.8,ERP
2232,1,采购-002232,2,1,2025-02-28,2025-04-05,2025-04-05,已完成,21,CNY,6046.04,ERP
2233,1,采购-002233,15,1,2025-09-02,2025-09-26,2025-10-04,已完成,22,CNY,41121.98,ERP
2234,1,采购-002234,49,2,2025-02-18,2025-04-01,2025-04-01,已完成,23,CNY,31796.46,ERP
2235,1,采购-002235,16,2,2026-04-18,2026-04-26,2026-04-26,已完成,24,CNY,78633.0,ERP
2236,1,采购-002236,5,1,2024-08-17,2024-09-09,2024-09-09,已完成,25,CNY,5933.28,ERP
2237,1,采购-002237,12,2,2025-05-30,2025-06-15,2025-06-18,已完成,26,CNY,378209.05,ERP
2238,1,采购-002238,42,2,2026-06-29,2026-07-07,2026-07-07,已完成,21,CNY,51783.12,ERP
2239,1,采购-002239,24,1,2024-11-08,2024-12-06,2024-12-14,已完成,22,CNY,39179.35,ERP
2240,1,采购-002240,2,1,2025-04-12,2025-04-28,2025-04-28,已完成,23,CNY,62493.01,ERP
2241,1,采购-002241,47,1,2024-11-08,2024-11-23,2024-11-23,已完成,24,CNY,5120.6,ERP
2242,1,采购-002242,23,2,2025-03-26,2025-05-06,2025-05-06,已完成,25,CNY,3811.48,ERP
2243,1,采购-002243,48,2,2025-03-25,2025-04-19,2025-04-19,已完成,26,CNY,6406.48,ERP
2244,1,采购-002244,34,1,2025-09-17,2025-10-12,2025-10-12,已完成,21,CNY,16375.59,ERP
2245,1,采购-002245,17,1,2026-03-29,2026-04-29,2026-04-29,已完成,22,CNY,117265.73,ERP
2246,1,采购-002246,30,2,2026-05-07,2026-06-10,2026-06-10,已完成,23,CNY,64113.82,ERP
2247,1,采购-002247,21,1,2025-10-08,2025-10-15,2025-10-15,已完成,24,CNY,832.57,ERP
2248,1,采购-002248,12,1,2025-09-23,2025-10-13,2025-10-13,已完成,25,CNY,11478.83,ERP
2249,1,采购-002249,21,1,2025-05-14,2025-05-22,2025-05-22,已完成,26,CNY,191897.78,ERP
2250,1,采购-002250,18,1,2024-08-28,2024-09-25,2024-09-25,已完成,21,CNY,84279.46,ERP
2251,1,采购-002251,26,2,2024-12-29,2025-01-06,2025-01-06,已完成,22,CNY,171996.71,ERP
2252,1,采购-002252,2,2,2025-01-16,2025-02-12,2025-02-12,已完成,23,CNY,48853.94,ERP
2253,1,采购-002253,9,2,2026-07-23,2026-08-23,2026-09-02,在途,24,CNY,7299.34,ERP
2254,1,采购-002254,41,1,2025-11-25,2025-12-14,2025-12-14,已完成,25,CNY,299508.62,ERP
2255,1,采购-002255,47,1,2026-01-21,2026-02-18,2026-02-27,已完成,26,CNY,1664.69,ERP
2256,1,采购-002256,24,1,2025-02-26,2025-03-18,2025-03-18,已完成,21,CNY,5516.56,ERP
2257,1,采购-002257,47,1,2025-02-15,2025-03-18,2025-03-18,已完成,22,CNY,18693.02,ERP
2258,1,采购-002258,1,1,2026-01-07,2026-01-24,2026-01-24,已完成,23,CNY,29725.6,ERP
2259,1,采购-002259,12,2,2024-10-01,2024-10-18,2024-10-31,已完成,24,CNY,39664.95,ERP
2260,1,采购-002260,42,1,2026-04-11,2026-04-28,2026-04-28,已完成,25,CNY,24955.36,ERP
2261,1,采购-002261,16,1,2025-04-21,2025-05-06,2025-05-06,已完成,26,CNY,22003.07,ERP
2262,1,采购-002262,13,1,2025-05-10,2025-06-07,2025-06-07,已完成,21,CNY,183992.96,ERP
2263,1,采购-002263,7,2,2025-10-31,2025-11-27,2025-11-27,已完成,22,CNY,1100.92,ERP
2264,1,采购-002264,24,2,2024-10-30,2024-11-19,2024-11-19,已完成,23,CNY,149648.24,ERP
2265,1,采购-002265,46,2,2025-04-05,2025-04-16,2025-04-16,已完成,24,CNY,13127.81,ERP
2266,1,采购-002266,22,1,2025-06-24,2025-07-07,2025-07-07,已完成,25,CNY,2444.17,ERP
2267,1,采购-002267,5,1,2026-04-05,2026-05-08,2026-05-14,已完成,26,CNY,26759.61,ERP
2268,1,采购-002268,42,1,2024-10-30,2024-11-21,2024-12-03,已完成,21,CNY,4242.52,ERP
2269,1,采购-002269,23,2,2026-01-28,2026-02-11,2026-02-11,已完成,22,CNY,94573.74,ERP
2270,1,采购-002270,12,2,2025-08-28,2025-09-13,2025-09-13,已完成,23,CNY,41035.47,ERP
2271,1,采购-002271,39,1,2024-12-26,2025-02-05,2025-02-05,已完成,24,CNY,276.51,ERP
2272,1,采购-002272,26,2,2026-06-13,2026-07-11,2026-07-11,已完成,25,CNY,100601.4,ERP
2273,1,采购-002273,38,1,2025-12-04,2026-01-01,2026-01-01,已完成,26,CNY,43111.44,ERP
2274,1,采购-002274,15,2,2026-07-25,2026-08-06,2026-08-06,在途,21,CNY,217686.83,ERP
2275,1,采购-002275,49,1,2024-09-01,2024-09-25,2024-09-25,已完成,22,CNY,59629.2,ERP
2276,1,采购-002276,26,1,2026-01-31,2026-02-28,2026-02-28,已完成,23,CNY,154222.14,ERP
2277,1,采购-002277,4,1,2026-05-11,2026-06-17,2026-06-17,已完成,24,CNY,34647.1,ERP
2278,1,采购-002278,7,1,2024-12-24,2025-01-14,2025-01-14,已完成,25,CNY,39497.34,ERP
2279,1,采购-002279,46,1,2024-08-25,2024-09-26,2024-09-26,已完成,26,CNY,1985.14,ERP
2280,1,采购-002280,26,2,2025-07-25,2025-08-31,2025-08-31,已完成,21,CNY,6133.2,ERP
2281,1,采购-002281,3,2,2026-08-01,2026-08-31,2026-08-31,在途,22,CNY,711.05,ERP
2282,1,采购-002282,26,2,2025-11-01,2025-11-06,2025-11-06,已完成,23,CNY,4514.61,ERP
2283,1,采购-002283,50,1,2026-01-10,2026-02-05,2026-02-05,已完成,24,CNY,358588.69,ERP
2284,1,采购-002284,10,1,2025-10-12,2025-10-24,2025-10-24,已完成,25,CNY,1547.76,ERP
2285,1,采购-002285,49,2,2025-10-21,2025-11-13,2025-11-13,已完成,26,CNY,168005.54,ERP
2286,1,采购-002286,25,1,2025-08-09,2025-09-02,2025-09-02,已完成,21,CNY,1393.05,ERP
2287,1,采购-002287,24,2,2025-06-09,2025-07-05,2025-07-05,已完成,22,CNY,24726.12,ERP
2288,1,采购-002288,36,2,2026-04-08,2026-04-20,2026-04-20,已完成,23,CNY,230075.65,ERP
2289,1,采购-002289,26,1,2024-12-05,2024-12-13,2024-12-13,已完成,24,CNY,340723.42,ERP
2290,1,采购-002290,36,1,2025-02-21,2025-03-02,2025-03-02,已完成,25,CNY,78322.29,ERP
2291,1,采购-002291,26,2,2025-03-22,2025-04-19,2025-04-19,已完成,26,CNY,26877.54,ERP
2292,1,采购-002292,1,2,2025-03-07,2025-03-31,2025-03-31,已完成,21,CNY,24923.78,ERP
2293,1,采购-002293,41,1,2025-05-23,2025-06-09,2025-06-09,已完成,22,CNY,22635.53,ERP
2294,1,采购-002294,12,1,2024-09-14,2024-10-04,2024-10-04,已完成,23,CNY,3791.3,ERP
2295,1,采购-002295,40,1,2025-12-23,2026-01-15,2026-01-15,已完成,24,CNY,35134.12,ERP
2296,1,采购-002296,15,1,2025-02-10,2025-02-26,2025-02-26,已完成,25,CNY,160384.49,ERP
2297,1,采购-002297,9,1,2025-02-27,2025-04-06,2025-04-06,已完成,26,CNY,89947.55,ERP
2298,1,采购-002298,26,1,2025-04-05,2025-04-23,2025-04-23,已完成,21,CNY,41774.56,ERP
2299,1,采购-002299,26,1,2026-08-05,2026-09-03,2026-09-03,在途,22,CNY,21313.61,ERP
2300,1,采购-002300,1,1,2026-02-28,2026-04-06,2026-04-06,已完成,23,CNY,5121.2,ERP
2301,1,采购-002301,14,1,2025-12-22,2026-01-16,2026-01-16,已完成,24,CNY,39678.08,ERP
2302,1,采购-002302,24,1,2025-12-27,2026-01-18,2026-01-18,已完成,25,CNY,1118.31,ERP
2303,1,采购-002303,27,1,2025-06-16,2025-06-30,2025-06-30,已完成,26,CNY,1573.79,ERP
2304,1,采购-002304,20,2,2025-12-14,2025-12-30,2026-01-01,已完成,21,CNY,2871.56,ERP
2305,1,采购-002305,33,1,2025-07-16,2025-07-23,2025-07-23,已完成,22,CNY,25867.29,ERP
2306,1,采购-002306,19,1,2025-05-20,2025-06-23,2025-06-23,已完成,23,CNY,13421.3,ERP
2307,1,采购-002307,22,1,2025-03-08,2025-04-15,2025-04-15,已完成,24,CNY,3495.01,ERP
2308,1,采购-002308,43,2,2026-07-05,2026-08-04,2026-08-04,已完成,25,CNY,14189.78,ERP
2309,1,采购-002309,40,2,2025-09-29,2025-10-31,2025-10-31,已完成,26,CNY,114248.42,ERP
2310,1,采购-002310,43,2,2024-09-09,2024-10-09,2024-10-09,已完成,21,CNY,24127.14,ERP
2311,1,采购-002311,34,2,2025-03-23,2025-03-26,2025-03-26,已完成,22,CNY,120892.82,ERP
2312,1,采购-002312,42,1,2024-11-07,2024-12-02,2024-12-02,已完成,23,CNY,16963.55,ERP
2313,1,采购-002313,23,1,2024-09-16,2024-10-27,2024-11-08,已完成,24,CNY,7888.83,ERP
2314,1,采购-002314,44,2,2025-03-09,2025-03-31,2025-03-31,已完成,25,CNY,18177.3,ERP
2315,1,采购-002315,3,1,2025-05-04,2025-05-12,2025-05-12,已完成,26,CNY,14642.19,ERP
2316,1,采购-002316,30,1,2026-02-19,2026-03-27,2026-03-27,已完成,21,CNY,7550.97,ERP
2317,1,采购-002317,18,2,2025-10-22,2025-11-06,2025-11-06,已完成,22,CNY,2283.41,ERP
2318,1,采购-002318,29,1,2024-09-19,2024-10-09,2024-10-09,已完成,23,CNY,16556.21,ERP
2319,1,采购-002319,29,1,2026-03-05,2026-04-15,2026-04-15,已完成,24,CNY,3560.23,ERP
2320,1,采购-002320,43,2,2025-02-06,2025-02-16,2025-02-16,已完成,25,CNY,265.15,ERP
2321,1,采购-002321,32,1,2026-07-19,2026-07-31,2026-07-31,已完成,26,CNY,5851.08,ERP
2322,1,采购-002322,35,1,2025-09-29,2025-11-10,2025-11-12,已完成,21,CNY,2133.02,ERP
2323,1,采购-002323,12,1,2026-04-02,2026-04-22,2026-04-22,已完成,22,CNY,3019.09,ERP
2324,1,采购-002324,45,1,2025-01-13,2025-01-16,2025-01-16,已完成,23,CNY,134010.77,ERP
2325,1,采购-002325,48,1,2026-01-06,2026-01-19,2026-01-19,已完成,24,CNY,43223.64,ERP
2326,1,采购-002326,42,1,2025-12-22,2026-01-17,2026-01-17,已完成,25,CNY,93080.91,ERP
2327,1,采购-002327,21,1,2026-03-15,2026-03-28,2026-03-28,已完成,26,CNY,64739.99,ERP
2328,1,采购-002328,11,1,2025-09-09,2025-10-11,2025-10-11,已完成,21,CNY,202746.3,ERP
2329,1,采购-002329,28,2,2026-07-10,2026-08-16,2026-08-16,在途,22,CNY,5679.1,ERP
2330,1,采购-002330,10,1,2025-08-29,2025-09-10,2025-09-10,已完成,23,CNY,30997.71,ERP
2331,1,采购-002331,45,1,2026-03-01,2026-03-31,2026-03-31,已完成,24,CNY,13552.95,ERP
2332,1,采购-002332,3,1,2026-05-24,2026-06-18,2026-06-18,已完成,25,CNY,60717.64,ERP
2333,1,采购-002333,11,1,2025-10-08,2025-10-25,2025-10-25,已完成,26,CNY,15322.53,ERP
2334,1,采购-002334,23,1,2025-04-23,2025-05-08,2025-05-08,已完成,21,CNY,96436.68,ERP
2335,1,采购-002335,42,2,2025-08-14,2025-08-23,2025-08-23,已完成,22,CNY,31286.69,ERP
2336,1,采购-002336,40,2,2026-07-30,2026-08-31,2026-08-31,在途,23,CNY,115102.42,ERP
2337,1,采购-002337,35,1,2025-04-07,2025-05-04,2025-05-04,已完成,24,CNY,3833.79,ERP
2338,1,采购-002338,43,1,2026-06-23,2026-07-15,2026-07-15,已完成,25,CNY,2675.68,ERP
2339,1,采购-002339,2,2,2025-07-30,2025-08-15,2025-08-15,已完成,26,CNY,70858.85,ERP
2340,1,采购-002340,47,1,2026-03-03,2026-04-03,2026-04-03,已完成,21,CNY,34572.08,ERP
2341,1,采购-002341,35,1,2025-01-04,2025-01-31,2025-01-31,已完成,22,CNY,4712.45,ERP
2342,1,采购-002342,3,1,2025-07-01,2025-07-16,2025-07-24,已完成,23,CNY,60078.42,ERP
2343,1,采购-002343,39,2,2026-06-09,2026-06-22,2026-06-22,已完成,24,CNY,30014.13,ERP
2344,1,采购-002344,35,1,2025-09-02,2025-09-26,2025-09-26,已完成,25,CNY,46087.59,ERP
2345,1,采购-002345,37,1,2024-10-24,2024-10-29,2024-10-29,已完成,26,CNY,2578.39,ERP
2346,1,采购-002346,46,1,2025-07-17,2025-07-26,2025-07-26,已完成,21,CNY,1768.26,ERP
2347,1,采购-002347,43,1,2024-10-22,2024-11-05,2024-11-08,已完成,22,CNY,33188.14,ERP
2348,1,采购-002348,6,1,2026-02-11,2026-02-22,2026-03-07,已完成,23,CNY,95934.48,ERP
2349,1,采购-002349,21,1,2024-09-19,2024-10-22,2024-10-22,已完成,24,CNY,79819.12,ERP
2350,1,采购-002350,49,2,2024-10-16,2024-11-09,2024-11-09,已完成,25,CNY,72642.15,ERP
2351,1,采购-002351,18,1,2025-03-05,2025-03-30,2025-03-30,已完成,26,CNY,1273.77,ERP
2352,1,采购-002352,24,1,2024-09-30,2024-10-28,2024-10-28,已完成,21,CNY,15866.04,ERP
2353,1,采购-002353,29,1,2024-08-01,2024-08-21,2024-08-21,已完成,22,CNY,91427.87,ERP
2354,1,采购-002354,47,1,2024-10-27,2024-11-02,2024-11-02,已完成,23,CNY,3336.67,ERP
2355,1,采购-002355,26,2,2024-08-19,2024-08-27,2024-08-27,已完成,24,CNY,353856.57,ERP
2356,1,采购-002356,23,1,2025-11-04,2025-11-18,2025-11-18,已完成,25,CNY,10059.03,ERP
2357,1,采购-002357,3,2,2026-06-30,2026-08-08,2026-08-08,在途,26,CNY,27439.76,ERP
2358,1,采购-002358,2,1,2024-12-21,2025-01-01,2025-01-01,已完成,21,CNY,10961.48,ERP
2359,1,采购-002359,50,2,2025-06-22,2025-06-27,2025-06-27,已完成,22,CNY,142641.02,ERP
2360,1,采购-002360,5,1,2025-05-25,2025-06-25,2025-06-25,已完成,23,CNY,63881.99,ERP
2361,1,采购-002361,14,1,2025-09-15,2025-10-10,2025-10-24,已完成,24,CNY,27273.33,ERP
2362,1,采购-002362,14,1,2026-05-27,2026-06-01,2026-06-01,已完成,25,CNY,10846.07,ERP
2363,1,采购-002363,11,1,2025-01-26,2025-02-18,2025-02-18,已完成,26,CNY,29123.35,ERP
2364,1,采购-002364,32,1,2025-08-29,2025-09-30,2025-09-30,已完成,21,CNY,17663.64,ERP
2365,1,采购-002365,18,1,2026-05-02,2026-06-06,2026-06-06,已完成,22,CNY,3565.14,ERP
2366,1,采购-002366,19,1,2025-09-16,2025-10-15,2025-10-15,已完成,23,CNY,1540.71,ERP
2367,1,采购-002367,10,1,2026-01-07,2026-01-19,2026-01-19,已完成,24,CNY,912.78,ERP
2368,1,采购-002368,49,1,2025-08-14,2025-08-26,2025-08-26,已完成,25,CNY,23302.89,ERP
2369,1,采购-002369,19,1,2026-06-11,2026-07-10,2026-07-10,已完成,26,CNY,1469.08,ERP
2370,1,采购-002370,14,2,2025-01-11,2025-02-03,2025-02-03,已完成,21,CNY,943.38,ERP
2371,1,采购-002371,14,2,2026-05-17,2026-06-07,2026-06-07,已完成,22,CNY,45114.56,ERP
2372,1,采购-002372,9,2,2025-07-10,2025-08-10,2025-08-10,已完成,23,CNY,1180.77,ERP
2373,1,采购-002373,11,1,2024-11-24,2024-12-17,2024-12-17,已完成,24,CNY,26346.94,ERP
2374,1,采购-002374,12,1,2026-07-10,2026-07-30,2026-07-30,已完成,25,CNY,6933.39,ERP
2375,1,采购-002375,36,2,2025-02-09,2025-02-18,2025-02-18,已完成,26,CNY,110454.3,ERP
2376,1,采购-002376,39,2,2024-12-26,2025-02-01,2025-02-01,已完成,21,CNY,10913.89,ERP
2377,1,采购-002377,8,2,2024-08-31,2024-09-27,2024-09-27,已完成,22,CNY,40222.57,ERP
2378,1,采购-002378,25,1,2024-09-03,2024-10-08,2024-10-08,已完成,23,CNY,124832.85,ERP
2379,1,采购-002379,2,2,2024-09-24,2024-10-11,2024-10-11,已完成,24,CNY,3896.36,ERP
2380,1,采购-002380,17,1,2025-07-26,2025-08-22,2025-08-22,已完成,25,CNY,3835.91,ERP
2381,1,采购-002381,1,1,2025-02-26,2025-03-12,2025-03-17,已完成,26,CNY,18062.55,ERP
2382,1,采购-002382,23,2,2026-02-11,2026-03-24,2026-03-24,已完成,21,CNY,7265.58,ERP
2383,1,采购-002383,50,1,2025-06-25,2025-07-21,2025-08-02,已完成,22,CNY,328639.66,ERP
2384,1,采购-002384,12,2,2025-09-04,2025-09-19,2025-09-19,已完成,23,CNY,35644.59,ERP
2385,1,采购-002385,24,1,2026-07-22,2026-08-05,2026-08-05,已完成,24,CNY,69560.27,ERP
2386,1,采购-002386,50,1,2025-09-17,2025-10-13,2025-10-13,已完成,25,CNY,22924.35,ERP
2387,1,采购-002387,29,1,2025-01-23,2025-01-29,2025-02-06,已完成,26,CNY,10323.11,ERP
2388,1,采购-002388,12,1,2026-06-27,2026-07-12,2026-07-12,已完成,21,CNY,2792.16,ERP
2389,1,采购-002389,22,2,2024-12-06,2024-12-15,2024-12-15,已完成,22,CNY,2095.95,ERP
2390,1,采购-002390,18,2,2024-10-26,2024-11-09,2024-11-09,已完成,23,CNY,2310.84,ERP
2391,1,采购-002391,50,1,2024-12-05,2024-12-31,2024-12-31,已完成,24,CNY,102349.2,ERP
2392,1,采购-002392,46,2,2025-03-09,2025-03-20,2025-03-20,已完成,25,CNY,251546.4,ERP
2393,1,采购-002393,36,2,2024-12-16,2025-01-26,2025-01-26,已完成,26,CNY,87122.54,ERP
2394,1,采购-002394,49,1,2025-01-29,2025-02-20,2025-02-20,已完成,21,CNY,17036.47,ERP
2395,1,采购-002395,29,1,2025-08-07,2025-09-13,2025-09-13,已完成,22,CNY,273486.58,ERP
2396,1,采购-002396,43,2,2026-03-10,2026-04-10,2026-04-10,已完成,23,CNY,68378.52,ERP
2397,1,采购-002397,15,2,2025-07-10,2025-07-19,2025-07-19,已完成,24,CNY,15804.97,ERP
2398,1,采购-002398,12,1,2024-11-13,2024-11-29,2024-11-29,已完成,25,CNY,153436.39,ERP
2399,1,采购-002399,42,1,2026-06-13,2026-06-21,2026-06-21,已完成,26,CNY,50657.8,ERP
2400,1,采购-002400,13,1,2024-09-13,2024-10-11,2024-10-14,已完成,21,CNY,2304.91,ERP
2401,1,采购-002401,41,1,2026-01-01,2026-01-30,2026-01-30,已完成,22,CNY,5222.55,ERP
2402,1,采购-002402,1,2,2024-11-09,2024-12-13,2024-12-16,已完成,23,CNY,21513.88,ERP
2403,1,采购-002403,10,2,2025-08-20,2025-09-01,2025-09-01,已完成,24,CNY,1286.74,ERP
2404,1,采购-002404,29,1,2025-02-16,2025-03-25,2025-03-25,已完成,25,CNY,92729.37,ERP
2405,1,采购-002405,28,1,2026-02-11,2026-02-28,2026-02-28,已完成,26,CNY,37668.39,ERP
2406,1,采购-002406,21,1,2025-06-13,2025-07-16,2025-07-16,已完成,21,CNY,315366.58,ERP
2407,1,采购-002407,2,2,2025-02-07,2025-03-01,2025-03-01,已完成,22,CNY,2794.33,ERP
2408,1,采购-002408,12,1,2025-05-08,2025-05-28,2025-05-28,已完成,23,CNY,11943.57,ERP
2409,1,采购-002409,38,1,2025-01-12,2025-02-04,2025-02-04,已完成,24,CNY,19923.84,ERP
2410,1,采购-002410,14,1,2024-08-17,2024-09-07,2024-09-07,已完成,25,CNY,103971.15,ERP
2411,1,采购-002411,2,2,2026-02-14,2026-03-05,2026-03-05,已完成,26,CNY,79298.09,ERP
2412,1,采购-002412,44,1,2024-08-13,2024-09-07,2024-09-07,已完成,21,CNY,127.87,ERP
2413,1,采购-002413,49,2,2026-01-17,2026-02-20,2026-02-20,已完成,22,CNY,60892.98,ERP
2414,1,采购-002414,14,2,2026-04-07,2026-05-07,2026-05-07,已完成,23,CNY,4744.63,ERP
2415,1,采购-002415,30,1,2025-06-08,2025-07-14,2025-07-14,已完成,24,CNY,6183.68,ERP
2416,1,采购-002416,1,1,2025-12-26,2026-01-25,2026-01-25,已完成,25,CNY,8405.82,ERP
2417,1,采购-002417,13,1,2024-11-23,2024-12-21,2024-12-21,已完成,26,CNY,37103.18,ERP
2418,1,采购-002418,5,1,2026-07-20,2026-08-12,2026-08-12,在途,21,CNY,22808.6,ERP
2419,1,采购-002419,39,1,2025-05-24,2025-06-22,2025-06-22,已完成,22,CNY,5138.69,ERP
2420,1,采购-002420,5,1,2025-01-03,2025-01-26,2025-01-26,已完成,23,CNY,19266.44,ERP
2421,1,采购-002421,17,1,2025-01-20,2025-02-07,2025-02-07,已完成,24,CNY,14445.35,ERP
2422,1,采购-002422,45,1,2026-03-23,2026-04-09,2026-04-09,已完成,25,CNY,27851.66,ERP
2423,1,采购-002423,25,1,2025-08-06,2025-09-01,2025-09-01,已完成,26,CNY,79.79,ERP
2424,1,采购-002424,17,1,2025-08-15,2025-09-18,2025-09-18,已完成,21,CNY,6194.28,ERP
2425,1,采购-002425,40,1,2025-11-01,2025-11-26,2025-11-26,已完成,22,CNY,47548.83,ERP
2426,1,采购-002426,44,1,2025-11-23,2025-12-18,2025-12-18,已完成,23,CNY,337.81,ERP
2427,1,采购-002427,19,2,2026-05-30,2026-06-21,2026-06-21,已完成,24,CNY,261708.37,ERP
2428,1,采购-002428,3,1,2025-03-08,2025-04-05,2025-04-05,已完成,25,CNY,423.02,ERP
