order_cost_detail_id,order_cost_snapshot_id,cost_component,amount,calculation_basis
5724,1145,制造费用,30950.2,标准费率
5725,1145,包装物流,3167.77,标准费率
5726,1146,材料,166478.28,BOM与当前价格
5727,1146,人工,35936.44,标准费率
5728,1146,外协,16615.14,标准费率
5729,1146,制造费用,35942.8,标准费率
5730,1146,包装物流,4577.34,标准费率
5731,1147,材料,127008.06,BOM与当前价格
5732,1147,人工,52879.6,标准费率
5733,1147,外协,36777.62,标准费率
5734,1147,制造费用,30181.48,标准费率
5735,1147,包装物流,4094.64,标准费率
5736,1148,材料,142681.28,BOM与当前价格
5737,1148,人工,72733.7,标准费率
5738,1148,外协,59557.28,标准费率
5739,1148,制造费用,50539.9,标准费率
5740,1148,包装物流,5055.96,标准费率
5741,1149,材料,116161.7,BOM与当前价格
5742,1149,人工,14349.05,标准费率
5743,1149,外协,19466.03,标准费率
5744,1149,制造费用,18282.17,标准费率
5745,1149,包装物流,3390.69,标准费率
5746,1150,材料,568069.52,BOM与当前价格
5747,1150,人工,30144.96,标准费率
5748,1150,外协,112633.56,标准费率
5749,1150,制造费用,105276.6,标准费率
5750,1150,包装物流,17017.56,标准费率
5751,1151,材料,398831.04,BOM与当前价格
5752,1151,人工,40069.82,标准费率
5753,1151,外协,56687.82,标准费率
5754,1151,制造费用,78897.72,标准费率
5755,1151,包装物流,11387.98,标准费率
5756,1152,材料,63504.03,BOM与当前价格
5757,1152,人工,26439.8,标准费率
5758,1152,外协,18388.81,标准费率
5759,1152,制造费用,15090.74,标准费率
5760,1152,包装物流,2047.32,标准费率
5761,1153,材料,334230.54,BOM与当前价格
5762,1153,人工,46969.08,标准费率
5763,1153,外协,64342.86,标准费率
5764,1153,制造费用,74316.48,标准费率
5765,1153,包装物流,9964.32,标准费率
5766,1154,材料,107515.56,BOM与当前价格
5767,1154,人工,12985.27,标准费率
5768,1154,外协,18616.95,标准费率
5769,1154,制造费用,20158.17,标准费率
5770,1154,包装物流,3153.31,标准费率
5771,1155,材料,209308.54,BOM与当前价格
5772,1155,人工,23266.3,标准费率
5773,1155,外协,46887.42,标准费率
5774,1155,制造费用,51700.52,标准费率
5775,1155,包装物流,6404.9,标准费率
5776,1156,材料,103494.89,BOM与当前价格
5777,1156,人工,29445.48,标准费率
5778,1156,外协,23216.03,标准费率
5779,1156,制造费用,30950.2,标准费率
5780,1156,包装物流,3167.77,标准费率
5781,1157,材料,345931.34,BOM与当前价格
5782,1157,人工,73346.26,标准费率
5783,1157,外协,58873.56,标准费率
5784,1157,制造费用,64311.34,标准费率
5785,1157,包装物流,10120.12,标准费率
5786,1158,材料,135381.15,BOM与当前价格
5787,1158,人工,37262.51,标准费率
5788,1158,外协,23741.5,标准费率
5789,1158,制造费用,33738.97,标准费率
5790,1158,包装物流,3978.07,标准费率
5791,1159,材料,103494.89,BOM与当前价格
5792,1159,人工,29445.48,标准费率
5793,1159,外协,23216.03,标准费率
5794,1159,制造费用,30950.2,标准费率
5795,1159,包装物流,3167.77,标准费率
5796,1160,材料,486544.08,BOM与当前价格
5797,1160,人工,87350.8,标准费率
5798,1160,外协,123320.32,标准费率
5799,1160,制造费用,125219.84,标准费率
5800,1160,包装物流,15246.6,标准费率
5801,1161,材料,135381.15,BOM与当前价格
5802,1161,人工,37262.51,标准费率
5803,1161,外协,23741.5,标准费率
5804,1161,制造费用,33738.97,标准费率
5805,1161,包装物流,3978.07,标准费率
5806,1162,材料,64798.13,BOM与当前价格
5807,1162,人工,37874.27,标准费率
5808,1162,外协,10429.35,标准费率
5809,1162,制造费用,18774.89,标准费率
5810,1162,包装物流,1880.69,标准费率
5811,1163,材料,259192.52,BOM与当前价格
5812,1163,人工,151497.08,标准费率
5813,1163,外协,41717.4,标准费率
5814,1163,制造费用,75099.56,标准费率
5815,1163,包装物流,7522.76,标准费率
5816,1164,材料,121636.02,BOM与当前价格
5817,1164,人工,21837.7,标准费率
5818,1164,外协,30830.08,标准费率
5819,1164,制造费用,31304.96,标准费率
5820,1164,包装物流,3811.65,标准费率
5821,1165,材料,81142.02,BOM与当前价格
5822,1165,人工,21460.93,标准费率
5823,1165,外协,3600.27,标准费率
5824,1165,制造费用,12850.59,标准费率
5825,1165,包装物流,2118.56,标准费率
5826,1166,材料,399266.1,BOM与当前价格
5827,1166,人工,60674.85,标准费率
5828,1166,外协,138907.45,标准费率
5829,1166,制造费用,100307.1,标准费率
5830,1166,包装物流,13454.35,标准费率
5831,1167,材料,216614.73,BOM与当前价格
5832,1167,人工,112432.89,标准费率
5833,1167,外协,34344.33,标准费率
5834,1167,制造费用,70498.05,标准费率
5835,1167,包装物流,6273.99,标准费率
5836,1168,材料,64798.13,BOM与当前价格
5837,1168,人工,37874.27,标准费率
5838,1168,外协,10429.35,标准费率
5839,1168,制造费用,18774.89,标准费率
5840,1168,包装物流,1880.69,标准费率
5841,1169,材料,110965.93,BOM与当前价格
5842,1169,人工,24298.52,标准费率
5843,1169,外协,17898.39,标准费率
5844,1169,制造费用,29024.36,标准费率
5845,1169,包装物流,3221.61,标准费率
5846,1170,材料,109967.99,BOM与当前价格
5847,1170,人工,32426.15,标准费率
5848,1170,外协,23687.61,标准费率
5849,1170,制造费用,27287.23,标准费率
5850,1170,包装物流,3341.39,标准费率
5851,1171,材料,135381.15,BOM与当前价格
5852,1171,人工,37262.51,标准费率
5853,1171,外协,23741.5,标准费率
5854,1171,制造费用,33738.97,标准费率
5855,1171,包装物流,3978.07,标准费率
5856,1172,材料,284034.76,BOM与当前价格
5857,1172,人工,15072.48,标准费率
5858,1172,外协,56316.78,标准费率
5859,1172,制造费用,52638.3,标准费率
5860,1172,包装物流,8508.78,标准费率
5861,1173,材料,189658.68,BOM与当前价格
5862,1173,人工,143955.2,标准费率
5863,1173,外协,40622.04,标准费率
5864,1173,制造费用,74398.08,标准费率
5865,1173,包装物流,5757.0,标准费率
5866,1174,材料,53214.83,BOM与当前价格
5867,1174,人工,37530.91,标准费率
5868,1174,外协,32399.7,标准费率
5869,1174,制造费用,24210.39,标准费率
5870,1174,包装物流,2140.36,标准费率
5871,1175,材料,214021.92,BOM与当前价格
5872,1175,人工,109100.55,标准费率
5873,1175,外协,89335.92,标准费率
5874,1175,制造费用,75809.85,标准费率
5875,1175,包装物流,7583.94,标准费率
5876,1176,材料,484205.72,BOM与当前价格
5877,1176,人工,135999.44,标准费率
5878,1176,外协,30139.8,标准费率
5879,1176,制造费用,95535.68,标准费率
5880,1176,包装物流,12858.64,标准费率
5881,1177,材料,319430.02,BOM与当前价格
5882,1177,人工,31255.28,标准费率
5883,1177,外协,34730.38,标准费率
5884,1177,制造费用,72535.22,标准费率
5885,1177,包装物流,8854.0,标准费率
5886,1178,材料,362270.95,BOM与当前价格
5887,1178,人工,118384.5,标准费率
5888,1178,外协,98581.2,标准费率
5889,1178,制造费用,79818.8,标准费率
5890,1178,包装物流,11521.3,标准费率
5891,1179,材料,241850.52,BOM与当前价格
5892,1179,人工,75849.15,标准费率
5893,1179,外协,9803.88,标准费率
5894,1179,制造费用,39758.94,标准费率
5895,1179,包装物流,6291.36,标准费率
5896,1180,材料,345931.34,BOM与当前价格
5897,1180,人工,73346.26,标准费率
5898,1180,外协,58873.56,标准费率
5899,1180,制造费用,64311.34,标准费率
5900,1180,包装物流,10120.12,标准费率
5901,1181,材料,78106.98,BOM与当前价格
5902,1181,人工,13042.4,标准费率
5903,1181,外协,26694.36,标准费率
5904,1181,制造费用,22696.7,标准费率
5905,1181,包装物流,2620.03,标准费率
5906,1182,材料,156213.96,BOM与当前价格
5907,1182,人工,26084.8,标准费率
5908,1182,外协,53388.72,标准费率
5909,1182,制造费用,45393.4,标准费率
5910,1182,包装物流,5240.06,标准费率
5911,1183,材料,159578.0,BOM与当前价格
5912,1183,人工,65372.42,标准费率
5913,1183,外协,22860.18,标准费率
5914,1183,制造费用,36626.4,标准费率
5915,1183,包装物流,4560.96,标准费率
5916,1184,材料,79853.22,BOM与当前价格
5917,1184,人工,12134.97,标准费率
5918,1184,外协,27781.49,标准费率
5919,1184,制造费用,20061.42,标准费率
5920,1184,包装物流,2690.87,标准费率
5921,1185,材料,84678.75,BOM与当前价格
5922,1185,人工,34260.53,标准费率
5923,1185,外协,34993.7,标准费率
5924,1185,制造费用,19918.93,标准费率
5925,1185,包装物流,2991.81,标准费率
5926,1186,材料,219935.98,BOM与当前价格
5927,1186,人工,64852.3,标准费率
5928,1186,外协,47375.22,标准费率
5929,1186,制造费用,54574.46,标准费率
5930,1186,包装物流,6682.78,标准费率
5931,1187,材料,285362.56,BOM与当前价格
5932,1187,人工,145467.4,标准费率
5933,1187,外协,119114.56,标准费率
5934,1187,制造费用,101079.8,标准费率
5935,1187,包装物流,10111.92,标准费率
5936,1188,材料,486544.08,BOM与当前价格
5937,1188,人工,87350.8,标准费率
5938,1188,外协,123320.32,标准费率
5939,1188,制造费用,125219.84,标准费率
5940,1188,包装物流,15246.6,标准费率
5941,1189,材料,121636.02,BOM与当前价格
5942,1189,人工,21837.7,标准费率
5943,1189,外协,30830.08,标准费率
5944,1189,制造费用,31304.96,标准费率
5945,1189,包装物流,3811.65,标准费率
5946,1190,材料,458318.0,BOM与当前价格
5947,1190,人工,56702.68,标准费率
5948,1190,外协,62434.92,标准费率
5949,1190,制造费用,83846.56,标准费率
5950,1190,包装物流,13018.84,标准费率
5951,1191,材料,121636.02,BOM与当前价格
5952,1191,人工,21837.7,标准费率
5953,1191,外协,30830.08,标准费率
5954,1191,制造费用,31304.96,标准费率
5955,1191,包装物流,3811.65,标准费率
5956,1192,材料,356703.2,BOM与当前价格
5957,1192,人工,181834.25,标准费率
5958,1192,外协,148893.2,标准费率
5959,1192,制造费用,126349.75,标准费率
5960,1192,包装物流,12639.9,标准费率
5961,1193,材料,319156.0,BOM与当前价格
5962,1193,人工,130744.84,标准费率
5963,1193,外协,45720.36,标准费率
5964,1193,制造费用,73252.8,标准费率
5965,1193,包装物流,9121.92,标准费率
5966,1194,材料,537577.8,BOM与当前价格
5967,1194,人工,64926.35,标准费率
5968,1194,外协,93084.75,标准费率
5969,1194,制造费用,100790.85,标准费率
5970,1194,包装物流,15766.55,标准费率
5971,1195,材料,47414.67,BOM与当前价格
5972,1195,人工,35988.8,标准费率
5973,1195,外协,10155.51,标准费率
5974,1195,制造费用,18599.52,标准费率
5975,1195,包装物流,1439.25,标准费率
5976,1196,材料,482933.5,BOM与当前价格
5977,1196,人工,58239.95,标准费率
5978,1196,外协,130666.3,标准费率
5979,1196,制造费用,100574.4,标准费率
5980,1196,包装物流,15340.0,标准费率
5981,1197,材料,306276.74,BOM与当前价格
5982,1197,人工,42978.34,标准费率
5983,1197,外协,16874.76,标准费率
5984,1197,制造费用,47963.0,标准费率
5985,1197,包装物流,8078.78,标准费率
5986,1198,材料,364908.06,BOM与当前价格
5987,1198,人工,65513.1,标准费率
5988,1198,外协,92490.24,标准费率
5989,1198,制造费用,93914.88,标准费率
5990,1198,包装物流,11434.95,标准费率
5991,1199,材料,243272.04,BOM与当前价格
5992,1199,人工,43675.4,标准费率
5993,1199,外协,61660.16,标准费率
5994,1199,制造费用,62609.92,标准费率
5995,1199,包装物流,7623.3,标准费率
5996,1200,材料,72204.91,BOM与当前价格
5997,1200,人工,37477.63,标准费率
5998,1200,外协,11448.11,标准费率
5999,1200,制造费用,23499.35,标准费率
6000,1200,包装物流,2091.33,标准费率
6001,1201,材料,103494.89,BOM与当前价格
6002,1201,人工,29445.48,标准费率
6003,1201,外协,23216.03,标准费率
6004,1201,制造费用,30950.2,标准费率
6005,1201,包装物流,3167.77,标准费率
6006,1202,材料,153138.37,BOM与当前价格
6007,1202,人工,21489.17,标准费率
6008,1202,外协,8437.38,标准费率
6009,1202,制造费用,23981.5,标准费率
6010,1202,包装物流,4039.39,标准费率
6011,1203,材料,72204.91,BOM与当前价格
6012,1203,人工,37477.63,标准费率
6013,1203,外协,11448.11,标准费率
6014,1203,制造费用,23499.35,标准费率
6015,1203,包装物流,2091.33,标准费率
6016,1204,材料,289760.1,BOM与当前价格
6017,1204,人工,34943.97,标准费率
6018,1204,外协,78399.78,标准费率
6019,1204,制造费用,60344.64,标准费率
6020,1204,包装物流,9204.0,标准费率
6021,1205,材料,254016.12,BOM与当前价格
6022,1205,人工,105759.2,标准费率
6023,1205,外协,73555.24,标准费率
6024,1205,制造费用,60362.96,标准费率
6025,1205,包装物流,8189.28,标准费率
6026,1206,材料,91724.96,BOM与当前价格
6027,1206,人工,16210.19,标准费率
6028,1206,外协,3866.65,标准费率
6029,1206,制造费用,20169.04,标准费率
6030,1206,包装物流,2389.79,标准费率
6031,1207,材料,104654.27,BOM与当前价格
6032,1207,人工,11633.15,标准费率
6033,1207,外协,23443.71,标准费率
6034,1207,制造费用,25850.26,标准费率
6035,1207,包装物流,3202.45,标准费率
6036,1208,材料,120208.16,BOM与当前价格
6037,1208,人工,46253.72,标准费率
6038,1208,外协,14517.0,标准费率
6039,1208,制造费用,36340.56,标准费率
6040,1208,包装物流,3368.12,标准费率
6041,1209,材料,121636.02,BOM与当前价格
6042,1209,人工,21837.7,标准费率
6043,1209,外协,30830.08,标准费率
6044,1209,制造费用,31304.96,标准费率
6045,1209,包装物流,3811.65,标准费率
6046,1210,材料,159715.01,BOM与当前价格
6047,1210,人工,15627.64,标准费率
6048,1210,外协,17365.19,标准费率
6049,1210,制造费用,36267.61,标准费率
6050,1210,包装物流,4427.0,标准费率
6051,1211,材料,79789.0,BOM与当前价格
6052,1211,人工,32686.21,标准费率
6053,1211,外协,11430.09,标准费率
6054,1211,制造费用,18313.2,标准费率
6055,1211,包装物流,2280.48,标准费率
6056,1212,材料,36000.26,BOM与当前价格
6057,1212,人工,32464.21,标准费率
6058,1212,外协,5706.78,标准费率
6059,1212,制造费用,14693.32,标准费率
6060,1212,包装物流,1042.68,标准费率
6061,1213,材料,111410.18,BOM与当前价格
6062,1213,人工,15656.36,标准费率
6063,1213,外协,21447.62,标准费率
6064,1213,制造费用,24772.16,标准费率
6065,1213,包装物流,3321.44,标准费率
6066,1214,材料,343738.5,BOM与当前价格
6067,1214,人工,42527.01,标准费率
6068,1214,外协,46826.19,标准费率
6069,1214,制造费用,62884.92,标准费率
6070,1214,包装物流,9764.13,标准费率
6071,1215,材料,135381.15,BOM与当前价格
6072,1215,人工,37262.51,标准费率
6073,1215,外协,23741.5,标准费率
6074,1215,制造费用,33738.97,标准费率
6075,1215,包装物流,3978.07,标准费率
6076,1216,材料,549839.95,BOM与当前价格
6077,1216,人工,162130.75,标准费率
6078,1216,外协,118438.05,标准费率
6079,1216,制造费用,136436.15,标准费率
6080,1216,包装物流,16706.95,标准费率
6081,1217,材料,364908.06,BOM与当前价格
6082,1217,人工,65513.1,标准费率
6083,1217,外协,92490.24,标准费率
6084,1217,制造费用,93914.88,标准费率
6085,1217,包装物流,11434.95,标准费率
6086,1218,材料,114579.5,BOM与当前价格
6087,1218,人工,14175.67,标准费率
6088,1218,外协,15608.73,标准费率
6089,1218,制造费用,20961.64,标准费率
6090,1218,包装物流,3254.71,标准费率
6091,1219,材料,129011.68,BOM与当前价格
6092,1219,人工,9599.13,标准费率
6093,1219,外协,18793.58,标准费率
6094,1219,制造费用,31559.58,标准费率
6095,1219,包装物流,3695.13,标准费率
6096,1220,材料,205230.46,BOM与当前价格
6097,1220,人工,64205.24,标准费率
6098,1220,外协,23949.28,标准费率
6099,1220,制造费用,53718.78,标准费率
6100,1220,包装物流,5729.5,标准费率
6101,1221,材料,523271.35,BOM与当前价格
6102,1221,人工,58165.75,标准费率
6103,1221,外协,117218.55,标准费率
6104,1221,制造费用,129251.3,标准费率
6105,1221,包装物流,16012.25,标准费率
6106,1222,材料,180001.3,BOM与当前价格
