receipt_id,receipt_code,purchase_order_id,supplier_id,plant_id,receipt_date,status
2516,入库-002516,2597,40,1,2025-07-18,已入库
2517,入库-002517,2598,41,2,2026-06-27,已入库
2518,入库-002518,2599,36,1,2025-01-19,已入库
2519,入库-002519,2600,19,1,2024-12-31,已入库
2520,入库-002520,2601,2,1,2024-12-28,已入库
2521,入库-002521,2602,3,2,2025-01-11,已入库
2522,入库-002522,2603,34,2,2024-11-11,已入库
2523,入库-002523,2604,19,1,2025-09-01,已入库
2524,入库-002524,2605,8,2,2024-11-28,已入库
2525,入库-002525,2606,8,1,2025-06-04,已入库
2526,入库-002526,2607,9,1,2025-11-27,已入库
2527,入库-002527,2608,35,1,2026-05-13,已入库
2528,入库-002528,2609,5,1,2025-11-23,已入库
2529,入库-002529,2610,42,1,2026-01-12,已入库
2530,入库-002530,2611,45,1,2025-12-12,已入库
2531,入库-002531,2612,40,2,2025-09-12,已入库
2532,入库-002532,2613,49,2,2026-06-29,已入库
2533,入库-002533,2614,35,1,2026-04-22,已入库
2534,入库-002534,2615,41,1,2026-05-16,已入库
2535,入库-002535,2616,24,1,2024-12-03,已入库
2536,入库-002536,2617,19,1,2025-02-17,已入库
2537,入库-002537,2618,18,1,2025-02-27,已入库
2538,入库-002538,2619,3,1,2024-10-03,已入库
2539,入库-002539,2620,26,2,2025-08-17,已入库
2540,入库-002540,2621,34,1,2025-12-15,已入库
2541,入库-002541,2622,10,2,2024-10-15,已入库
2542,入库-002542,2623,23,2,2025-06-14,已入库
2543,入库-002543,2624,43,1,2024-11-15,已入库
2544,入库-002544,2625,19,2,2025-03-22,已入库
2545,入库-002545,2626,28,1,2024-11-17,已入库
2546,入库-002546,2627,34,1,2025-11-24,已入库
2547,入库-002547,2628,30,2,2024-10-27,已入库
2548,入库-002548,2629,22,1,2025-11-15,已入库
2549,入库-002549,2630,34,1,2026-04-27,已入库
2550,入库-002550,2631,13,2,2026-01-28,已入库
2551,入库-002551,2632,5,1,2025-08-23,已入库
2552,入库-002552,2633,39,1,2024-12-13,已入库
2553,入库-002553,2634,48,2,2025-07-12,已入库
2554,入库-002554,2635,3,2,2025-10-23,已入库
2555,入库-002555,2636,50,1,2025-02-17,已入库
2556,入库-002556,2637,28,1,2025-10-12,已入库
2557,入库-002557,2638,49,2,2026-01-18,已入库
2558,入库-002558,2639,28,1,2025-09-09,已入库
2559,入库-002559,2640,48,2,2026-02-01,已入库
2560,入库-002560,2641,31,2,2025-03-01,已入库
2561,入库-002561,2642,21,2,2025-06-18,已入库
2562,入库-002562,2643,19,2,2026-04-29,已入库
2563,入库-002563,2644,20,1,2025-01-22,已入库
2564,入库-002564,2645,36,1,2025-03-13,已入库
2565,入库-002565,2646,12,2,2024-12-20,已入库
2566,入库-002566,2647,30,2,2025-07-01,已入库
2567,入库-002567,2648,41,1,2024-12-22,已入库
2568,入库-002568,2649,24,2,2025-12-19,已入库
2569,入库-002569,2650,13,2,2024-12-17,已入库
2570,入库-002570,2651,34,1,2026-07-25,已入库
2571,入库-002571,2652,26,1,2025-06-21,已入库
2572,入库-002572,2653,25,1,2025-11-14,已入库
2573,入库-002573,2654,26,1,2024-11-26,已入库
2574,入库-002574,2655,18,2,2026-01-06,已入库
2575,入库-002575,2656,37,1,2025-11-12,已入库
2576,入库-002576,2657,18,1,2026-04-27,已入库
2577,入库-002577,2658,38,1,2024-11-20,已入库
2578,入库-002578,2659,35,1,2026-05-18,已入库
2579,入库-002579,2660,31,2,2025-09-23,已入库
2580,入库-002580,2661,21,2,2026-04-08,已入库
2581,入库-002581,2662,45,1,2025-07-18,已入库
2582,入库-002582,2663,42,2,2025-11-04,已入库
2583,入库-002583,2664,12,1,2025-04-21,已入库
2584,入库-002584,2666,26,2,2025-03-10,已入库
2585,入库-002585,2667,45,1,2024-10-18,已入库
2586,入库-002586,2668,3,2,2025-03-08,已入库
2587,入库-002587,2669,37,1,2026-06-10,已入库
2588,入库-002588,2670,13,1,2024-10-12,已入库
2589,入库-002589,2671,21,1,2025-03-16,已入库
2590,入库-002590,2672,36,2,2025-09-18,已入库
2591,入库-002591,2673,15,1,2025-04-13,已入库
2592,入库-002592,2674,21,2,2026-05-22,已入库
2593,入库-002593,2675,36,1,2025-10-06,已入库
2594,入库-002594,2676,30,2,2025-02-08,已入库
2595,入库-002595,2677,35,2,2025-11-04,已入库
2596,入库-002596,2679,35,1,2025-05-10,已入库
2597,入库-002597,2680,14,2,2025-09-16,已入库
2598,入库-002598,2681,49,1,2024-09-22,已入库
2599,入库-002599,2682,27,2,2025-08-18,已入库
2600,入库-002600,2683,39,2,2026-07-04,已入库
2601,入库-002601,2684,12,1,2025-01-03,已入库
2602,入库-002602,2685,38,1,2025-11-20,已入库
2603,入库-002603,2686,17,1,2026-04-20,已入库
2604,入库-002604,2687,28,1,2024-09-26,已入库
2605,入库-002605,2688,13,1,2025-08-11,已入库
2606,入库-002606,2689,21,2,2026-07-12,已入库
2607,入库-002607,2690,17,2,2025-05-15,已入库
2608,入库-002608,2691,18,1,2026-08-02,已入库
2609,入库-002609,2692,9,2,2026-06-08,已入库
2610,入库-002610,2693,23,1,2025-12-07,已入库
2611,入库-002611,2694,13,2,2026-03-12,已入库
2612,入库-002612,2695,24,1,2025-08-20,已入库
2613,入库-002613,2696,3,2,2025-05-06,已入库
2614,入库-002614,2697,15,2,2025-10-23,已入库
2615,入库-002615,2699,50,1,2026-06-06,已入库
2616,入库-002616,2700,26,1,2024-12-13,已入库
2617,入库-002617,2701,3,1,2025-02-22,已入库
2618,入库-002618,2702,24,1,2026-01-07,已入库
2619,入库-002619,2703,3,1,2024-11-12,已入库
2620,入库-002620,2704,13,2,2025-03-17,已入库
2621,入库-002621,2705,43,1,2024-11-21,已入库
2622,入库-002622,2706,42,2,2026-02-24,已入库
2623,入库-002623,2707,12,1,2026-03-16,已入库
2624,入库-002624,2708,3,1,2026-01-24,已入库
2625,入库-002625,2709,47,1,2024-11-07,已入库
2626,入库-002626,2710,50,1,2025-01-21,已入库
2627,入库-002627,2711,44,1,2025-02-23,已入库
2628,入库-002628,2712,49,1,2025-10-22,已入库
2629,入库-002629,2713,48,1,2025-06-12,已入库
2630,入库-002630,2714,50,2,2026-05-03,已入库
2631,入库-002631,2715,30,2,2024-10-30,已入库
2632,入库-002632,2716,34,2,2026-01-01,已入库
2633,入库-002633,2717,49,1,2026-01-24,已入库
2634,入库-002634,2718,35,1,2025-08-02,已入库
2635,入库-002635,2719,10,1,2026-02-19,已入库
2636,入库-002636,2720,17,2,2025-10-18,已入库
2637,入库-002637,2721,22,1,2025-08-06,已入库
2638,入库-002638,2722,35,2,2026-01-07,已入库
2639,入库-002639,2723,38,2,2025-01-06,已入库
2640,入库-002640,2725,27,1,2025-03-01,已入库
2641,入库-002641,2726,28,1,2025-06-28,已入库
2642,入库-002642,2727,44,2,2025-10-26,已入库
2643,入库-002643,2728,13,1,2025-05-12,已入库
2644,入库-002644,2729,27,2,2025-10-18,已入库
2645,入库-002645,2730,13,2,2024-12-03,已入库
2646,入库-002646,2731,5,1,2024-10-08,已入库
2647,入库-002647,2732,3,2,2024-10-03,已入库
2648,入库-002648,2733,49,1,2024-10-17,已入库
2649,入库-002649,2734,50,1,2026-03-07,已入库
2650,入库-002650,2735,1,2,2025-09-26,已入库
2651,入库-002651,2736,40,2,2025-12-06,已入库
2652,入库-002652,2737,14,2,2024-12-08,已入库
2653,入库-002653,2738,22,1,2026-07-02,已入库
2654,入库-002654,2739,2,1,2026-05-07,已入库
2655,入库-002655,2740,16,1,2025-03-18,已入库
2656,入库-002656,2741,43,2,2025-02-25,已入库
2657,入库-002657,2742,44,1,2024-09-14,已入库
2658,入库-002658,2743,50,1,2025-06-16,已入库
2659,入库-002659,2744,45,1,2025-01-05,已入库
2660,入库-002660,2745,42,1,2025-12-30,已入库
2661,入库-002661,2746,2,2,2025-09-01,已入库
2662,入库-002662,2747,41,1,2024-11-01,已入库
2663,入库-002663,2748,33,1,2024-12-30,已入库
2664,入库-002664,2749,34,1,2024-09-14,已入库
2665,入库-002665,2750,37,1,2025-01-08,已入库
2666,入库-002666,2751,1,1,2026-01-30,已入库
2667,入库-002667,2752,5,1,2025-07-24,已入库
2668,入库-002668,2753,1,2,2025-10-31,已入库
2669,入库-002669,2754,47,2,2026-05-07,已入库
2670,入库-002670,2755,29,1,2026-04-01,已入库
2671,入库-002671,2756,34,1,2024-11-06,已入库
2672,入库-002672,2757,34,2,2025-08-23,已入库
2673,入库-002673,2758,36,1,2025-12-18,已入库
2674,入库-002674,2759,43,2,2024-09-14,已入库
2675,入库-002675,2760,30,1,2026-01-18,已入库
2676,入库-002676,2761,35,1,2025-04-26,已入库
2677,入库-002677,2762,42,1,2024-12-29,已入库
2678,入库-002678,2763,34,2,2025-10-16,已入库
2679,入库-002679,2764,46,1,2026-01-21,已入库
2680,入库-002680,2765,4,1,2024-09-12,已入库
2681,入库-002681,2766,24,1,2024-10-22,已入库
2682,入库-002682,2767,18,2,2026-05-07,已入库
2683,入库-002683,2768,18,2,2026-04-26,已入库
2684,入库-002684,2769,49,1,2026-01-13,已入库
2685,入库-002685,2770,20,1,2025-11-05,已入库
2686,入库-002686,2771,30,2,2025-01-11,已入库
2687,入库-002687,2772,38,1,2025-05-30,已入库
2688,入库-002688,2773,44,1,2026-02-27,已入库
2689,入库-002689,2774,50,2,2025-04-05,已入库
2690,入库-002690,2775,10,1,2026-06-01,已入库
2691,入库-002691,2776,15,1,2025-11-16,已入库
2692,入库-002692,2777,35,1,2026-07-08,已入库
2693,入库-002693,2778,8,1,2026-04-24,已入库
2694,入库-002694,2779,7,1,2026-06-29,已入库
2695,入库-002695,2780,1,2,2025-09-28,已入库
2696,入库-002696,2781,4,1,2025-01-05,已入库
2697,入库-002697,2782,30,2,2025-02-17,已入库
2698,入库-002698,2783,26,2,2025-08-11,已入库
2699,入库-002699,2784,8,2,2024-12-06,已入库
2700,入库-002700,2785,24,2,2025-06-12,已入库
2701,入库-002701,2786,23,1,2024-10-12,已入库
2702,入库-002702,2787,26,2,2026-01-30,已入库
2703,入库-002703,2789,39,2,2025-12-21,已入库
2704,入库-002704,2790,41,2,2026-06-02,已入库
2705,入库-002705,2791,6,1,2026-06-12,已入库
2706,入库-002706,2792,43,1,2026-06-18,已入库
2707,入库-002707,2793,19,2,2024-11-17,已入库
2708,入库-002708,2794,32,2,2024-12-09,已入库
2709,入库-002709,2795,34,1,2026-01-10,已入库
2710,入库-002710,2796,40,1,2024-12-25,已入库
2711,入库-002711,2797,46,1,2025-09-14,已入库
2712,入库-002712,2798,17,1,2026-03-18,已入库
2713,入库-002713,2799,22,2,2025-10-03,已入库
2714,入库-002714,2800,43,1,2026-06-07,已入库
2715,入库-002715,2802,49,1,2026-02-05,已入库
2716,入库-002716,2803,1,2,2025-10-05,已入库
2717,入库-002717,2804,39,1,2026-02-21,已入库
2718,入库-002718,2805,8,1,2024-11-13,已入库
2719,入库-002719,2806,49,2,2025-09-24,已入库
2720,入库-002720,2807,22,1,2024-12-10,已入库
2721,入库-002721,2808,18,1,2024-10-11,已入库
2722,入库-002722,2809,44,1,2025-06-09,已入库
2723,入库-002723,2810,17,1,2025-05-19,已入库
2724,入库-002724,2811,7,1,2025-06-12,已入库
2725,入库-002725,2812,27,1,2026-07-27,已入库
2726,入库-002726,2813,43,2,2026-07-02,已入库
2727,入库-002727,2814,3,1,2026-01-17,已入库
2728,入库-002728,2815,9,2,2024-09-22,已入库
2729,入库-002729,2816,18,1,2026-05-25,已入库
2730,入库-002730,2817,31,1,2026-06-22,已入库
2731,入库-002731,2818,30,2,2025-09-19,已入库
2732,入库-002732,2819,50,1,2025-05-24,已入库
2733,入库-002733,2820,16,2,2025-04-02,已入库
2734,入库-002734,2821,18,1,2025-11-12,已入库
2735,入库-002735,2822,13,2,2026-04-21,已入库
2736,入库-002736,2823,6,2,2026-05-11,已入库
2737,入库-002737,2824,44,1,2025-04-16,已入库
2738,入库-002738,2825,3,2,2026-04-13,已入库
2739,入库-002739,2826,26,1,2026-03-20,已入库
2740,入库-002740,2827,28,2,2026-07-21,已入库
2741,入库-002741,2828,11,1,2026-07-31,已入库
2742,入库-002742,2829,50,1,2026-05-15,已入库
2743,入库-002743,2830,36,1,2025-07-18,已入库
2744,入库-002744,2831,15,2,2024-12-24,已入库
2745,入库-002745,2832,22,1,2025-03-25,已入库
2746,入库-002746,2833,31,2,2026-04-25,已入库
2747,入库-002747,2834,25,2,2024-09-06,已入库
2748,入库-002748,2835,25,2,2026-03-26,已入库
2749,入库-002749,2836,50,1,2025-02-02,已入库
2750,入库-002750,2837,42,2,2025-01-22,已入库
2751,入库-002751,2838,16,1,2026-06-20,已入库
2752,入库-002752,2839,3,2,2025-10-02,已入库
2753,入库-002753,2840,8,1,2025-04-20,已入库
2754,入库-002754,2841,40,1,2025-01-10,已入库
2755,入库-002755,2842,29,2,2025-12-27,已入库
2756,入库-002756,2843,19,2,2024-08-24,已入库
2757,入库-002757,2844,9,1,2025-05-05,已入库
2758,入库-002758,2845,15,1,2024-11-20,已入库
2759,入库-002759,2846,21,2,2026-02-18,已入库
2760,入库-002760,2847,12,2,2025-06-17,已入库
2761,入库-002761,2848,5,2,2026-04-26,已入库
2762,入库-002762,2849,34,2,2025-09-13,已入库
2763,入库-002763,2850,35,2,2024-08-17,已入库
2764,入库-002764,2851,39,1,2024-12-25,已入库
2765,入库-002765,2852,2,1,2025-05-18,已入库
2766,入库-002766,2853,10,1,2025-01-18,已入库
2767,入库-002767,2854,34,1,2025-01-13,已入库
2768,入库-002768,2855,35,2,2025-03-18,已入库
2769,入库-002769,2856,9,2,2024-08-17,已入库
2770,入库-002770,2857,8,1,2025-03-03,已入库
2771,入库-002771,2858,22,2,2026-01-13,已入库
2772,入库-002772,2859,40,1,2026-02-22,已入库
2773,入库-002773,2860,8,1,2026-04-24,已入库
2774,入库-002774,2861,7,1,2025-05-20,已入库
2775,入库-002775,2862,40,1,2025-09-08,已入库
2776,入库-002776,2863,41,2,2025-01-08,已入库
2777,入库-002777,2864,26,2,2024-09-09,已入库
2778,入库-002778,2865,39,1,2025-03-27,已入库
2779,入库-002779,2866,35,1,2026-04-04,已入库
2780,入库-002780,2867,36,1,2025-08-07,已入库
2781,入库-002781,2868,26,1,2025-06-15,已入库
2782,入库-002782,2869,46,2,2025-08-08,已入库
2783,入库-002783,2870,40,2,2025-04-23,已入库
2784,入库-002784,2871,49,2,2024-11-07,已入库
2785,入库-002785,2872,5,2,2026-02-05,已入库
2786,入库-002786,2873,3,1,2025-08-15,已入库
2787,入库-002787,2874,45,1,2024-11-09,已入库
2788,入库-002788,2875,35,1,2025-11-29,已入库
2789,入库-002789,2876,18,1,2025-02-11,已入库
2790,入库-002790,2877,48,2,2025-05-15,已入库
2791,入库-002791,2878,18,1,2025-05-03,已入库
2792,入库-002792,2879,17,1,2025-01-04,已入库
2793,入库-002793,2880,36,2,2026-02-01,已入库
2794,入库-002794,2881,27,2,2025-03-10,已入库
2795,入库-002795,2882,45,1,2025-12-18,已入库
2796,入库-002796,2883,12,2,2024-11-08,已入库
2797,入库-002797,2884,48,2,2026-08-05,已入库
2798,入库-002798,2885,14,1,2025-02-22,已入库
2799,入库-002799,2886,24,2,2025-06-03,已入库
2800,入库-002800,2887,24,2,2025-01-24,已入库
2801,入库-002801,2888,1,2,2024-09-29,已入库
2802,入库-002802,2889,14,1,2025-12-26,已入库
2803,入库-002803,2890,24,2,2025-01-08,已入库
2804,入库-002804,2891,19,2,2024-09-25,已入库
2805,入库-002805,2892,22,1,2025-10-26,已入库
2806,入库-002806,2893,28,2,2026-04-17,已入库
2807,入库-002807,2894,48,2,2025-03-06,已入库
2808,入库-002808,2895,32,1,2025-04-26,已入库
2809,入库-002809,2896,14,1,2025-03-17,已入库
2810,入库-002810,2897,18,1,2024-12-17,已入库
2811,入库-002811,2898,41,2,2026-05-01,已入库
2812,入库-002812,2899,42,2,2025-02-06,已入库
2813,入库-002813,2900,40,1,2026-02-19,已入库
2814,入库-002814,2901,11,1,2025-12-02,已入库
2815,入库-002815,2902,29,1,2026-05-17,已入库
2816,入库-002816,2903,10,1,2026-01-19,已入库
2817,入库-002817,2904,34,2,2025-12-20,已入库
2818,入库-002818,2905,41,2,2026-03-17,已入库
2819,入库-002819,2906,47,2,2025-08-04,已入库
2820,入库-002820,2907,8,1,2024-11-28,已入库
2821,入库-002821,2908,17,2,2025-07-04,已入库
2822,入库-002822,2909,47,1,2025-04-23,已入库
2823,入库-002823,2910,15,2,2025-05-24,已入库
2824,入库-002824,2911,49,1,2026-07-03,已入库
2825,入库-002825,2912,48,1,2024-12-15,已入库
2826,入库-002826,2913,26,2,2025-06-17,已入库
2827,入库-002827,2914,27,2,2026-04-22,已入库
2828,入库-002828,2915,36,2,2025-02-01,已入库
2829,入库-002829,2916,24,1,2024-09-16,已入库
2830,入库-002830,2917,48,2,2025-02-03,已入库
2831,入库-002831,2918,8,1,2026-07-16,已入库
2832,入库-002832,2919,27,2,2025-10-19,已入库
2833,入库-002833,2920,39,2,2024-12-06,已入库
2834,入库-002834,2921,48,1,2024-08-30,已入库
2835,入库-002835,2922,17,1,2026-04-29,已入库
2836,入库-002836,2923,20,2,2025-07-25,已入库
2837,入库-002837,2924,7,1,2026-02-18,已入库
2838,入库-002838,2925,50,1,2026-05-15,已入库
2839,入库-002839,2926,29,1,2025-02-27,已入库
2840,入库-002840,2927,8,1,2025-08-11,已入库
2841,入库-002841,2928,42,1,2025-03-14,已入库
2842,入库-002842,2929,14,2,2025-05-04,已入库
2843,入库-002843,2930,45,2,2024-10-15,已入库
2844,入库-002844,2931,33,1,2025-01-03,已入库
2845,入库-002845,2932,14,1,2026-05-04,已入库
2846,入库-002846,2933,21,2,2025-08-02,已入库
2847,入库-002847,2934,49,1,2026-04-13,已入库
2848,入库-002848,2935,28,1,2025-01-08,已入库
2849,入库-002849,2936,9,1,2026-07-01,已入库
2850,入库-002850,2937,41,2,2025-12-12,已入库
2851,入库-002851,2938,2,1,2026-06-20,已入库
2852,入库-002852,2939,14,1,2026-02-06,已入库
2853,入库-002853,2940,25,2,2026-08-03,已入库
2854,入库-002854,2941,23,2,2026-05-05,已入库
2855,入库-002855,2942,13,1,2025-10-01,已入库
2856,入库-002856,2943,49,2,2026-05-25,已入库
2857,入库-002857,2944,12,2,2026-07-30,已入库
2858,入库-002858,2945,15,1,2026-03-10,已入库
2859,入库-002859,2946,50,1,2025-08-05,已入库
2860,入库-002860,2947,38,1,2025-11-10,已入库
2861,入库-002861,2948,40,1,2025-09-06,已入库
2862,入库-002862,2949,40,1,2025-06-14,已入库
2863,入库-002863,2950,8,2,2025-03-05,已入库
2864,入库-002864,2951,15,1,2025-06-23,已入库
2865,入库-002865,2952,19,1,2024-10-06,已入库
2866,入库-002866,2953,35,1,2026-05-26,已入库
2867,入库-002867,2954,42,1,2026-07-26,已入库
2868,入库-002868,2955,7,2,2026-05-25,已入库
2869,入库-002869,2956,35,1,2026-06-02,已入库
2870,入库-002870,2957,45,1,2026-04-21,已入库
2871,入库-002871,2958,4,2,2025-11-25,已入库
2872,入库-002872,2959,24,2,2026-07-31,已入库
2873,入库-002873,2960,26,1,2025-03-12,已入库
2874,入库-002874,2961,16,2,2025-04-11,已入库
2875,入库-002875,2963,45,1,2024-11-09,已入库
2876,入库-002876,2964,15,2,2026-05-29,已入库
2877,入库-002877,2965,49,1,2025-05-30,已入库
2878,入库-002878,2966,44,1,2025-09-25,已入库
2879,入库-002879,2967,18,1,2026-07-11,已入库
2880,入库-002880,2968,13,1,2025-07-17,已入库
2881,入库-002881,2969,19,1,2025-02-03,已入库
2882,入库-002882,2970,16,2,2025-08-08,已入库
2883,入库-002883,2971,31,1,2024-08-13,已入库
2884,入库-002884,2972,46,2,2024-10-17,已入库
2885,入库-002885,2973,41,1,2026-08-04,已入库
2886,入库-002886,2974,14,1,2024-09-22,已入库
2887,入库-002887,2975,13,1,2025-10-25,已入库
2888,入库-002888,2976,6,2,2025-10-06,已入库
2889,入库-002889,2977,38,2,2025-09-11,已入库
2890,入库-002890,2978,47,1,2024-11-19,已入库
2891,入库-002891,2979,25,2,2024-12-03,已入库
2892,入库-002892,2980,14,1,2025-05-27,已入库
2893,入库-002893,2981,33,1,2024-09-24,已入库
2894,入库-002894,2982,48,2,2024-10-18,已入库
2895,入库-002895,2983,40,2,2025-11-10,已入库
2896,入库-002896,2984,19,1,2025-08-19,已入库
2897,入库-002897,2985,39,2,2025-08-04,已入库
2898,入库-002898,2986,28,2,2025-12-09,已入库
2899,入库-002899,2987,20,1,2025-09-04,已入库
2900,入库-002900,2988,43,1,2026-04-13,已入库
2901,入库-002901,2989,19,2,2024-12-15,已入库
