material_requirement_id,production_order_id,material_id,required_date,required_qty,issued_qty,shortage_qty,is_critical,status
17542,1067,8,2025-09-03,35,35,0,0,已满足
17543,1067,17,2025-09-03,32,32,0,0,已满足
17544,1067,19,2025-09-03,313.7659,313.7659,0.0,0,已满足
17545,1067,36,2025-09-03,160.1894,160.1894,0.0,0,已满足
17546,1067,45,2025-09-03,6,6,0,1,已满足
17547,1067,47,2025-09-03,4,4,0,0,已满足
17548,1067,54,2025-09-03,7,7,0,0,已满足
17549,1067,64,2025-09-03,36,36,0,1,已满足
17550,1067,73,2025-09-03,4,4,0,0,已满足
17551,1067,76,2025-09-03,229.5083,229.5083,0.0,0,已满足
17552,1067,107,2025-09-03,212.6636,212.6636,0.0,1,已满足
17553,1067,108,2025-09-03,256.3041,256.3041,0.0,0,已满足
17554,1067,111,2025-09-03,37,37,0,1,已满足
17555,1067,114,2025-09-03,316.0586,316.0586,0.0,1,已满足
17556,1067,119,2025-09-03,9,9,0,1,已满足
17557,1068,12,2025-09-03,115.9525,115.9525,0.0,1,已满足
17558,1068,15,2025-09-03,7,7,0,0,已满足
17559,1068,21,2025-09-03,10,10,0,1,已满足
17560,1068,35,2025-09-03,12.3877,12.3877,0.0,0,已满足
17561,1068,36,2025-09-03,40.1086,40.1086,0.0,0,已满足
17562,1068,39,2025-09-03,6,6,0,1,已满足
17563,1068,45,2025-09-03,14,14,0,1,已满足
17564,1068,55,2025-09-03,14,14,0,0,已满足
17565,1068,73,2025-09-03,3,3,0,0,已满足
17566,1068,75,2025-09-03,139.6804,139.6804,0.0,0,已满足
17567,1068,79,2025-09-03,18,18,0,1,已满足
17568,1068,82,2025-09-03,162.7628,162.7628,0.0,0,已满足
17569,1068,103,2025-09-03,18,18,0,0,已满足
17570,1068,105,2025-09-03,7,7,0,0,已满足
17571,1068,112,2025-09-03,16,16,0,1,已满足
17572,1069,6,2025-09-03,6,6,0,0,已满足
17573,1069,18,2025-09-03,264.6834,264.6834,0.0,1,已满足
17574,1069,26,2025-09-03,278.9351,278.9351,0.0,1,已满足
17575,1069,27,2025-09-03,153.6511,153.6511,0.0,0,已满足
17576,1069,45,2025-09-03,32,32,0,1,已满足
17577,1069,53,2025-09-03,17,17,0,0,已满足
17578,1069,55,2025-09-03,4,4,0,0,已满足
17579,1069,73,2025-09-03,36,36,0,0,已满足
17580,1069,76,2025-09-03,211.0082,211.0082,0.0,0,已满足
17581,1069,82,2025-09-03,90.4451,90.4451,0.0,0,已满足
17582,1069,83,2025-09-03,164.7808,164.7808,0.0,0,已满足
17583,1069,91,2025-09-03,142.6497,142.6497,0.0,0,已满足
17584,1069,92,2025-09-03,105.2246,105.2246,0.0,0,已满足
17585,1069,94,2025-09-03,26,26,0,1,已满足
17586,1069,95,2025-09-03,4,4,0,0,已满足
17587,1069,98,2025-09-03,210.5636,210.5636,0.0,1,已满足
17588,1069,99,2025-09-03,75.7659,75.7659,0.0,0,已满足
17589,1069,111,2025-09-03,36,36,0,1,已满足
17590,1070,7,2025-09-04,31,31,0,0,已满足
17591,1070,18,2025-09-04,114.2672,114.2672,0.0,1,已满足
17592,1070,29,2025-09-04,10,10,0,0,已满足
17593,1070,47,2025-09-04,7,7,0,0,已满足
17594,1070,57,2025-09-04,24,24,0,0,已满足
17595,1070,58,2025-09-04,263.0108,263.0108,0.0,1,已满足
17596,1070,61,2025-09-04,10,10,0,1,已满足
17597,1070,63,2025-09-04,22,22,0,0,已满足
17598,1070,65,2025-09-04,5,5,0,0,已满足
17599,1070,68,2025-09-04,163.6789,163.6789,0.0,0,已满足
17600,1070,71,2025-09-04,12,12,0,0,已满足
17601,1070,78,2025-09-04,14,14,0,0,已满足
17602,1070,86,2025-09-04,4,4,0,1,已满足
17603,1070,97,2025-09-04,32,32,0,0,已满足
17604,1070,106,2025-09-04,51.6864,51.6864,0.0,0,已满足
17605,1070,107,2025-09-04,248.171,248.171,0.0,1,已满足
17606,1070,118,2025-09-04,23,23,0,1,已满足
17607,1070,119,2025-09-04,10,10,0,1,已满足
17608,1070,120,2025-09-04,21,21,0,0,已满足
17609,1071,2,2025-09-04,106.0733,106.0733,0.0,0,已满足
17610,1071,13,2025-09-04,11,11,0,1,已满足
17611,1071,15,2025-09-04,15,15,0,0,已满足
17612,1071,17,2025-09-04,7,7,0,0,已满足
17613,1071,22,2025-09-04,19,19,0,0,已满足
17614,1071,43,2025-09-04,136.1131,136.1131,0.0,0,已满足
17615,1071,44,2025-09-04,35.5239,35.5239,0.0,0,已满足
17616,1071,57,2025-09-04,7,7,0,0,已满足
17617,1071,65,2025-09-04,7,7,0,0,已满足
17618,1071,71,2025-09-04,5,5,0,0,已满足
17619,1071,74,2025-09-04,22.7649,22.7649,0.0,1,已满足
17620,1071,75,2025-09-04,36.3995,36.3995,0.0,0,已满足
17621,1071,93,2025-09-04,17,17,0,0,已满足
17622,1071,97,2025-09-04,10,10,0,0,已满足
17623,1071,98,2025-09-04,114.4449,114.4449,0.0,1,已满足
17624,1071,104,2025-09-04,7,7,0,0,已满足
17625,1071,120,2025-09-04,7,7,0,0,已满足
17626,1072,4,2025-09-04,145.8266,145.8266,0.0,1,已满足
17627,1072,15,2025-09-04,3,3,0,0,已满足
17628,1072,27,2025-09-04,55.3156,55.3156,0.0,0,已满足
17629,1072,29,2025-09-04,11,11,0,0,已满足
17630,1072,35,2025-09-04,160.2166,160.2166,0.0,0,已满足
17631,1072,36,2025-09-04,72.6475,72.6475,0.0,0,已满足
17632,1072,48,2025-09-04,15,15,0,0,已满足
17633,1072,52,2025-09-04,120.9221,120.9221,0.0,0,已满足
17634,1072,66,2025-09-04,155.9564,155.9564,0.0,0,已满足
17635,1072,77,2025-09-04,14,14,0,1,已满足
17636,1072,84,2025-09-04,158.4204,158.4204,0.0,1,已满足
17637,1072,90,2025-09-04,41.0504,41.0504,0.0,0,已满足
17638,1072,91,2025-09-04,16.7823,16.7823,0.0,0,已满足
17639,1072,93,2025-09-04,12,12,0,0,已满足
17640,1072,95,2025-09-04,16,16,0,0,已满足
17641,1072,97,2025-09-04,11,11,0,0,已满足
17642,1072,99,2025-09-04,69.2032,69.2032,0.0,0,已满足
17643,1072,118,2025-09-04,10,10,0,1,已满足
17644,1073,12,2025-09-05,134.8617,134.8617,0.0,1,已满足
17645,1073,18,2025-09-05,435.1823,435.1823,0.0,1,已满足
17646,1073,20,2025-09-05,622.8576,622.8576,0.0,0,已满足
17647,1073,23,2025-09-05,48,48,0,0,已满足
17648,1073,24,2025-09-05,32,32,0,0,已满足
17649,1073,39,2025-09-05,32,32,0,1,已满足
17650,1073,47,2025-09-05,5,5,0,0,已满足
17651,1073,48,2025-09-05,26,26,0,0,已满足
17652,1073,53,2025-09-05,22,22,0,0,已满足
17653,1073,60,2025-09-05,145.6722,145.6722,0.0,0,已满足
17654,1073,78,2025-09-05,13,13,0,0,已满足
17655,1073,86,2025-09-05,27,27,0,1,已满足
17656,1073,88,2025-09-05,57,57,0,0,已满足
17657,1073,89,2025-09-05,29,29,0,0,已满足
17658,1073,92,2025-09-05,369.5222,369.5222,0.0,0,已满足
17659,1073,93,2025-09-05,11,11,0,0,已满足
17660,1073,114,2025-09-05,74.6585,74.6585,0.0,1,已满足
17661,1073,116,2025-09-05,68.7484,68.7484,0.0,1,已满足
17662,1073,117,2025-09-05,46,46,0,0,已满足
17663,1074,3,2025-09-05,165.3464,165.3464,0.0,0,已满足
17664,1074,5,2025-09-05,4,4,0,0,已满足
17665,1074,10,2025-09-05,108.2,108.2,0.0,0,已满足
17666,1074,11,2025-09-05,46.4547,46.4547,0.0,1,已满足
17667,1074,13,2025-09-05,9,9,0,1,已满足
17668,1074,29,2025-09-05,5,5,0,0,已满足
17669,1074,37,2025-09-05,14,14,0,0,已满足
17670,1074,48,2025-09-05,3,3,0,0,已满足
17671,1074,50,2025-09-05,122.36,122.36,0.0,1,已满足
17672,1074,64,2025-09-05,16,16,0,1,已满足
17673,1074,71,2025-09-05,18,18,0,0,已满足
17674,1074,73,2025-09-05,5,5,0,0,已满足
17675,1074,77,2025-09-05,4,4,0,1,已满足
17676,1074,80,2025-09-05,12,12,0,0,已满足
17677,1074,93,2025-09-05,18,18,0,0,已满足
17678,1074,96,2025-09-05,5,5,0,0,已满足
17679,1074,115,2025-09-05,122.8986,122.8986,0.0,0,已满足
17680,1074,118,2025-09-05,3,3,0,1,已满足
17681,1075,2,2025-09-06,78.0176,78.0176,0.0,0,已满足
17682,1075,10,2025-09-06,123.0289,123.0289,0.0,0,已满足
17683,1075,12,2025-09-06,113.5611,113.5611,0.0,1,已满足
17684,1075,38,2025-09-06,9,9,0,0,已满足
17685,1075,42,2025-09-06,149.3456,149.3456,0.0,1,已满足
17686,1075,44,2025-09-06,135.143,135.143,0.0,0,已满足
17687,1075,47,2025-09-06,7,7,0,0,已满足
17688,1075,62,2025-09-06,7,7,0,0,已满足
17689,1075,65,2025-09-06,13,13,0,0,已满足
17690,1075,71,2025-09-06,2,2,0,0,已满足
17691,1075,72,2025-09-06,16,16,0,0,已满足
17692,1075,80,2025-09-06,7,7,0,0,已满足
17693,1075,85,2025-09-06,5,5,0,1,已满足
17694,1075,95,2025-09-06,7,7,0,0,已满足
17695,1075,100,2025-09-06,147.2208,147.2208,0.0,1,已满足
17696,1075,106,2025-09-06,111.085,111.085,0.0,0,已满足
17697,1075,114,2025-09-06,159.9552,159.9552,0.0,1,已满足
17698,1076,5,2025-09-06,35,35,0,0,已满足
17699,1076,12,2025-09-06,685.4026,685.4026,0.0,1,已满足
17700,1076,17,2025-09-06,23,23,0,0,已满足
17701,1076,19,2025-09-06,594.4297,594.4297,0.0,0,已满足
17702,1076,24,2025-09-06,14,14,0,0,已满足
17703,1076,30,2025-09-06,58,58,0,0,已满足
17704,1076,34,2025-09-06,171.7325,171.7325,0.0,0,已满足
17705,1076,37,2025-09-06,55,55,0,0,已满足
17706,1076,48,2025-09-06,23,23,0,0,已满足
17707,1076,51,2025-09-06,83.6311,83.6311,0.0,0,已满足
17708,1076,54,2025-09-06,74,74,0,0,已满足
17709,1076,64,2025-09-06,60,60,0,1,已满足
17710,1076,66,2025-09-06,634.6947,634.6947,0.0,0,已满足
17711,1076,69,2025-09-06,81,81,0,0,已满足
17712,1076,71,2025-09-06,33,33,0,0,已满足
17713,1076,81,2025-09-06,68,68,0,0,已满足
17714,1076,86,2025-09-06,7,7,0,1,已满足
17715,1076,101,2025-09-06,76,76,0,0,已满足
17716,1076,106,2025-09-06,399.4695,399.4695,0.0,0,已满足
17717,1077,4,2025-09-07,102.1381,102.1381,0.0,1,已满足
17718,1077,6,2025-09-07,12,12,0,0,已满足
17719,1077,11,2025-09-07,56.4518,56.4518,0.0,1,已满足
17720,1077,13,2025-09-07,17,17,0,1,已满足
17721,1077,32,2025-09-07,5,5,0,0,已满足
17722,1077,36,2025-09-07,115.7861,115.7861,0.0,0,已满足
17723,1077,47,2025-09-07,4,4,0,0,已满足
17724,1077,61,2025-09-07,14,14,0,1,已满足
17725,1077,67,2025-09-07,34.0823,34.0823,0.0,1,已满足
17726,1077,69,2025-09-07,4,4,0,0,已满足
17727,1077,85,2025-09-07,15,15,0,1,已满足
17728,1077,101,2025-09-07,17,17,0,0,已满足
17729,1077,109,2025-09-07,2,2,0,0,已满足
17730,1077,116,2025-09-07,27.4907,27.4907,0.0,1,已满足
17731,1077,120,2025-09-07,13,13,0,0,已满足
17732,1078,8,2025-09-07,10,10,0,0,已满足
17733,1078,10,2025-09-07,74.8504,74.8504,0.0,0,已满足
17734,1078,11,2025-09-07,106.6863,106.6863,0.0,1,已满足
17735,1078,18,2025-09-07,117.4229,117.4229,0.0,1,已满足
17736,1078,20,2025-09-07,75.6121,75.6121,0.0,0,已满足
17737,1078,21,2025-09-07,13,13,0,1,已满足
17738,1078,31,2025-09-07,9,9,0,1,已满足
17739,1078,35,2025-09-07,43.839,43.839,0.0,0,已满足
17740,1078,48,2025-09-07,4,4,0,0,已满足
17741,1078,51,2025-09-07,149.4146,149.4146,0.0,0,已满足
17742,1078,71,2025-09-07,5,5,0,0,已满足
17743,1078,78,2025-09-07,6,6,0,0,已满足
17744,1078,79,2025-09-07,7,7,0,1,已满足
17745,1078,86,2025-09-07,12,12,0,1,已满足
17746,1078,95,2025-09-07,14,14,0,0,已满足
17747,1078,108,2025-09-07,128.0745,128.0745,0.0,0,已满足
17748,1078,110,2025-09-07,5,5,0,0,已满足
17749,1079,4,2025-09-07,98.6318,98.6318,0.0,1,已满足
17750,1079,33,2025-09-07,16,16,0,1,已满足
17751,1079,49,2025-09-07,14,14,0,0,已满足
17752,1079,54,2025-09-07,9,9,0,0,已满足
17753,1079,65,2025-09-07,14,14,0,0,已满足
17754,1079,67,2025-09-07,115.0264,115.0264,0.0,1,已满足
17755,1079,68,2025-09-07,82.6614,82.6614,0.0,0,已满足
17756,1079,74,2025-09-07,112.0635,112.0635,0.0,1,已满足
17757,1079,83,2025-09-07,150.7162,150.7162,0.0,0,已满足
17758,1079,91,2025-09-07,50.212,50.212,0.0,0,已满足
17759,1079,98,2025-09-07,28.3911,28.3911,0.0,1,已满足
17760,1079,99,2025-09-07,118.6973,118.6973,0.0,0,已满足
17761,1079,105,2025-09-07,17,17,0,0,已满足
17762,1079,109,2025-09-07,17,17,0,0,已满足
17763,1080,8,2025-09-08,3,3,0,0,已满足
17764,1080,24,2025-09-08,23,23,0,0,已满足
17765,1080,25,2025-09-08,36,36,0,0,已满足
17766,1080,30,2025-09-08,24,24,0,0,已满足
17767,1080,31,2025-09-08,26,26,0,1,已满足
17768,1080,38,2025-09-08,19,19,0,0,已满足
17769,1080,53,2025-09-08,6,6,0,0,已满足
17770,1080,58,2025-09-08,21.2281,21.2281,0.0,1,已满足
17771,1080,59,2025-09-08,321.6288,321.6288,0.0,1,已满足
17772,1080,62,2025-09-08,33,33,0,0,已满足
17773,1080,63,2025-09-08,27,27,0,0,已满足
17774,1080,64,2025-09-08,15,15,0,1,已满足
17775,1080,86,2025-09-08,14,14,0,1,已满足
17776,1080,90,2025-09-08,268.7899,268.7899,0.0,0,已满足
17777,1080,96,2025-09-08,28,28,0,0,已满足
17778,1080,103,2025-09-08,17,17,0,0,已满足
17779,1080,110,2025-09-08,24,24,0,0,已满足
17780,1080,115,2025-09-08,304.4109,304.4109,0.0,0,已满足
17781,1081,4,2025-09-08,197.2636,197.2636,0.0,1,已满足
17782,1081,33,2025-09-08,32,32,0,1,已满足
17783,1081,49,2025-09-08,27,27,0,0,已满足
17784,1081,54,2025-09-08,17,17,0,0,已满足
17785,1081,65,2025-09-08,27,27,0,0,已满足
17786,1081,67,2025-09-08,230.0529,230.0529,0.0,1,已满足
17787,1081,68,2025-09-08,165.3228,165.3228,0.0,0,已满足
17788,1081,74,2025-09-08,224.127,224.127,0.0,1,已满足
17789,1081,83,2025-09-08,301.4325,301.4325,0.0,0,已满足
17790,1081,91,2025-09-08,100.424,100.424,0.0,0,已满足
17791,1081,98,2025-09-08,56.7822,56.7822,0.0,1,已满足
17792,1081,99,2025-09-08,237.3946,237.3946,0.0,0,已满足
17793,1081,105,2025-09-08,33,33,0,0,已满足
17794,1081,109,2025-09-08,33,33,0,0,已满足
17795,1082,6,2025-09-08,6,6,0,0,已满足
17796,1082,10,2025-09-08,106.8419,106.8419,0.0,0,已满足
17797,1082,16,2025-09-08,15,15,0,0,已满足
17798,1082,26,2025-09-08,159.0698,159.0698,0.0,1,已满足
17799,1082,33,2025-09-08,14,14,0,1,已满足
17800,1082,35,2025-09-08,61.6178,61.6178,0.0,0,已满足
17801,1082,39,2025-09-08,12,12,0,1,已满足
17802,1082,49,2025-09-08,11,11,0,0,已满足
17803,1082,61,2025-09-08,14,14,0,1,已满足
17804,1082,78,2025-09-08,9,9,0,0,已满足
17805,1082,80,2025-09-08,16,16,0,0,已满足
17806,1082,87,2025-09-08,13,13,0,0,已满足
17807,1082,94,2025-09-08,12,12,0,1,已满足
17808,1082,104,2025-09-08,13,13,0,0,已满足
17809,1082,105,2025-09-08,12,12,0,0,已满足
17810,1082,109,2025-09-08,6,6,0,0,已满足
17811,1082,110,2025-09-08,9,9,0,0,已满足
17812,1083,3,2025-09-08,387.3642,387.3642,0.0,0,已满足
17813,1083,9,2025-09-08,80,80,0,0,已满足
17814,1083,20,2025-09-08,158.1701,158.1701,0.0,0,已满足
17815,1083,28,2025-09-08,65.1253,65.1253,0.0,0,已满足
17816,1083,29,2025-09-08,74,74,0,0,已满足
17817,1083,32,2025-09-08,83,83,0,0,已满足
17818,1083,36,2025-09-08,662.1896,662.1896,0.0,0,已满足
17819,1083,46,2025-09-08,28,28,0,0,已满足
17820,1083,56,2025-09-08,65,65,0,0,已满足
17821,1083,59,2025-09-08,672.8255,672.8255,0.0,1,已满足
17822,1083,61,2025-09-08,88,88,0,1,已满足
17823,1083,67,2025-09-08,244.4424,244.4424,0.0,1,已满足
17824,1083,81,2025-09-08,70,70,0,0,已满足
17825,1083,90,2025-09-08,431.2962,431.2962,0.0,0,已满足
17826,1083,102,2025-09-08,54,54,0,1,已满足
17827,1083,108,2025-09-08,743.616,743.616,0.0,0,已满足
17828,1083,113,2025-09-08,75,75,0,0,已满足
17829,1083,115,2025-09-08,280.9473,280.9473,0.0,0,已满足
17830,1084,6,2025-09-09,3,3,0,0,已满足
17831,1084,10,2025-09-09,76.7184,76.7184,0.0,0,已满足
17832,1084,19,2025-09-09,29.6397,29.6397,0.0,0,已满足
17833,1084,24,2025-09-09,5,5,0,0,已满足
17834,1084,31,2025-09-09,5,5,0,1,已满足
17835,1084,45,2025-09-09,11,11,0,1,已满足
17836,1084,46,2025-09-09,18,18,0,0,已满足
17837,1084,49,2025-09-09,7,7,0,0,已满足
17838,1084,57,2025-09-09,17,17,0,0,已满足
17839,1084,64,2025-09-09,5,5,0,1,已满足
17840,1084,70,2025-09-09,11,11,0,1,已满足
17841,1084,72,2025-09-09,6,6,0,0,已满足
17842,1084,73,2025-09-09,7,7,0,0,已满足
17843,1084,76,2025-09-09,139.4462,139.4462,0.0,0,已满足
17844,1084,81,2025-09-09,11,11,0,0,已满足
17845,1084,83,2025-09-09,159.2044,159.2044,0.0,0,已满足
17846,1084,93,2025-09-09,6,6,0,0,已满足
17847,1084,106,2025-09-09,75.7583,75.7583,0.0,0,已满足
17848,1085,4,2025-09-10,28.2815,28.2815,0.0,1,已满足
17849,1085,32,2025-09-10,18,18,0,0,已满足
17850,1085,34,2025-09-10,153.0061,153.0061,0.0,0,已满足
17851,1085,40,2025-09-10,3,3,0,1,已满足
17852,1085,46,2025-09-10,16,16,0,0,已满足
17853,1085,59,2025-09-10,296.1185,296.1185,0.0,1,已满足
17854,1085,60,2025-09-10,166.966,166.966,0.0,0,已满足
17855,1085,64,2025-09-10,36,36,0,1,已满足
17856,1085,65,2025-09-10,28,28,0,0,已满足
17857,1085,67,2025-09-10,95.8209,95.8209,0.0,1,已满足
17858,1085,84,2025-09-10,203.6424,203.6424,0.0,1,已满足
17859,1085,110,2025-09-10,32,32,0,0,已满足
17860,1085,116,2025-09-10,92.8089,92.8089,0.0,1,已满足
17861,1086,13,2025-09-10,60,60,0,1,已满足
17862,1086,14,2025-09-10,58,58,0,1,已满足
17863,1086,24,2025-09-10,64,64,0,0,已满足
17864,1086,33,2025-09-10,44,44,0,1,已满足
17865,1086,37,2025-09-10,58,58,0,0,已满足
17866,1086,40,2025-09-10,46,46,0,1,已满足
17867,1086,42,2025-09-10,372.8661,372.8661,0.0,1,已满足
17868,1086,44,2025-09-10,445.9446,445.9446,0.0,0,已满足
17869,1086,46,2025-09-10,90,90,0,0,已满足
17870,1086,49,2025-09-10,73,73,0,0,已满足
17871,1086,54,2025-09-10,6,6,0,0,已满足
17872,1086,68,2025-09-10,315.4937,315.4937,0.0,0,已满足
17873,1086,70,2025-09-10,13,13,0,1,已满足
17874,1086,75,2025-09-10,587.1966,587.1966,0.0,0,已满足
17875,1086,87,2025-09-10,61,61,0,0,已满足
17876,1086,91,2025-09-10,461.1475,461.1475,0.0,0,已满足
17877,1086,93,2025-09-10,75,75,0,0,已满足
17878,1086,99,2025-09-10,241.2473,241.2473,0.0,0,已满足
17879,1086,107,2025-09-10,111.7403,111.7403,0.0,1,已满足
17880,1087,3,2025-09-11,408.2369,408.2369,0.0,0,已满足
17881,1087,6,2025-09-11,34,34,0,0,已满足
17882,1087,11,2025-09-11,512.659,512.659,0.0,1,已满足
17883,1087,12,2025-09-11,528.66,528.66,0.0,1,已满足
17884,1087,26,2025-09-11,183.9965,183.9965,0.0,1,已满足
17885,1087,29,2025-09-11,38,38,0,0,已满足
17886,1087,40,2025-09-11,16,16,0,1,已满足
17887,1087,43,2025-09-11,268.2114,268.2114,0.0,0,已满足
17888,1087,44,2025-09-11,480.2823,480.2823,0.0,0,已满足
17889,1087,46,2025-09-11,38,38,0,0,已满足
17890,1087,50,2025-09-11,303.9497,303.9497,0.0,1,已满足
17891,1087,54,2025-09-11,20,20,0,0,已满足
17892,1087,55,2025-09-11,12,12,0,0,已满足
17893,1087,62,2025-09-11,32,32,0,0,已满足
17894,1087,68,2025-09-11,405.2734,405.2734,0.0,0,已满足
17895,1087,76,2025-09-11,169.862,169.862,0.0,0,已满足
17896,1087,77,2025-09-11,9,9,0,1,已满足
17897,1087,79,2025-09-11,24,24,0,1,已满足
17898,1087,98,2025-09-11,324.8651,324.8651,0.0,1,已满足
17899,1087,110,2025-09-11,14,14,0,0,已满足
17900,1088,6,2025-09-11,5,5,0,0,已满足
17901,1088,10,2025-09-11,153.4368,153.4368,0.0,0,已满足
17902,1088,19,2025-09-11,59.2794,59.2794,0.0,0,已满足
17903,1088,24,2025-09-11,9,9,0,0,已满足
17904,1088,31,2025-09-11,10,10,0,1,已满足
17905,1088,45,2025-09-11,21,21,0,1,已满足
17906,1088,46,2025-09-11,35,35,0,0,已满足
17907,1088,49,2025-09-11,14,14,0,0,已满足
17908,1088,57,2025-09-11,34,34,0,0,已满足
17909,1088,64,2025-09-11,10,10,0,1,已满足
17910,1088,70,2025-09-11,21,21,0,1,已满足
17911,1088,72,2025-09-11,11,11,0,0,已满足
17912,1088,73,2025-09-11,13,13,0,0,已满足
17913,1088,76,2025-09-11,278.8924,278.8924,0.0,0,已满足
17914,1088,81,2025-09-11,21,21,0,0,已满足
17915,1088,83,2025-09-11,318.4089,318.4089,0.0,0,已满足
17916,1088,93,2025-09-11,11,11,0,0,已满足
17917,1088,106,2025-09-11,151.5167,151.5167,0.0,0,已满足
17918,1089,25,2025-09-12,40,40,0,0,已满足
17919,1089,29,2025-09-12,6,6,0,0,已满足
17920,1089,34,2025-09-12,626.8917,626.8917,0.0,0,已满足
17921,1089,39,2025-09-12,31,31,0,1,已满足
17922,1089,40,2025-09-12,33,33,0,1,已满足
17923,1089,45,2025-09-12,19,19,0,1,已满足
17924,1089,46,2025-09-12,37,37,0,0,已满足
17925,1089,57,2025-09-12,30,30,0,0,已满足
17926,1089,59,2025-09-12,380.9416,380.9416,0.0,1,已满足
17927,1089,62,2025-09-12,28,28,0,0,已满足
17928,1089,64,2025-09-12,48,48,0,1,已满足
17929,1089,74,2025-09-12,444.0887,444.0887,0.0,1,已满足
17930,1089,92,2025-09-12,240.1259,240.1259,0.0,0,已满足
17931,1089,97,2025-09-12,51,51,0,0,已满足
17932,1089,100,2025-09-12,208.8964,208.8964,0.0,1,已满足
17933,1089,110,2025-09-12,13,13,0,0,已满足
17934,1089,117,2025-09-12,10,10,0,0,已满足
17935,1089,119,2025-09-12,42,42,0,1,已满足
17936,1090,5,2025-09-13,21,21,0,0,已满足
17937,1090,12,2025-09-13,411.2416,411.2416,0.0,1,已满足
17938,1090,17,2025-09-13,14,14,0,0,已满足
17939,1090,19,2025-09-13,356.6578,356.6578,0.0,0,已满足
17940,1090,24,2025-09-13,9,9,0,0,已满足
17941,1090,30,2025-09-13,35,35,0,0,已满足
17942,1090,34,2025-09-13,103.0395,103.0395,0.0,0,已满足
17943,1090,37,2025-09-13,33,33,0,0,已满足
17944,1090,48,2025-09-13,14,14,0,0,已满足
17945,1090,51,2025-09-13,50.1786,50.1786,0.0,0,已满足
17946,1090,54,2025-09-13,45,45,0,0,已满足
17947,1090,64,2025-09-13,36,36,0,1,已满足
17948,1090,66,2025-09-13,380.8168,380.8168,0.0,0,已满足
17949,1090,69,2025-09-13,49,49,0,0,已满足
17950,1090,71,2025-09-13,20,20,0,0,已满足
17951,1090,81,2025-09-13,41,41,0,0,已满足
17952,1090,86,2025-09-13,4,4,0,1,已满足
17953,1090,101,2025-09-13,46,46,0,0,已满足
17954,1090,106,2025-09-13,239.6817,239.6817,0.0,0,已满足
17955,1091,2,2025-09-13,234.0528,234.0528,0.0,0,已满足
17956,1091,10,2025-09-13,369.0868,369.0868,0.0,0,已满足
17957,1091,12,2025-09-13,340.6834,340.6834,0.0,1,已满足
17958,1091,38,2025-09-13,25,25,0,0,已满足
17959,1091,42,2025-09-13,448.0367,448.0367,0.0,1,已满足
17960,1091,44,2025-09-13,405.4289,405.4289,0.0,0,已满足
17961,1091,47,2025-09-13,19,19,0,0,已满足
17962,1091,62,2025-09-13,19,19,0,0,已满足
17963,1091,65,2025-09-13,38,38,0,0,已满足
17964,1091,71,2025-09-13,5,5,0,0,已满足
17965,1091,72,2025-09-13,48,48,0,0,已满足
17966,1091,80,2025-09-13,19,19,0,0,已满足
17967,1091,85,2025-09-13,14,14,0,1,已满足
17968,1091,95,2025-09-13,19,19,0,0,已满足
17969,1091,100,2025-09-13,441.6623,441.6623,0.0,1,已满足
17970,1091,106,2025-09-13,333.255,333.255,0.0,0,已满足
17971,1091,114,2025-09-13,479.8655,479.8655,0.0,1,已满足
17972,1092,7,2025-09-13,16,16,0,0,已满足
17973,1092,18,2025-09-13,57.1336,57.1336,0.0,1,已满足
17974,1092,29,2025-09-13,5,5,0,0,已满足
17975,1092,47,2025-09-13,4,4,0,0,已满足
17976,1092,57,2025-09-13,12,12,0,0,已满足
17977,1092,58,2025-09-13,131.5054,131.5054,0.0,1,已满足
17978,1092,61,2025-09-13,5,5,0,1,已满足
17979,1092,63,2025-09-13,11,11,0,0,已满足
17980,1092,65,2025-09-13,3,3,0,0,已满足
17981,1092,68,2025-09-13,81.8395,81.8395,0.0,0,已满足
